t amplitude xerr yerr
4.635 0.5028350972032122 0.0008 0.008
4.668333333333336 0.476889397843895 0.0008 0.008
4.701666666666668 0.4470127765865436 0.0008 0.008
4.735 0.41365902705586505 0.0008 0.008
4.768333333333332 0.37620931079618175 0.0008 0.008
4.801666666666668 0.336504797395077 0.0008 0.008
4.835 0.2930788855703393 0.0008 0.008
4.868333333333336 0.24737451340059546 0.0008 0.008
4.901666666666665 0.20056144863483885 0.0008 0.008
4.935 0.15178912524137245 0.0008 0.008
4.968333333333332 0.10148376871289477 0.0008 0.008
5.001666666666668 0.050334853820165074 0.0008 0.008
5.035 -0.0009735542965103366 0.0008 0.008
5.0683333333333325 -0.052070024109181094 0.0008 0.008
5.101666666666664 -0.10247708337487559 0.0008 0.008
5.135 -0.15114437506980774 0.0008 0.008
5.168333333333336 -0.19811355929340355 0.0008 0.008
5.201666666666668 -0.2446560374672634 0.0008 0.008
5.235 -0.2863157758634306 0.0008 0.008
5.268333333333332 -0.3265416037125027 0.0008 0.008
5.301666666666668 -0.36315827575784243 0.0008 0.008
5.335 -0.3971486910066961 0.0008 0.008
5.368333333333336 -0.4282775834030149 0.0008 0.008
5.401666666666665 -0.45459358234942915 0.0008 0.008
5.435 -0.4768721260725815 0.0008 0.008
5.47 -0.4950297215792353 0.0008 0.008
5.503333333333332 -0.507948670156022 0.0008 0.008
5.536666666666668 -0.5161391818107163 0.0008 0.008
5.57 -0.5197313762072222 0.0008 0.008
5.603333333333332 -0.5190304747681486 0.0008 0.008
5.636666666666664 -0.5144773653900128 0.0008 0.008
5.67 -0.5041860199515831 0.0008 0.008
5.703333333333336 -0.4899237929481377 0.0008 0.008
5.736666666666668 -0.4708439317697584 0.0008 0.008
5.77 -0.4472819886453504 0.0008 0.008
5.803333333333332 -0.4193832384960624 0.0008 0.008
5.836666666666668 -0.3880464735073428 0.0008 0.008
5.87 -0.352635130509088 0.0008 0.008
5.903333333333336 -0.31470542183255623 0.0008 0.008
5.936666666666664 -0.27376528898866537 0.0008 0.008
5.97 -0.2306916617317476 0.0008 0.008
6.003333333333332 -0.18460986443917488 0.0008 0.008
6.036666666666668 -0.13670905814451784 0.0008 0.008
6.07 -0.08732220503201017 0.0008 0.008
6.103333333333332 -0.03690020465813294 0.0008 0.008
6.136666666666664 0.014175387386273969 0.0008 0.008
6.17 0.06536481399231026 0.0008 0.008
6.203333333333336 0.11586179666627303 0.0008 0.008
6.236666666666668 0.16567318466333922 0.0008 0.008
6.27 0.21370115983697144 0.0008 0.008
6.303333333333332 0.25931999265474126 0.0008 0.008
6.336666666666668 0.3033460706267657 0.0008 0.008
6.37 0.3439214195991041 0.0008 0.008
6.403333333333336 0.3825646605129157 0.0008 0.008
6.436666666666664 0.4174135416598886 0.0008 0.008
6.47 0.4478285365207697 0.0008 0.008
6.503333333333332 0.47572110240500576 0.0008 0.008
6.536666666666668 0.4987469495700222 0.0008 0.008
6.57 0.5167984834278331 0.0008 0.008
6.603333333333332 0.530950063798114 0.0008 0.008
6.636666666666664 0.5414830335567189 0.0008 0.008
6.67 0.546640733864203 0.0008 0.008
6.703333333333336 0.546751939681899 0.0008 0.008
6.736666666666668 0.5432284605254587 0.0008 0.008
6.77 0.5338012076550799 0.0008 0.008
6.803333333333332 0.5202712387466524 0.0008 0.008
6.836666666666668 0.5026597903619954 0.0008 0.008
6.87 0.48121265452620887 0.0008 0.008
6.903333333333336 0.45460747776529814 0.0008 0.008
6.936666666666664 0.4244717520764784 0.0008 0.008
6.97 0.390215902707175 0.0008 0.008
7.003333333333332 0.35362571096069356 0.0008 0.008
7.036666666666668 0.31355309801426984 0.0008 0.008
7.07 0.27084552301721543 0.0008 0.008
7.103333333333332 0.22641505061929892 0.0008 0.008
7.136666666666664 0.17987224031854157 0.0008 0.008
7.17 0.1320827755173993 0.0008 0.008
7.203333333333336 0.08351433675545765 0.0008 0.008
7.236666666666668 0.033224375665503736 0.0008 0.008
7.27 -0.01636303194981431 0.0008 0.008
7.303333333333332 -0.06562957068326734 0.0008 0.008
7.336666666666668 -0.11312873520061682 0.0008 0.008
7.37 -0.15986746931618373 0.0008 0.008
7.403333333333336 -0.2055153640829066 0.0008 0.008
7.436666666666664 -0.2491105707644262 0.0008 0.008
7.47 -0.288838904950523 0.0008 0.008
7.503333333333332 -0.32710390495846836 0.0008 0.008
7.536666666666668 -0.3628566161544459 0.0008 0.008
7.57 -0.3943392471268593 0.0008 0.008
7.603333333333332 -0.42260405672955975 0.0008 0.008
7.636666666666664 -0.4469720017656518 0.0008 0.008
7.67 -0.4670612868762608 0.0008 0.008
7.703333333333336 -0.48243490745473677 0.0008 0.008
7.736666666666668 -0.49394817589596474 0.0008 0.008
7.77 -0.5002299851585995 0.0008 0.008
7.803333333333332 -0.502398134045754 0.0008 0.008
7.836666666666668 -0.5010267744708288 0.0008 0.008
7.87 -0.49369593835660486 0.0008 0.008
7.903333333333336 -0.48226966832951484 0.0008 0.008
7.936666666666664 -0.4669259650376625 0.0008 0.008
7.97 -0.4467589563038898 0.0008 0.008
8.003333333333332 -0.42235588485986975 0.0008 0.008
8.036666666666667 -0.39355594591290294 0.0008 0.008
8.07 -0.36148822621442184 0.0008 0.008
8.103333333333332 -0.32616122322354973 0.0008 0.008
8.136666666666668 -0.28809118566538783 0.0008 0.008
8.17 -0.2474947694228361 0.0008 0.008
8.203333333333335 -0.20460175377654125 0.0008 0.008
8.236666666666668 -0.15810027710944144 0.0008 0.008
8.27 -0.11163598080753455 0.0008 0.008
8.303333333333333 -0.06299516776200964 0.0008 0.008
8.336666666666668 -0.014130906055484874 0.0008 0.008
8.37 0.03567578953426087 0.0008 0.008
8.403333333333336 0.08458138299924811 0.0008 0.008
8.436666666666664 0.13336364551567517 0.0008 0.008
8.47 0.18000887145421302 0.0008 0.008
8.503333333333332 0.2255354564272386 0.0008 0.008
8.536666666666667 0.27029734097222136 0.0008 0.008
8.57 0.31134918759055996 0.0008 0.008
8.603333333333332 0.3504132374500225 0.0008 0.008
8.636666666666668 0.38646856023258375 0.0008 0.008
8.67 0.41906958463706856 0.0008 0.008
8.703333333333335 0.4476687213220379 0.0008 0.008
8.736666666666668 0.47248744928678466 0.0008 0.008
8.77 0.4930271932966463 0.0008 0.008
8.803333333333333 0.5094356723076806 0.0008 0.008
8.836666666666668 0.5221048178890051 0.0008 0.008
8.87 0.5299964632465278 0.0008 0.008
8.903333333333336 0.5327822533087373 0.0008 0.008
8.936666666666664 0.5311935858045759 0.0008 0.008
8.97 0.5260169290847829 0.0008 0.008
9.003333333333332 0.5149107076621601 0.0008 0.008
9.036666666666667 0.5002932485941262 0.0008 0.008
9.07 0.48167372215890103 0.0008 0.008
9.103333333333332 0.4581275471211983 0.0008 0.008
9.136666666666668 0.4307859168010472 0.0008 0.008
9.17 0.4001258571783176 0.0008 0.008
9.203333333333335 0.36580779424389404 0.0008 0.008
9.236666666666668 0.3285521089298734 0.0008 0.008
9.27 0.28895829117603933 0.0008 0.008
9.303333333333333 0.24654367056194706 0.0008 0.008
9.336666666666668 0.20244178808367144 0.0008 0.008
9.37 0.15727496206108604 0.0008 0.008
9.403333333333336 0.10984420155827157 0.0008 0.008
9.436666666666664 0.061802175710327374 0.0008 0.008
9.471666666666664 0.013791921754800807 0.0008 0.008
9.505 -0.034429895953239156 0.0008 0.008
9.538333333333332 -0.08180897129556877 0.0008 0.008
9.571666666666667 -0.12820509872726624 0.0008 0.008
9.605 -0.17407263636478446 0.0008 0.008
9.638333333333332 -0.21749903416411695 0.0008 0.008
9.671666666666665 -0.2581135926607407 0.0008 0.008
9.705 -0.2960287882696104 0.0008 0.008
9.738333333333335 -0.33127329330782573 0.0008 0.008
9.771666666666668 -0.36362933871982867 0.0008 0.008
9.805 -0.39298653415625756 0.0008 0.008
9.838333333333333 -0.41892783767783587 0.0008 0.008
9.871666666666668 -0.4411591048203238 0.0008 0.008
9.905 -0.458806332563676 0.0008 0.008
9.938333333333336 -0.4720346385296618 0.0008 0.008
9.971666666666664 -0.4809482937175058 0.0008 0.008
10.005 -0.48558654064990414 0.0008 0.008
10.038333333333332 -0.4858494089967427 0.0008 0.008
10.071666666666667 -0.48172191136614073 0.0008 0.008
10.105 -0.4729553346927364 0.0008 0.008
10.138333333333332 -0.46025944668047786 0.0008 0.008
10.171666666666669 -0.44279813063161416 0.0008 0.008
10.205 -0.4215624062218696 0.0008 0.008
10.238333333333335 -0.39603689133297953 0.0008 0.008
10.271666666666668 -0.36739268770734007 0.0008 0.008
10.305 -0.3349907306018003 0.0008 0.008
10.338333333333333 -0.29934870692456683 0.0008 0.008
10.371666666666668 -0.2625380341568979 0.0008 0.008
10.405 -0.22232672490196068 0.0008 0.008
10.438333333333336 -0.17892764178132597 0.0008 0.008
10.471666666666664 -0.13416352371147508 0.0008 0.008
10.505 -0.08758697655404557 0.0008 0.008
10.538333333333332 -0.04038610507721297 0.0008 0.008
10.571666666666667 0.007855733530886491 0.0008 0.008
10.605 0.055679572196080045 0.0008 0.008
10.638333333333332 0.1035416716798697 0.0008 0.008
10.671666666666669 0.15089645349896785 0.0008 0.008
10.705 0.19692064440390986 0.0008 0.008
10.738333333333335 0.2392344389160793 0.0008 0.008
10.771666666666668 0.2817133263918416 0.0008 0.008
10.805 0.3202733276085766 0.0008 0.008
10.838333333333333 0.35768888255840375 0.0008 0.008
10.871666666666668 0.39040178651742774 0.0008 0.008
10.905 0.4206683430806397 0.0008 0.008
10.938333333333336 0.446591611788503 0.0008 0.008
10.971666666666664 0.4695195061454648 0.0008 0.008
11.005 0.4875975111888606 0.0008 0.008
11.038333333333332 0.5016814985363229 0.0008 0.008
11.071666666666667 0.5116151511025434 0.0008 0.008
11.105 0.5171095752931141 0.0008 0.008
11.138333333333332 0.5175974345407854 0.0008 0.008
11.171666666666669 0.5144093197931278 0.0008 0.008
11.205 0.5062417632565713 0.0008 0.008
11.238333333333335 0.49395378296153514 0.0008 0.008
11.271666666666668 0.4778822230480325 0.0008 0.008
11.305 0.45772288882161166 0.0008 0.008
11.338333333333333 0.4328766380935863 0.0008 0.008
11.371666666666668 0.4042031122139806 0.0008 0.008
11.405 0.37316523997661466 0.0008 0.008
11.438333333333336 0.3378651190815787 0.0008 0.008
11.471666666666664 0.30032708269688885 0.0008 0.008
11.505 0.2602422523885836 0.0008 0.008
11.538333333333332 0.21809668644403835 0.0008 0.008
11.571666666666667 0.1753687520534133 0.0008 0.008
11.605 0.1301533325750421 0.0008 0.008
11.638333333333332 0.08333791728614157 0.0008 0.008
11.671666666666669 0.036223745410223565 0.0008 0.008
11.705 -0.009852534806342047 0.0008 0.008
11.738333333333335 -0.05598663316992861 0.0008 0.008
11.771666666666668 -0.10091016172748446 0.0008 0.008
11.805 -0.14596471449086157 0.0008 0.008
11.838333333333333 -0.1895374189832127 0.0008 0.008
11.871666666666668 -0.23112141818575016 0.0008 0.008
11.905 -0.2687743236421922 0.0008 0.008
11.938333333333336 -0.30357237003354703 0.0008 0.008
11.971666666666664 -0.33706140779400967 0.0008 0.008
12.005 -0.3676116477832556 0.0008 0.008
12.038333333333332 -0.3942127444038448 0.0008 0.008
12.071666666666667 -0.41759981868041995 0.0008 0.008
12.105 -0.43716051274562395 0.0008 0.008
12.138333333333332 -0.4526049114843943 0.0008 0.008
12.171666666666669 -0.462681080763411 0.0008 0.008
12.205 -0.4697275663933661 0.0008 0.008
12.238333333333335 -0.47177036382467546 0.0008 0.008
12.271666666666668 -0.4702830513305974 0.0008 0.008
12.305 -0.46440591520734387 0.0008 0.008
12.338333333333333 -0.45377445080439255 0.0008 0.008
12.371666666666668 -0.43924639940819143 0.0008 0.008
12.405 -0.4202794185225022 0.0008 0.008
12.438333333333336 -0.3975929760113765 0.0008 0.008
12.471666666666664 -0.3706064834335488 0.0008 0.008
12.505 -0.3398557970449744 0.0008 0.008
12.538333333333332 -0.3070990508148132 0.0008 0.008
12.571666666666667 -0.2723506487971006 0.0008 0.008
12.605 -0.2344445385695201 0.0008 0.008
12.638333333333332 -0.19306636940392494 0.0008 0.008
12.671666666666669 -0.1497721024668283 0.0008 0.008
12.705 -0.1053258969126893 0.0008 0.008
12.738333333333335 -0.05974991603866033 0.0008 0.008
12.771666666666668 -0.012915811338510969 0.0008 0.008
12.805 0.033053080796844395 0.0008 0.008
12.838333333333333 0.07949808177103601 0.0008 0.008
12.871666666666668 0.1253269025961108 0.0008 0.008
12.905 0.17016597763085478 0.0008 0.008
12.938333333333336 0.21384115340829385 0.0008 0.008
12.971666666666664 0.25533718746571615 0.0008 0.008
13.005 0.2942827457200651 0.0008 0.008
13.038333333333332 0.33040989000682686 0.0008 0.008
13.071666666666667 0.36446701562775413 0.0008 0.008
13.105 0.39466105341649804 0.0008 0.008
13.138333333333332 0.4220560042054527 0.0008 0.008
13.171666666666669 0.44518506600333635 0.0008 0.008
13.205 0.46586746722225336 0.0008 0.008
13.238333333333335 0.4817130340914804 0.0008 0.008
13.271666666666668 0.49325789766817124 0.0008 0.008
13.305 0.5005924914657753 0.0008 0.008
13.338333333333333 0.5037573094501996 0.0008 0.008
13.371666666666668 0.5024078623201956 0.0008 0.008
13.405 0.4966541657564221 0.0008 0.008
13.44 0.4871696231026251 0.0008 0.008
13.473333333333336 0.4730230995259119 0.0008 0.008
13.506666666666664 0.455221872788927 0.0008 0.008
13.54 0.4328163140320737 0.0008 0.008
13.573333333333332 0.40739271273925043 0.0008 0.008
13.606666666666667 0.3790496975574603 0.0008 0.008
13.64 0.3454649659775354 0.0008 0.008
13.673333333333332 0.3113174568379329 0.0008 0.008
13.706666666666667 0.27313025511740224 0.0008 0.008
13.74 0.23182930045671293 0.0008 0.008
13.773333333333335 0.19094019938842996 0.0008 0.008
13.806666666666668 0.1478935845211001 0.0008 0.008
13.84 0.10223006269296732 0.0008 0.008
13.873333333333331 0.05690756790148785 0.0008 0.008
13.906666666666668 0.01204313553987013 0.0008 0.008
13.94 -0.03303847751983849 0.0008 0.008
13.973333333333336 -0.07809873203917861 0.0008 0.008
14.006666666666664 -0.12277495607234086 0.0008 0.008
14.04 -0.1644536889812618 0.0008 0.008
14.073333333333332 -0.20537768609464982 0.0008 0.008
14.106666666666667 -0.24441605707867278 0.0008 0.008
14.14 -0.2802098482115652 0.0008 0.008
14.173333333333332 -0.31363212594285633 0.0008 0.008
14.206666666666667 -0.34341831352016905 0.0008 0.008
14.24 -0.37153987915395836 0.0008 0.008
14.273333333333335 -0.3956065797891414 0.0008 0.008
14.306666666666668 -0.4163257903581483 0.0008 0.008
14.34 -0.4331681780045783 0.0008 0.008
14.373333333333331 -0.44581628703864656 0.0008 0.008
14.406666666666668 -0.4536316198010641 0.0008 0.008
14.44 -0.45738182593698223 0.0008 0.008
14.473333333333336 -0.4568911852355368 0.0008 0.008
14.506666666666664 -0.45296679826131975 0.0008 0.008
14.54 -0.4449960804765063 0.0008 0.008
14.573333333333332 -0.4324743620200209 0.0008 0.008
14.606666666666667 -0.41534051049996407 0.0008 0.008
14.64 -0.39536420194404603 0.0008 0.008
14.673333333333332 -0.37145344461110824 0.0008 0.008
14.706666666666667 -0.3433044718073467 0.0008 0.008
14.74 -0.3132618455826014 0.0008 0.008
14.773333333333335 -0.27975114983114063 0.0008 0.008
14.806666666666668 -0.24402162425549018 0.0008 0.008
14.84 -0.20506900591330185 0.0008 0.008
14.873333333333331 -0.16421740574247656 0.0008 0.008
14.906666666666668 -0.12123793983940938 0.0008 0.008
14.94 -0.07692504754332288 0.0008 0.008
14.973333333333336 -0.033086787651403264 0.0008 0.008
15.006666666666664 0.012329012715595831 0.0008 0.008
15.04 0.0571059631214254 0.0008 0.008
15.073333333333332 0.10198784725289703 0.0008 0.008
15.106666666666667 0.1462392279784154 0.0008 0.008
15.14 0.1898740637342353 0.0008 0.008
15.173333333333332 0.23038951141774677 0.0008 0.008
15.206666666666667 0.2705717427971266 0.0008 0.008
15.24 0.3066641062489141 0.0008 0.008
15.273333333333335 0.34172666682479735 0.0008 0.008
15.306666666666668 0.372277043918262 0.0008 0.008
15.34 0.4006421547056876 0.0008 0.008
15.373333333333331 0.4256218794594075 0.0008 0.008
15.406666666666668 0.44621177258363964 0.0008 0.008
15.44 0.4631822347829644 0.0008 0.008
15.473333333333336 0.47551937888284246 0.0008 0.008
15.506666666666664 0.4840349491350478 0.0008 0.008
15.54 0.4891195459946725 0.0008 0.008
15.573333333333332 0.48924242676064955 0.0008 0.008
15.606666666666667 0.48611585757869535 0.0008 0.008
15.64 0.47845481973669096 0.0008 0.008
15.673333333333332 0.46584861958153956 0.0008 0.008
15.706666666666667 0.4493760959306905 0.0008 0.008
15.74 0.4303149354155704 0.0008 0.008
15.773333333333335 0.40599283893682525 0.0008 0.008
15.806666666666668 0.3795414211533236 0.0008 0.008
15.84 0.348629380002299 0.0008 0.008
15.873333333333331 0.3154527776014392 0.0008 0.008
15.906666666666668 0.28051952749217063 0.0008 0.008
15.94 0.24133269686204142 0.0008 0.008
15.973333333333336 0.2004177318432254 0.0008 0.008
16.006666666666664 0.159329103296679 0.0008 0.008
16.04 0.1165245743502397 0.0008 0.008
16.07333333333333 0.07223397031712331 0.0008 0.008
16.10666666666667 0.028330918061035153 0.0008 0.008
16.140000000000004 -0.015711120653057253 0.0008 0.008
16.173333333333332 -0.05952992751571544 0.0008 0.008
16.206666666666667 -0.10247796758565429 0.0008 0.008
16.24 -0.14528763991894642 0.0008 0.008
16.273333333333337 -0.1854532953244481 0.0008 0.008
16.30666666666667 -0.22387305612396993 0.0008 0.008
16.34 -0.2605303614624008 0.0008 0.008
16.37333333333333 -0.293507877293012 0.0008 0.008
16.406666666666666 -0.3250456346801904 0.0008 0.008
16.44 -0.35279096638697394 0.0008 0.008
16.473333333333336 -0.37800681704933703 0.0008 0.008
16.506666666666664 -0.3991480778634569 0.0008 0.008
16.54 -0.4159755050415657 0.0008 0.008
16.57333333333333 -0.4297362839390302 0.0008 0.008
16.60666666666667 -0.43913259076276934 0.0008 0.008
16.640000000000004 -0.444554713790344 0.0008 0.008
16.673333333333332 -0.4459158528146486 0.0008 0.008
16.706666666666667 -0.4429915649323819 0.0008 0.008
16.74 -0.4365681301257584 0.0008 0.008
16.773333333333337 -0.4262435631961723 0.0008 0.008
16.80666666666667 -0.4114227433805861 0.0008 0.008
16.84 -0.39324476102957084 0.0008 0.008
16.87333333333333 -0.37157520975292213 0.0008 0.008
16.906666666666666 -0.3460158261698127 0.0008 0.008
16.94 -0.3174757310922965 0.0008 0.008
16.973333333333336 -0.2849760996787859 0.0008 0.008
17.006666666666664 -0.25197051520771085 0.0008 0.008
17.04 -0.21414226647472687 0.0008 0.008
17.07333333333333 -0.1752107554765083 0.0008 0.008
17.10666666666667 -0.13420411908127552 0.0008 0.008
17.140000000000004 -0.0917435742752937 0.0008 0.008
17.173333333333332 -0.04774760798794214 0.0008 0.008
17.206666666666667 -0.004801764025878799 0.0008 0.008
17.24 0.04035270309086032 0.0008 0.008
17.273333333333337 0.08400159048593012 0.0008 0.008
17.30666666666667 0.12737707473192875 0.0008 0.008
17.34 0.169191710070254 0.0008 0.008
17.375000000000004 0.21008421018214052 0.0008 0.008
17.40833333333333 0.2484972136297505 0.0008 0.008
17.441666666666666 0.285399946546262 0.0008 0.008
17.475 0.31923550780184357 0.0008 0.008
17.508333333333336 0.35187110874913496 0.0008 0.008
17.541666666666668 0.379995825503366 0.0008 0.008
17.575 0.4055003460730024 0.0008 0.008
17.60833333333333 0.4275383781561697 0.0008 0.008
17.64166666666667 0.44626261091463915 0.0008 0.008
17.675 0.4609384981405557 0.0008 0.008
17.708333333333336 0.47095015278287283 0.0008 0.008
17.741666666666667 0.4767153225896524 0.0008 0.008
17.775 0.47885093380565935 0.0008 0.008
17.808333333333337 0.47643402699684884 0.0008 0.008
17.84166666666667 0.46930082767686365 0.0008 0.008
17.875000000000004 0.45906165849394576 0.0008 0.008
17.90833333333333 0.4438937327528134 0.0008 0.008
17.941666666666666 0.4256765139403764 0.0008 0.008
17.975 0.40366800297685995 0.0008 0.008
18.008333333333336 0.3784973369218356 0.0008 0.008
18.041666666666668 0.35067042227471734 0.0008 0.008
18.075 0.31936017663853755 0.0008 0.008
18.10833333333333 0.28566142106176773 0.0008 0.008
18.14166666666667 0.24868378771176214 0.0008 0.008
18.175 0.2092786470841787 0.0008 0.008
18.208333333333336 0.16911685602714507 0.0008 0.008
18.241666666666667 0.12758392576187105 0.0008 0.008
18.275 0.08494618036018659 0.0008 0.008
18.308333333333337 0.04135597614013447 0.0008 0.008
18.34166666666667 -0.000980146027188053 0.0008 0.008
18.375000000000004 -0.044030616913246466 0.0008 0.008
18.40833333333333 -0.0862571235861523 0.0008 0.008
18.441666666666666 -0.1272359990868158 0.0008 0.008
