t amplitude xerr yerr
269.48 0.1132389011012349 0.0008 0.008
271.6816666666666 0.11176610513377143 0.0008 0.008
273.8483333333333 0.11203600242784516 0.0008 0.008
275.9833333333333 0.11089329720852985 0.0008 0.008
278.2166666666667 0.11068064609230437 0.0008 0.008
280.385 0.10958000453231508 0.0008 0.008
282.585 0.10943017668778697 0.0008 0.008
284.75333333333333 0.10878301276395085 0.0008 0.008
286.92 0.10712311866016722 0.0008 0.008
289.1216666666666 0.1084084000895722 0.0008 0.008
291.3233333333333 0.10698987684369779 0.0008 0.008
293.49 0.10719507517746714 0.0008 0.008
295.6916666666666 0.1057022318640093 0.0008 0.008
297.8583333333333 0.10484245760609451 0.0008 0.008
299.99333333333334 0.10374719691698012 0.0008 0.008
300.06 0.1035856469985901 0.0008 0.008
302.2266666666667 0.1046698287450075 0.0008 0.008
304.395 0.10232826326292979 0.0008 0.008
306.595 0.10236220071993526 0.0008 0.008
308.7633333333334 0.10163114940641904 0.0008 0.008
310.965 0.101001129994209 0.0008 0.008
313.1316666666666 0.10008932218296641 0.0008 0.008
315.33333333333337 0.09973696121171219 0.0008 0.008
317.5 0.09889702738608516 0.0008 0.008
319.6683333333333 0.09894456139798491 0.0008 0.008
321.86833333333334 0.09667559904549354 0.0008 0.008
324.0366666666667 0.09674946815522062 0.0008 0.008
326.2366666666667 0.0963474595849222 0.0008 0.008
328.405 0.09567241342743649 0.0008 0.008
330.605 0.09523963289209147 0.0008 0.008
