0.0	-0.6630374382883311	-0.9685456893915924
0.03333333333333394	-0.661726466738976	-0.96881723092208
0.06666666666666606	-0.6563596561720265	-0.9726466760032079
0.1	-0.6451539292355011	-0.9798494483652106
0.1333333333333321	-0.6305255951689859	-0.9909997100296323
0.16666666666666605	-0.6104768430324534	-1.0033933082938322
0.2	-0.5845750455764086	-1.0192842250024223
0.23333333333333212	-0.5543347476432073	-1.0359620606514315
0.26666666666666605	-0.5194655148392806	-1.0540123474004348
0.29999999999999816	-0.4790435435630067	-1.0734280435393964
0.3333333333333321	-0.43513502127905085	-1.0935539682184525
0.3666666666666661	-0.38599438522715673	-1.1111216457898139
0.4	-0.3328635964596618	-1.1290493473890102
0.43333333333333396	-0.2760887007351507	-1.1457066455295366
0.46666666666666606	-0.21796742049038542	-1.157721747813933
0.5	-0.1559634710998975	-1.168141592639818
0.533333333333334	-0.09346693124042338	-1.1746825406321597
0.5666666666666661	-0.02823826669072893	-1.1764757513088084
0.6	0.03596620657960459	-1.176104808809085
0.6333333333333321	0.10043361048692923	-1.1721530440571288
0.6666666666666661	0.16191834595244015	-1.164873771141628
0.7	0.22215442967013588	-1.1554463652776654
0.7333333333333322	0.27956090032817094	-1.1433253143149207
0.766666666666666	0.33119205698514076	-1.130812959692952
0.7999999999999982	0.38042234801476216	-1.114771728353729
0.8333333333333321	0.4260984930802534	-1.0978342974381534
0.8666666666666679	0.4675976405432347	-1.079846741316187
0.9	0.504489833059887	-1.0634609297354554
0.9333333333333339	0.5365008994988685	-1.0475533329414124
0.966666666666666	0.5633679762347084	-1.0333920553027323
1.0	0.5843907135788173	-1.020909223712518
1.0333333333333339	0.6006163987324962	-1.0101131321440997
1.066666666666666	0.6123980579927577	-1.0037697917797144
1.1	0.6187776614763656	-1.000446814161121
1.1333333333333322	0.6205453850845277	-0.9987773784296611
1.166666666666666	0.617242596037374	-1.000776412293467
1.2	0.6096848461952018	-1.0053657266465663
1.233333333333332	0.5962376404057244	-1.012335490964945
1.2666666666666662	0.578482203023633	-1.0234068276737096
1.2999999999999983	0.5555522572969407	-1.0371008619274131
1.3333333333333321	0.5275229345714254	-1.0509524902828544
1.3666666666666678	0.49458958316633184	-1.0679282607279283
1.4	0.4565501931412108	-1.084945156288863
1.433333333333334	0.4145148678392143	-1.1012552465345964
1.4666666666666661	0.36759548529462904	-1.1182687146811463
1.5	0.3173317916399643	-1.1340967343764903
1.535	0.2637671965244377	-1.1464426362677327
1.568333333333334	0.20524925329130894	-1.1589535291447035
1.6016666666666661	0.14463037670994638	-1.167822412245775
1.635	0.08225996251028689	-1.1746209105732914
1.668333333333334	0.019477615164438133	-1.1778883179299084
1.701666666666666	-0.044608503721692117	-1.1777641394830796
1.735	-0.1090057059723547	-1.173136133270181
1.7683333333333322	-0.17176155149448924	-1.1662184618232376
1.801666666666666	-0.23197149728587574	-1.156215951154186
1.835	-0.28884608777170906	-1.14268608745691
1.868333333333332	-0.3433419117679836	-1.1270746588708933
1.901666666666666	-0.3950219741069648	-1.1100651441280416
1.935	-0.44138796407894204	-1.0916558187511805
1.968333333333334	-0.4842611669020383	-1.0736390418646757
2.001666666666668	-0.5218201206740214	-1.0554979260288277
2.035	-0.55719438763198	-1.0397763559276787
2.068333333333334	-0.5849781497512327	-1.0243980013229184
2.101666666666666	-0.6069650456524742	-1.0108893008549829
2.135	-0.6252668776255031	-0.9994131270598022
2.168333333333334	-0.6374681847480738	-0.9912971139813257
2.201666666666666	-0.6460727424450914	-0.9854120322511127
2.235	-0.650337488878003	-0.9836792823786048
2.268333333333332	-0.6492273077146224	-0.9850902687235071
2.301666666666666	-0.642182753272207	-0.9894844744209715
2.335	-0.6299813508050501	-0.9962711855401974
2.3683333333333323	-0.6131357106402158	-1.0061104028049708
2.401666666666666	-0.591530420731962	-1.0191311076844305
2.435	-0.5647717359116141	-1.0333936856682984
2.468333333333334	-0.5331455843312456	-1.0486981152565593
2.501666666666668	-0.4979415965755987	-1.0667150800172864
2.535	-0.4569851769338487	-1.0833085321396014
2.568333333333334	-0.4127004144778674	-1.1019374412211826
2.601666666666666	-0.3645019074658607	-1.1184547294963658
2.635	-0.31141854735929964	-1.1341701031451037
2.668333333333334	-0.25599479122259394	-1.147832919037258
2.701666666666666	-0.19796593776919957	-1.1596617567795806
