t amplitude xerr yerr
0.866666666666666 0.2583279509581283 0.0008 0.008
2.6 0.2538042365474278 0.0008 0.008
4.368333333333334 0.25190613160998593 0.0008 0.008
6.1016666666666675 0.24888336598122562 0.0008 0.008
7.87 0.24595613523089915 0.0008 0.008
9.603333333333335 0.24287601969067166 0.0008 0.008
11.338333333333336 0.23999375014866822 0.0008 0.008
13.105 0.2351999170526469 0.0008 0.008
14.84 0.23257042981664633 0.0008 0.008
16.57333333333333 0.229404513354179 0.0008 0.008
18.34 0.22735993193408222 0.0008 0.008
20.075000000000003 0.22468129223375383 0.0008 0.008
21.84166666666667 0.22171060590045188 0.0008 0.008
23.57666666666666 0.2195994921527218 0.0008 0.008
25.309999999999995 0.21693380790097402 0.0008 0.008
27.044999999999995 0.21384774333092565 0.0008 0.008
28.811666666666667 0.21081946382879657 0.0008 0.008
30.545000000000005 0.20892655100245955 0.0008 0.008
32.28 0.20639789596369343 0.0008 0.008
34.046666666666674 0.2034038927650434 0.0008 0.008
35.78166666666667 0.20175396521796055 0.0008 0.008
37.515 0.1992307325907202 0.0008 0.008
39.28333333333333 0.19729247831207938 0.0008 0.008
41.01666666666667 0.19509871434442355 0.0008 0.008
42.75166666666667 0.19238145491245603 0.0008 0.008
44.485 0.19091094145824414 0.0008 0.008
46.25166666666667 0.18962315452578843 0.0008 0.008
47.98666666666667 0.18699192847032503 0.0008 0.008
49.72 0.18490739780681803 0.0008 0.008
51.455 0.1820866932415459 0.0008 0.008
53.22166666666667 0.18059105333734385 0.0008 0.008
54.95666666666667 0.17896097099021516 0.0008 0.008
56.69 0.1764411227528735 0.0008 0.008
58.45833333333333 0.17442249847015034 0.0008 0.008
60.19166666666667 0.17297886716391103 0.0008 0.008
61.925 0.17121769993338018 0.0008 0.008
63.66 0.17003162090885496 0.0008 0.008
65.42666666666668 0.16717157890334233 0.0008 0.008
67.16166666666668 0.16544172785730743 0.0008 0.008
68.895 0.16388221503908593 0.0008 0.008
70.66333333333333 0.16238463178642285 0.0008 0.008
72.39666666666668 0.1608540013736762 0.0008 0.008
74.13 0.1591038111251463 0.0008 0.008
75.865 0.15796732083913073 0.0008 0.008
77.59833333333334 0.1549162299713754 0.0008 0.008
79.36666666666667 0.15362702243135842 0.0008 0.008
81.06666666666668 0.15186858741312617 0.0008 0.008
82.835 0.15066324416394464 0.0008 0.008
84.56833333333333 0.1488498457849172 0.0008 0.008
86.30333333333333 0.14711621686613152 0.0008 0.008
88.07 0.1459486034224259 0.0008 0.008
89.80333333333333 0.14567571994388478 0.0008 0.008
91.53833333333333 0.1439793788694225 0.0008 0.008
93.27166666666668 0.14139855215314842 0.0008 0.008
95.00666666666667 0.14135240734710536 0.0008 0.008
96.77333333333333 0.13977085392287625 0.0008 0.008
98.50833333333333 0.13853754200757346 0.0008 0.008
100.24166666666667 0.13702570202947223 0.0008 0.008
102.00833333333333 0.13546618745600653 0.0008 0.008
103.74333333333333 0.13392018658456173 0.0008 0.008
105.47666666666667 0.13348881934035964 0.0008 0.008
107.21166666666667 0.13206213319931034 0.0008 0.008
108.97833333333332 0.1305045721056876 0.0008 0.008
110.71333333333332 0.12959924355716854 0.0008 0.008
112.41333333333333 0.1278199171802126 0.0008 0.008
114.18166666666667 0.12761980882330687 0.0008 0.008
115.915 0.12654489510894773 0.0008 0.008
117.64833333333333 0.12443138160142027 0.0008 0.008
119.41666666666667 0.12347690744150647 0.0008 0.008
121.11666666666667 0.12175103526201912 0.0008 0.008
122.88500000000002 0.12146927498759402 0.0008 0.008
124.61833333333333 0.1202089346979572 0.0008 0.008
126.38666666666667 0.12006276883566222 0.0008 0.008
128.11999999999998 0.11744143090878026 0.0008 0.008
129.85500000000002 0.11714184928980967 0.0008 0.008
131.58833333333334 0.1168434956234781 0.0008 0.008
133.3216666666667 0.11549263128167227 0.0008 0.008
135.05666666666667 0.11437479413788937 0.0008 0.008
136.82333333333338 0.11274370130208389 0.0008 0.008
138.55833333333334 0.11276937178676769 0.0008 0.008
