t	func 0.0008 0.008
1.5999999999999963	-0.012850166535195254 0.0008 0.008
1.6333333333333322	-0.040504036578802964 0.0008 0.008
1.6666666666666643	-0.06780633921888528 0.0008 0.008
1.7	-0.09372152326734273 0.0008 0.008
1.7333333333333285	-0.11881227834693785 0.0008 0.008
1.7666666666666642	-0.1433563844210936 0.0008 0.008
1.7999999999999963	-0.16742355515999618 0.0008 0.008
1.8333333333333321	-0.18910010422364662 0.0008 0.008
1.8666666666666643	-0.20885386528064528 0.0008 0.008
1.8999999999999964	-0.22673976547151176 0.0008 0.008
1.933333333333332	-0.24446285936661258 0.0008 0.008
1.9666666666666643	-0.25906249453757535 0.0008 0.008
2.0	-0.27078101552247924 0.0008 0.008
2.0333333333333323	-0.2794011927333105 0.0008 0.008
2.066666666666664	-0.2863406278827362 0.0008 0.008
2.0999999999999965	-0.2900090879466705 0.0008 0.008
2.133333333333332	-0.2913131331289064 0.0008 0.008
2.1666666666666643	-0.28937853224739984 0.0008 0.008
2.2	-0.28470399160270304 0.0008 0.008
2.2333333333333285	-0.2766326302521596 0.0008 0.008
2.2666666666666644	-0.2674116110706668 0.0008 0.008
2.2999999999999963	-0.2566365638787126 0.0008 0.008
2.333333333333332	-0.2409170477506151 0.0008 0.008
2.366666666666664	-0.2247845417577962 0.0008 0.008
2.3999999999999964	-0.20604795641551485 0.0008 0.008
2.4333333333333322	-0.18555668193190344 0.0008 0.008
2.466666666666664	-0.16289688697332821 0.0008 0.008
2.5	-0.13859969494697266 0.0008 0.008
2.5333333333333323	-0.11416241317601608 0.0008 0.008
2.566666666666664	-0.08854852583272244 0.0008 0.008
2.5999999999999965	-0.06263120338581853 0.0008 0.008
2.633333333333332	-0.0366679756316809 0.0008 0.008
2.6666666666666643	-0.009056826485804864 0.0008 0.008
2.7	0.017090331396063977 0.0008 0.008
2.7333333333333285	0.04316534559788065 0.0008 0.008
2.7666666666666644	0.06846488187278901 0.0008 0.008
2.7999999999999963	0.09285796731765875 0.0008 0.008
2.833333333333332	0.11669561998134947 0.0008 0.008
2.866666666666664	0.13919777235057362 0.0008 0.008
2.8999999999999964	0.16100526042477242 0.0008 0.008
2.9333333333333322	0.18017666411603483 0.0008 0.008
2.966666666666664	0.19798556013180094 0.0008 0.008
3.0	0.21399413092470054 0.0008 0.008
3.0333333333333323	0.2272159823985065 0.0008 0.008
3.066666666666664	0.23821401897655584 0.0008 0.008
3.0999999999999965	0.2471222556344846 0.0008 0.008
3.133333333333332	0.2533082766011099 0.0008 0.008
3.1666666666666643	0.2572619244603789 0.0008 0.008
3.2	0.25913226029986103 0.0008 0.008
3.235	0.25817305107784055 0.0008 0.008
3.2683333333333286	0.25496799313090074 0.0008 0.008
3.301666666666664	0.2489995466864173 0.0008 0.008
3.3349999999999964	0.2409062065056702 0.0008 0.008
3.3683333333333323	0.23064912364332035 0.0008 0.008
3.401666666666664	0.2186267848862016 0.0008 0.008
3.4349999999999965	0.20381148126646673 0.0008 0.008
3.4683333333333284	0.18654616237621793 0.0008 0.008
3.5016666666666643	0.1686697137510587 0.0008 0.008
3.535	0.14798217992468973 0.0008 0.008
3.568333333333332	0.12609630622336007 0.0008 0.008
3.6016666666666644	0.10239020172719673 0.0008 0.008
3.6349999999999962	0.077950779070038 0.0008 0.008
3.668333333333332	0.0525973395026149 0.0008 0.008
3.7016666666666644	0.02612894567331202 0.0008 0.008
3.735	5.738544753357015E-4 0.0008 0.008
3.7683333333333286	-0.02578670335809184 0.0008 0.008
3.801666666666664	-0.053198650263693165 0.0008 0.008
3.8349999999999964	-0.07905623161458464 0.0008 0.008
3.8683333333333323	-0.10480868770916951 0.0008 0.008
3.901666666666664	-0.13071558801806524 0.0008 0.008
3.9349999999999965	-0.15383352523147872 0.0008 0.008
3.968333333333332	-0.1771245464815652 0.0008 0.008
4.001666666666664	-0.19749620635218434 0.0008 0.008
4.035	-0.21636679605758075 0.0008 0.008
4.0683333333333325	-0.2333872354385716 0.0008 0.008
4.101666666666664	-0.24968138102574583 0.0008 0.008
4.134999999999996	-0.26195064167517496 0.0008 0.008
4.168333333333332	-0.2714247801379311 0.0008 0.008
4.201666666666664	-0.2793090219022507 0.0008 0.008
4.235	-0.2849552042093241 0.0008 0.008
4.268333333333328	-0.2866653455943384 0.0008 0.008
4.301666666666664	-0.28660838997469457 0.0008 0.008
4.334999999999996	-0.2836454795141733 0.0008 0.008
4.368333333333332	-0.27764701204915027 0.0008 0.008
4.401666666666665	-0.26948613018306794 0.0008 0.008
4.434999999999996	-0.25916726747104135 0.0008 0.008
4.468333333333332	-0.2462870070698905 0.0008 0.008
4.501666666666664	-0.23072603723149318 0.0008 0.008
4.535	-0.21321441376217132 0.0008 0.008
4.5683333333333325	-0.19469138505063543 0.0008 0.008
4.601666666666664	-0.1731363984336512 0.0008 0.008
4.634999999999996	-0.1500936615007365 0.0008 0.008
4.668333333333332	-0.12654420167753475 0.0008 0.008
4.701666666666664	-0.10224853376760949 0.0008 0.008
4.735	-0.0759527442622813 0.0008 0.008
4.768333333333328	-0.04924534117641182 0.0008 0.008
4.801666666666664	-0.023146580498222893 0.0008 0.008
4.834999999999996	0.0033583113914341265 0.0008 0.008
4.868333333333332	0.029042045434689388 0.0008 0.008
4.901666666666665	0.05472843519656506 0.0008 0.008
4.934999999999996	0.08008825314134768 0.0008 0.008
4.968333333333332	0.10447398256052357 0.0008 0.008
5.001666666666664	0.12726249127402167 0.0008 0.008
5.035	0.149015375787497 0.0008 0.008
5.0683333333333325	0.1690545046475625 0.0008 0.008
5.101666666666664	0.18701684977197097 0.0008 0.008
5.134999999999996	0.20304450438597063 0.0008 0.008
5.168333333333332	0.21788420481743836 0.0008 0.008
5.201666666666664	0.23023868268183145 0.0008 0.008
5.235	0.2400983160381124 0.0008 0.008
5.268333333333328	0.24799148144395045 0.0008 0.008
5.301666666666664	0.2533503555783631 0.0008 0.008
5.334999999999996	0.25629369815143394 0.0008 0.008
5.368333333333332	0.2566724729354064 0.0008 0.008
5.401666666666665	0.2543986176434394 0.0008 0.008
5.434999999999996	0.2500248805577062 0.0008 0.008
5.468333333333332	0.24327472549204673 0.0008 0.008
5.501666666666664	0.23408979753550635 0.0008 0.008
5.535	0.22268174840217134 0.0008 0.008
5.5683333333333325	0.20893874990516564 0.0008 0.008
5.601666666666664	0.19290432831124835 0.0008 0.008
5.634999999999996	0.17548893917802877 0.0008 0.008
5.668333333333332	0.15689885579320087 0.0008 0.008
5.701666666666664	0.13512592165158943 0.0008 0.008
5.735	0.11261996963189352 0.0008 0.008
5.768333333333328	0.08877493534847263 0.0008 0.008
5.801666666666664	0.06418890801529331 0.0008 0.008
5.834999999999996	0.03890014951926045 0.0008 0.008
5.868333333333332	0.013524940645407454 0.0008 0.008
5.901666666666665	-0.01294278155226008 0.0008 0.008
5.934999999999996	-0.039294603916996455 0.0008 0.008
5.968333333333332	-0.06576805244941057 0.0008 0.008
6.001666666666664	-0.09132574680102747 0.0008 0.008
6.035	-0.116025817269666 0.0008 0.008
6.0683333333333325	-0.13893295432519218 0.0008 0.008
6.101666666666664	-0.16240579861136176 0.0008 0.008
6.134999999999996	-0.18361180113626405 0.0008 0.008
6.168333333333332	-0.20244714524433197 0.0008 0.008
6.201666666666664	-0.21971932545621742 0.0008 0.008
6.235	-0.23579402322112206 0.0008 0.008
6.268333333333328	-0.25116745120454936 0.0008 0.008
6.301666666666664	-0.26243711242765355 0.0008 0.008
6.334999999999996	-0.27133357763654425 0.0008 0.008
6.368333333333332	-0.27748904177002987 0.0008 0.008
6.401666666666665	-0.28123776896133335 0.0008 0.008
6.434999999999996	-0.28271113203491854 0.0008 0.008
6.468333333333332	-0.28074375627712556 0.0008 0.008
6.501666666666664	-0.2764047240284339 0.0008 0.008
6.535	-0.26990691673238904 0.0008 0.008
6.5683333333333325	-0.2608366834394438 0.0008 0.008
6.601666666666664	-0.24946254406962237 0.0008 0.008
6.634999999999996	-0.23478330365318878 0.0008 0.008
6.668333333333332	-0.21791569539184436 0.0008 0.008
6.701666666666664	-0.20075552627326806 0.0008 0.008
6.735	-0.17986319041576448 0.0008 0.008
6.768333333333328	-0.15819387331533075 0.0008 0.008
6.801666666666664	-0.13561788741770947 0.0008 0.008
6.834999999999996	-0.11149596365507426 0.0008 0.008
6.868333333333332	-0.08577690384519603 0.0008 0.008
6.901666666666665	-0.060304189832607324 0.0008 0.008
6.934999999999996	-0.034867372275687376 0.0008 0.008
6.968333333333332	-0.008471715332289523 0.0008 0.008
7.001666666666664	0.017350733236469785 0.0008 0.008
7.035	0.04259405362958895 0.0008 0.008
7.0683333333333325	0.06717560945082113 0.0008 0.008
7.101666666666664	0.09183851289539617 0.0008 0.008
7.134999999999996	0.11446504538152984 0.0008 0.008
7.168333333333332	0.13704443481381154 0.0008 0.008
7.201666666666664	0.15712329146114423 0.0008 0.008
7.236666666666665	0.17573731395779693 0.0008 0.008
7.27	0.192709593194406 0.0008 0.008
7.303333333333328	0.20794569276237315 0.0008 0.008
7.336666666666664	0.22112629412210172 0.0008 0.008
7.3699999999999966	0.2319266438067346 0.0008 0.008
7.403333333333332	0.24098861741184616 0.0008 0.008
7.436666666666664	0.24722794631815567 0.0008 0.008
7.469999999999996	0.25102479641605924 0.0008 0.008
7.503333333333332	0.25302489470018863 0.0008 0.008
7.536666666666664	0.2525179002586795 0.0008 0.008
7.57	0.2491542543215902 0.0008 0.008
7.603333333333332	0.2439814434883526 0.0008 0.008
7.636666666666664	0.23621541869059026 0.0008 0.008
7.669999999999996	0.226222004730766 0.0008 0.008
7.703333333333332	0.21306993924523343 0.0008 0.008
7.736666666666665	0.19865934434790097 0.0008 0.008
7.77	0.18192249352307188 0.0008 0.008
7.803333333333328	0.1638630067310662 0.0008 0.008
7.836666666666664	0.14389609918815582 0.0008 0.008
7.8699999999999966	0.12232974188118273 0.0008 0.008
7.903333333333332	0.09969376527240725 0.0008 0.008
7.936666666666664	0.07595654919892358 0.0008 0.008
7.969999999999996	0.05128280431847935 0.0008 0.008
8.003333333333332	0.02600197560261773 0.0008 0.008
8.036666666666664	9.940718387654419E-4 0.0008 0.008
8.07	-0.025920397710342286 0.0008 0.008
8.103333333333332	-0.051101069180088395 0.0008 0.008
8.136666666666665	-0.07678472864029375 0.0008 0.008
8.169999999999996	-0.10173975379941129 0.0008 0.008
8.203333333333331	-0.12480700535162784 0.0008 0.008
8.236666666666665	-0.1478936781010927 0.0008 0.008
8.27	-0.16967175171828605 0.0008 0.008
8.30333333333333	-0.1896008100361736 0.0008 0.008
8.336666666666664	-0.2077226530830683 0.0008 0.008
8.369999999999996	-0.2248449630237457 0.0008 0.008
8.403333333333332	-0.23957320085452627 0.0008 0.008
8.436666666666664	-0.2525875779599593 0.0008 0.008
8.469999999999997	-0.26191708202771263 0.0008 0.008
8.503333333333332	-0.26873004869894723 0.0008 0.008
8.536666666666664	-0.2738101186413053 0.0008 0.008
8.57	-0.2755662153195955 0.0008 0.008
8.603333333333332	-0.275429124457607 0.0008 0.008
8.636666666666665	-0.27205793248093124 0.0008 0.008
8.669999999999996	-0.2671321951975499 0.0008 0.008
8.703333333333331	-0.25940501400249943 0.0008 0.008
8.736666666666665	-0.24964694088515516 0.0008 0.008
8.77	-0.23634627166448272 0.0008 0.008
8.80333333333333	-0.22168611669854937 0.0008 0.008
8.836666666666664	-0.20442032390101003 0.0008 0.008
8.869999999999996	-0.18541117289972364 0.0008 0.008
8.903333333333332	-0.16465289588562884 0.0008 0.008
8.936666666666664	-0.14184171359028344 0.0008 0.008
8.969999999999997	-0.11862975829175207 0.0008 0.008
9.003333333333332	-0.09461148859296936 0.0008 0.008
9.036666666666664	-0.06989833542409979 0.0008 0.008
9.07	-0.04427345723156899 0.0008 0.008
9.103333333333332	-0.018784999450550885 0.0008 0.008
9.136666666666665	0.006692065424862062 0.0008 0.008
9.169999999999996	0.031161803101899827 0.0008 0.008
9.203333333333331	0.056528330167478456 0.0008 0.008
9.236666666666665	0.08018411149420152 0.0008 0.008
9.27	0.10384452513457408 0.0008 0.008
9.30333333333333	0.12531027617228807 0.0008 0.008
9.336666666666664	0.14652441685265677 0.0008 0.008
9.369999999999996	0.165138107247025 0.0008 0.008
9.403333333333332	0.1830459752078053 0.0008 0.008
9.436666666666664	0.1988200912049161 0.0008 0.008
9.469999999999997	0.21288414643336104 0.0008 0.008
9.503333333333332	0.22509376398113776 0.0008 0.008
9.536666666666664	0.23413106204124504 0.0008 0.008
9.57	0.2414506919545109 0.0008 0.008
9.603333333333332	0.24612972781017817 0.0008 0.008
9.636666666666665	0.248964205864737 0.0008 0.008
9.669999999999996	0.24935461564195602 0.0008 0.008
9.703333333333331	0.2471570507487257 0.0008 0.008
9.736666666666665	0.2427665848434519 0.0008 0.008
9.77	0.2360760921656872 0.0008 0.008
9.80333333333333	0.22672119275616556 0.0008 0.008
9.836666666666664	0.215764993790039 0.0008 0.008
9.869999999999996	0.20160334280675266 0.0008 0.008
9.903333333333332	0.1867882851664098 0.0008 0.008
9.936666666666667	0.16978051952565418 0.0008 0.008
9.969999999999997	0.15081828265810274 0.0008 0.008
10.003333333333332	0.13011755245778833 0.0008 0.008
10.036666666666664	0.10821081959767662 0.0008 0.008
10.07	0.08569640636065183 0.0008 0.008
10.103333333333332	0.06152670308364957 0.0008 0.008
10.136666666666665	0.03690896001292759 0.0008 0.008
10.169999999999996	0.012298384702562537 0.0008 0.008
10.203333333333331	-0.012976947099607141 0.0008 0.008
10.236666666666665	-0.03830931215094208 0.0008 0.008
10.27	-0.0641187387141158 0.0008 0.008
10.30333333333333	-0.08829904293717222 0.0008 0.008
10.336666666666664	-0.11282803051163297 0.0008 0.008
10.369999999999996	-0.13623018861674313 0.0008 0.008
10.403333333333332	-0.1579109592498845 0.0008 0.008
10.436666666666667	-0.17698412922305112 0.0008 0.008
10.469999999999997	-0.1966109363069419 0.0008 0.008
10.503333333333332	-0.21288619934199682 0.0008 0.008
10.536666666666664	-0.22755203455449874 0.0008 0.008
10.57	-0.24107316960493347 0.0008 0.008
10.603333333333332	-0.2529531631647246 0.0008 0.008
10.636666666666665	-0.26099964147795723 0.0008 0.008
10.669999999999996	-0.265714296687964 0.0008 0.008
10.703333333333331	-0.26838723442295875 0.0008 0.008
10.736666666666665	-0.26936773317867974 0.0008 0.008
10.77	-0.2681013510954073 0.0008 0.008
10.80333333333333	-0.2647170405231564 0.0008 0.008
10.836666666666664	-0.2587641367158201 0.0008 0.008
10.869999999999996	-0.2501451466634502 0.0008 0.008
10.903333333333332	-0.23751879841943063 0.0008 0.008
10.936666666666667	-0.22367340670968647 0.0008 0.008
10.969999999999997	-0.20811864474374048 0.0008 0.008
11.003333333333332	-0.1898785267840101 0.0008 0.008
11.036666666666664	-0.17087536450769467 0.0008 0.008
11.07	-0.14979049362545105 0.0008 0.008
11.103333333333332	-0.12840300298898585 0.0008 0.008
11.136666666666665	-0.10456277686066616 0.0008 0.008
11.171666666666669	-0.08012582610575086 0.0008 0.008
11.204999999999997	-0.05498158537663404 0.0008 0.008
11.238333333333332	-0.029974914732840915 0.0008 0.008
11.271666666666665	-0.004589861427282591 0.0008 0.008
11.305	0.020280409677387357 0.0008 0.008
11.338333333333333	0.04486558310036223 0.0008 0.008
11.371666666666664	0.06829093164848035 0.0008 0.008
11.404999999999996	0.09186245839031934 0.0008 0.008
11.438333333333333	0.11364909142129008 0.0008 0.008
11.471666666666664	0.13532745640079202 0.0008 0.008
11.505	0.1551771863925193 0.0008 0.008
11.538333333333332	0.1731091454816824 0.0008 0.008
11.571666666666664	0.18894990837642336 0.0008 0.008
11.605	0.20285504813721342 0.0008 0.008
11.638333333333332	0.21566482174630047 0.0008 0.008
11.671666666666669	0.22590762380980228 0.0008 0.008
11.704999999999997	0.23394306521909047 0.0008 0.008
11.738333333333332	0.2397259586142748 0.0008 0.008
11.771666666666665	0.24365887708966047 0.0008 0.008
11.805	0.24483917138583597 0.0008 0.008
11.838333333333333	0.24388118475165158 0.0008 0.008
11.871666666666664	0.24080864485130224 0.0008 0.008
11.904999999999996	0.23490647716524057 0.0008 0.008
11.938333333333333	0.22686433791066904 0.0008 0.008
11.971666666666664	0.21677283334765635 0.0008 0.008
12.005	0.20469565462303488 0.0008 0.008
12.038333333333332	0.1906629552717408 0.0008 0.008
12.071666666666664	0.1747863266189662 0.0008 0.008
12.105	0.15686990027196762 0.0008 0.008
12.138333333333332	0.1373093398627411 0.0008 0.008
12.171666666666669	0.11553945533926056 0.0008 0.008
12.204999999999997	0.0935974782571402 0.0008 0.008
12.238333333333332	0.06998764183789546 0.0008 0.008
12.271666666666665	0.04657671469385072 0.0008 0.008
12.305	0.02216399296033836 0.0008 0.008
12.338333333333333	-0.0021856442693297196 0.0008 0.008
12.371666666666664	-0.027324422513619273 0.0008 0.008
12.404999999999996	-0.05328759100637444 0.0008 0.008
12.438333333333333	-0.07751576454604736 0.0008 0.008
12.471666666666668	-0.10171132475317256 0.0008 0.008
12.505	-0.12481723002032155 0.0008 0.008
12.538333333333332	-0.14639023100826 0.0008 0.008
12.571666666666664	-0.16703628752665223 0.0008 0.008
12.605	-0.18662292998608224 0.0008 0.008
12.638333333333332	-0.20275172827288568 0.0008 0.008
12.671666666666669	-0.21913319680342147 0.0008 0.008
12.704999999999997	-0.23245864158281151 0.0008 0.008
12.738333333333332	-0.24441609953126284 0.0008 0.008
12.771666666666665	-0.2542214576426939 0.0008 0.008
12.805	-0.2608800383825406 0.0008 0.008
12.838333333333333	-0.2645347048010269 0.0008 0.008
12.871666666666664	-0.26650568928873025 0.0008 0.008
12.904999999999996	-0.26563496295736516 0.0008 0.008
12.938333333333333	-0.26225315811792416 0.0008 0.008
12.971666666666668	-0.25714042118796326 0.0008 0.008
13.005	-0.24899190898856663 0.0008 0.008
13.038333333333332	-0.23796977081570286 0.0008 0.008
13.071666666666664	-0.2257361066555199 0.0008 0.008
13.105	-0.21075074000361887 0.0008 0.008
13.138333333333332	-0.19353732542810195 0.0008 0.008
13.171666666666669	-0.1752782745914864 0.0008 0.008
13.204999999999997	-0.15541901012574622 0.0008 0.008
13.238333333333332	-0.1346208532828607 0.0008 0.008
13.271666666666665	-0.11263781452567105 0.0008 0.008
13.305	-0.08866071014481876 0.0008 0.008
13.338333333333333	-0.06475651255377352 0.0008 0.008
13.371666666666664	-0.040231931781697663 0.0008 0.008
13.404999999999996	-0.015808568824049254 0.0008 0.008
13.438333333333333	0.008539215908583645 0.0008 0.008
13.471666666666664	0.03298128139311382 0.0008 0.008
13.505	0.056378333099305615 0.0008 0.008
13.538333333333332	0.07978778539401148 0.0008 0.008
13.571666666666664	0.10255496412751203 0.0008 0.008
13.604999999999997	0.12425440469854879 0.0008 0.008
13.638333333333335	0.14434596974255479 0.0008 0.008
13.671666666666669	0.1628376036524107 0.0008 0.008
13.704999999999997	0.1797911419876252 0.0008 0.008
13.738333333333328	0.1947340277294773 0.0008 0.008
13.771666666666668	0.20792276075544253 0.0008 0.008
13.805	0.2197204326000769 0.0008 0.008
13.838333333333333	0.22879136222434007 0.0008 0.008
13.87166666666666	0.23595191844967173 0.0008 0.008
13.905	0.2401263526605683 0.0008 0.008
13.938333333333333	0.24197571837014747 0.0008 0.008
13.971666666666664	0.2419515896983397 0.0008 0.008
14.005	0.23986142065691993 0.0008 0.008
14.038333333333332	0.23502261971608912 0.0008 0.008
14.071666666666664	0.22773651704264464 0.0008 0.008
14.104999999999997	0.21862885096528414 0.0008 0.008
14.138333333333335	0.20753930507014998 0.0008 0.008
14.171666666666669	0.19489313792029886 0.0008 0.008
14.204999999999997	0.17965468302523038 0.0008 0.008
14.238333333333332	0.16277796838625605 0.0008 0.008
14.271666666666668	0.14419915516852383 0.0008 0.008
14.304999999999996	0.12337815838571035 0.0008 0.008
14.338333333333333	0.10161134413635611 0.0008 0.008
14.37166666666666	0.07979771686036041 0.0008 0.008
14.405000000000003	0.056243145664306674 0.0008 0.008
14.438333333333333	0.03285127129266444 0.0008 0.008
14.47166666666666	0.008368042427844854 0.0008 0.008
14.505000000000004	-0.01632951794736366 0.0008 0.008
14.538333333333332	-0.04077710744120429 0.0008 0.008
14.571666666666667	-0.06491325414858086 0.0008 0.008
14.604999999999997	-0.08894175232017552 0.0008 0.008
14.638333333333332	-0.11204125519829729 0.0008 0.008
14.671666666666669	-0.1343988555631018 0.0008 0.008
14.704999999999997	-0.1557437011282423 0.0008 0.008
14.738333333333332	-0.17490873652291156 0.0008 0.008
14.771666666666668	-0.19329508996466127 0.0008 0.008
14.804999999999996	-0.20928261234733014 0.0008 0.008
14.838333333333333	-0.2233501354432193 0.0008 0.008
14.87166666666666	-0.23572573747382755 0.0008 0.008
14.905000000000003	-0.24704923683103866 0.0008 0.008
14.938333333333333	-0.2547553338292186 0.0008 0.008
14.97166666666666	-0.25957464354477305 0.0008 0.008
15.005000000000004	-0.26222926924495166 0.0008 0.008
15.038333333333332	-0.26240309287268004 0.0008 0.008
15.071666666666667	-0.2609138412910509 0.0008 0.008
15.104999999999997	-0.2560053359413059 0.0008 0.008
15.138333333333332	-0.24833997449582906 0.0008 0.008
15.173333333333332	-0.23923598357995066 0.0008 0.008
15.20666666666666	-0.22807130500985304 0.0008 0.008
15.240000000000004	-0.21429756075744388 0.0008 0.008
15.273333333333332	-0.19939766811635196 0.0008 0.008
15.306666666666661	-0.18179977953106644 0.0008 0.008
15.339999999999996	-0.16277142268887457 0.0008 0.008
15.373333333333331	-0.14150785813393163 0.0008 0.008
15.406666666666668	-0.1201505491692036 0.0008 0.008
15.439999999999996	-0.0971241262904876 0.0008 0.008
15.473333333333326	-0.07402418601795606 0.0008 0.008
15.506666666666668	-0.050271939574744386 0.0008 0.008
15.539999999999996	-0.025613018872427184 0.0008 0.008
15.573333333333332	-0.0021532107437093697 0.0008 0.008
15.606666666666667	0.022297329851930604 0.0008 0.008
15.639999999999997	0.04560824277712254 0.0008 0.008
15.673333333333332	0.06922864194871317 0.0008 0.008
15.70666666666666	0.09183660071917298 0.0008 0.008
15.740000000000004	0.11249491076124626 0.0008 0.008
15.773333333333332	0.1332456874448021 0.0008 0.008
15.806666666666661	0.15224861981700671 0.0008 0.008
15.839999999999996	0.1697785422158877 0.0008 0.008
15.873333333333331	0.18566763510470122 0.0008 0.008
15.906666666666668	0.19989628291122785 0.0008 0.008
15.939999999999996	0.2120315956605377 0.0008 0.008
15.973333333333326	0.22187589190986906 0.0008 0.008
16.006666666666668	0.22918073808996126 0.0008 0.008
16.039999999999996	0.23495018370887738 0.0008 0.008
16.07333333333333	0.23808408954950835 0.0008 0.008
16.10666666666667	0.23887466535336155 0.0008 0.008
16.139999999999997	0.23792254081143382 0.0008 0.008
16.173333333333332	0.23420213232988704 0.0008 0.008
16.20666666666666	0.22805798157493629 0.0008 0.008
16.240000000000002	0.2197652492110354 0.0008 0.008
16.273333333333333	0.20959164862780574 0.0008 0.008
16.30666666666666	0.1980090377067872 0.0008 0.008
16.339999999999996	0.18364575723505447 0.0008 0.008
16.37333333333333	0.1678377080313485 0.0008 0.008
16.406666666666666	0.15010040499431354 0.0008 0.008
16.439999999999998	0.13043459842064228 0.0008 0.008
16.473333333333333	0.1097620783484746 0.0008 0.008
16.506666666666668	0.08800908078567207 0.0008 0.008
16.539999999999996	0.06519636564295907 0.0008 0.008
16.57333333333333	0.04186445926930614 0.0008 0.008
16.60666666666667	0.018480466008566426 0.0008 0.008
16.639999999999997	-0.006125362392571056 0.0008 0.008
16.673333333333332	-0.030831209154202018 0.0008 0.008
16.70666666666666	-0.054776802393759386 0.0008 0.008
16.740000000000002	-0.07837293079537586 0.0008 0.008
16.773333333333333	-0.10261362222862297 0.0008 0.008
16.80666666666666	-0.124994077232634 0.0008 0.008
16.839999999999996	-0.14583422939423496 0.0008 0.008
16.87333333333333	-0.16541731862657172 0.0008 0.008
16.906666666666666	-0.18389160808070926 0.0008 0.008
16.939999999999998	-0.20044388900865456 0.0008 0.008
16.973333333333333	-0.2152757577140378 0.0008 0.008
17.006666666666668	-0.22831609823912477 0.0008 0.008
17.039999999999996	-0.23978680949370168 0.0008 0.008
17.07333333333333	-0.2483240219657383 0.0008 0.008
17.10666666666667	-0.25493939324763387 0.0008 0.008
17.139999999999997	-0.25835430159270784 0.0008 0.008
17.173333333333332	-0.260301571244069 0.0008 0.008
17.20666666666666	-0.25938575371194744 0.0008 0.008
17.240000000000002	-0.2559776140434516 0.0008 0.008
17.273333333333333	-0.25048160316480306 0.0008 0.008
17.30666666666666	-0.24222801847166803 0.0008 0.008
17.339999999999996	-0.2318817489154771 0.0008 0.008
17.37333333333333	-0.21836618243573797 0.0008 0.008
17.406666666666666	-0.20458519146028806 0.0008 0.008
17.439999999999998	-0.18844328393817414 0.0008 0.008
17.473333333333333	-0.17017655915839977 0.0008 0.008
17.506666666666668	-0.1508732869655178 0.0008 0.008
17.539999999999996	-0.12982312279380026 0.0008 0.008
17.57333333333333	-0.10733689335706269 0.0008 0.008
17.60666666666667	-0.08451298424115201 0.0008 0.008
17.639999999999997	-0.06038844855328896 0.0008 0.008
17.673333333333332	-0.03642501762920361 0.0008 0.008
17.70666666666666	-0.01296937129447947 0.0008 0.008
17.740000000000002	0.01020803780708529 0.0008 0.008
