mass_B
t	x	y	func
0.0	0.32620016167727206	-1.0882805245630045	-0.29121736612287175
0.03333333333333212	0.3234096857456863	-1.088865435031776	-0.28871628635746505
0.06666666666666424	0.3159630518469103	-1.090965747938315	-0.28190479489758763
0.09999999999999636	0.3082301153419479	-1.0936948554749317	-0.27469985148589166
0.1333333333333321	0.2982481293446061	-1.0983850451780874	-0.26514041093237994
0.16666666666666424	0.2861298721548413	-1.1042519535224757	-0.25354029875964657
0.2	0.264969782495153	-1.1050745172247087	-0.23533268621884798
0.23333333333332848	0.24542386318923837	-1.1092295069595421	-0.21774815894128383
0.2666666666666642	0.22280129985488006	-1.1139285888106567	-0.197409010210464
0.2999999999999964	0.1994003717718036	-1.1182891338898822	-0.17645396626282073
0.3333333333333321	0.17427052609263072	-1.1222295509901583	-0.15405904807582108
0.36666666666666425	0.1458682262178702	-1.1264553830416335	-0.12877651929898903
0.39999999999999636	0.11693116139745996	-1.1298028296475857	-0.10312977968209347
0.43333333333332846	0.08722514745448273	-1.1315675077674667	-0.076931336631363
0.46666666666666423	0.05719484169620159	-1.1334575663419146	-0.05041774219015529
0.5	0.02709279467599024	-1.1358174579569342	-0.023848601636431516
0.5333333333333321	-0.0041451761278846755	-1.1359851506001504	0.0036489541506679463
0.5666666666666642	-0.033932265143040485	-1.1358569102070921	0.02986483251798069
0.5999999999999963	-0.06449983149499539	-1.1342987391936503	0.056802009432199235
0.6333333333333321	-0.0931504666197111	-1.1319982251751453	0.0821035418535427
0.6666666666666642	-0.12073676223813468	-1.1291090141180458	0.10652622071276996
0.7	-0.14747403376087515	-1.1258810482601094	0.1302439526094985
0.7333333333333285	-0.1721349738552943	-1.1226499248603505	0.15214425235929596
0.7666666666666643	-0.19559037321611428	-1.1186851496433048	0.17308994967441937
0.7999999999999964	-0.2165222952837343	-1.114074673356696	0.19195864016852532
0.8333333333333321	-0.2352702567337766	-1.1093346836519256	0.2089857106609834
0.8666666666666643	-0.25192393026696336	-1.105997260830618	0.22395879765612542
0.8999999999999964	-0.2663718169464252	-1.1019949823555717	0.23716860212588192
0.9333333333333285	-0.2776232498381976	-1.0993325138096288	0.2473659520713931
0.9666666666666642	-0.28620988874761805	-1.0967869145136122	0.2552605528929681
1.0	-0.2924655833854156	-1.0963604868802679	0.260689918267685
1.033333333333332	-0.29553582095156966	-1.0953698575855246	0.26352969775814594
1.0666666666666642	-0.2962058833143721	-1.0942021551488696	0.2643687207960549
1.0999999999999963	-0.2943238846522819	-1.094767650997485	0.26263591650537643
