logl logt xerr yerr
0.38797979376714486 0.8841806779559214 0.0001316077997853273 0.00029217040163764444
0.2631331995303682 0.8259282917937637 0.00010112728652204773 0.0002892918710310907
0.13714983814723367 0.7645371766466184 5.9786328747704304e-05 0.0002847438274289081
0.002995508979798371 0.7021069219314171 1.4932746659014811e-06 0.00027833772920967976
-0.11991029667255755 0.640800700187736 6.759317738024664e-05 0.00027009513179672754
-0.29169009384931976 0.5579000311519196 0.0001952410266729048 0.00025547797648628256
-0.4877603508349946 0.461845441544272 0.0003971989827646536 0.00023281433726239292
-0.7031975164134467 0.3583735005743139 0.0007103005216297441 0.00020034856775642983
