t amplitude xerr yerr
0.9333333333333339 0.2542193972784493 0.0008 0.008
2.8350000000000017 0.25058690444678405 0.0008 0.008
4.735000000000002 0.24593163211181363 0.0008 0.008
6.636666666666669 0.24474319100942357 0.0008 0.008
8.536666666666665 0.24101603107457603 0.0008 0.008
10.438333333333334 0.2388989092475955 0.0008 0.008
12.338333333333338 0.23458923404326618 0.0008 0.008
14.240000000000002 0.23182416725419122 0.0008 0.008
16.10666666666667 0.22917506156959153 0.0008 0.008
18.008333333333336 0.2251552457085999 0.0008 0.008
19.908333333333335 0.2210719897953831 0.0008 0.008
21.77666666666667 0.21918213019947724 0.0008 0.008
23.676666666666673 0.21788394876695996 0.0008 0.008
25.578333333333344 0.21423374936165068 0.0008 0.008
27.478333333333342 0.21100641252872362 0.0008 0.008
29.38 0.20878350366106554 0.0008 0.008
31.28 0.20433112879889617 0.0008 0.008
33.14833333333334 0.20365063094016514 0.0008 0.008
35.048333333333346 0.20051710676453557 0.0008 0.008
36.915000000000006 0.19825207691015825 0.0008 0.008
38.85000000000001 0.19534915627084498 0.0008 0.008
40.71666666666667 0.19321672115951927 0.0008 0.008
42.61833333333335 0.19269986138793962 0.0008 0.008
44.48500000000001 0.1893560375926039 0.0008 0.008
46.38666666666667 0.18924880502966562 0.0008 0.008
48.28666666666667 0.18640326254524436 0.0008 0.008
50.18833333333334 0.18439709230869483 0.0008 0.008
52.088333333333345 0.18156332975514958 0.0008 0.008
53.99000000000001 0.17855144334328338 0.0008 0.008
55.856666666666676 0.1774109322120916 0.0008 0.008
57.75833333333333 0.17462844934517485 0.0008 0.008
59.65833333333334 0.17365936448706784 0.0008 0.008
61.52666666666668 0.16949648526914524 0.0008 0.008
63.42666666666666 0.1693766042667346 0.0008 0.008
65.32833333333333 0.16722381804643763 0.0008 0.008
67.195 0.16475944678141854 0.0008 0.008
69.09666666666668 0.16437682675323725 0.0008 0.008
70.99666666666667 0.1636345226106695 0.0008 0.008
72.865 0.16099467797136444 0.0008 0.008
74.79833333333333 0.15935221967176452 0.0008 0.008
76.665 0.15847811621807995 0.0008 0.008
78.53333333333333 0.15568926329936636 0.0008 0.008
80.46666666666667 0.15280616739516922 0.0008 0.008
82.335 0.1519711902525577 0.0008 0.008
84.235 0.15200254973947314 0.0008 0.008
86.10333333333334 0.14902256305463382 0.0008 0.008
88.00333333333333 0.1476774616993686 0.0008 0.008
89.87166666666667 0.1464103152639813 0.0008 0.008
91.77166666666666 0.14543654625492508 0.0008 0.008
93.67333333333333 0.14516849528666181 0.0008 0.008
95.54 0.14143598870564084 0.0008 0.008
97.44166666666666 0.14148893401403667 0.0008 0.008
99.34166666666667 0.138517754707512 0.0008 0.008
101.21000000000001 0.13653590901922252 0.0008 0.008
103.11 0.1361400645503184 0.0008 0.008
105.01166666666667 0.1344276111919161 0.0008 0.008
106.91166666666668 0.13386074077462232 0.0008 0.008
108.78 0.13246327026140223 0.0008 0.008
110.68000000000002 0.13231372424106663 0.0008 0.008
112.54833333333333 0.13166435440184734 0.0008 0.008
114.44833333333334 0.12844981385829013 0.0008 0.008
116.35 0.1304049997988122 0.0008 0.008
118.21666666666667 0.12573120967716112 0.0008 0.008
120.11666666666667 0.12585485523249695 0.0008 0.008
122.01833333333336 0.12649356110618748 0.0008 0.008
123.88499999999999 0.12367491314638948 0.0008 0.008
125.78666666666668 0.12182580043917084 0.0008 0.008
127.68666666666667 0.1209976235339489 0.0008 0.008
129.555 0.11968079675400203 0.0008 0.008
131.45500000000004 0.11936296888488221 0.0008 0.008
133.35666666666668 0.11866670133965776 0.0008 0.008
135.22333333333333 0.11726466650221329 0.0008 0.008
137.12500000000003 0.11649251619307695 0.0008 0.008
