t	func 0.0008 0.008
1.833333333333334	-0.28925901313156865 0.0008 0.008
1.866666666666666	-0.27537967493139814 0.0008 0.008
1.9	-0.2585033378014867 0.0008 0.008
1.933333333333334	-0.23774794403159022 0.0008 0.008
1.9666666666666661	-0.2147411112923461 0.0008 0.008
2.0	-0.18847106597187918 0.0008 0.008
2.0333333333333323	-0.15938080700455315 0.0008 0.008
2.066666666666666	-0.1295632678152432 0.0008 0.008
2.1	-0.09682781257166723 0.0008 0.008
2.133333333333332	-0.06429523114439611 0.0008 0.008
2.166666666666666	-0.03135864248635913 0.0008 0.008
2.1999999999999984	0.0018226147363574145 0.0008 0.008
2.233333333333332	0.03524104220504676 0.0008 0.008
2.266666666666668	0.06733759978930894 0.0008 0.008
2.3	0.09745318728971097 0.0008 0.008
2.333333333333334	0.1273039277108804 0.0008 0.008
2.3666666666666663	0.15287100413698002 0.0008 0.008
2.4	0.17736208781404234 0.0008 0.008
2.433333333333334	0.1982701042218735 0.0008 0.008
2.466666666666666	0.2166831559672558 0.0008 0.008
2.5	0.23196476659313056 0.0008 0.008
2.5333333333333323	0.24267604653058514 0.0008 0.008
2.566666666666666	0.2506556799862434 0.0008 0.008
2.6	0.2538042365474278 0.0008 0.008
2.633333333333332	0.25363009288833915 0.0008 0.008
2.666666666666666	0.2501444737913265 0.0008 0.008
2.6999999999999984	0.24275432615505327 0.0008 0.008
2.733333333333332	0.23067350440701748 0.0008 0.008
2.766666666666668	0.2166518095499834 0.0008 0.008
2.8	0.1985433968759734 0.0008 0.008
2.833333333333334	0.17719276320905292 0.0008 0.008
2.8666666666666663	0.15307951285807825 0.0008 0.008
2.9	0.1258099548381817 0.0008 0.008
2.935	0.09763328718339086 0.0008 0.008
2.968333333333334	0.06595794213832316 0.0008 0.008
3.001666666666666	0.0352000855852412 0.0008 0.008
3.035	0.00195175426972472 0.0008 0.008
3.068333333333334	-0.032411763381053525 0.0008 0.008
3.101666666666666	-0.0658339746098454 0.0008 0.008
3.135	-0.09692901015106861 0.0008 0.008
3.168333333333332	-0.12840467769446132 0.0008 0.008
3.201666666666666	-0.15975088160946932 0.0008 0.008
3.235	-0.18578443249012144 0.0008 0.008
3.268333333333332	-0.21065145253860035 0.0008 0.008
3.301666666666666	-0.23370784521318194 0.0008 0.008
3.335	-0.2538029483983343 0.0008 0.008
3.368333333333334	-0.2698413041990097 0.0008 0.008
3.4016666666666677	-0.28128420527197584 0.0008 0.008
3.435	-0.29131483177237544 0.0008 0.008
3.468333333333334	-0.29558908909820314 0.0008 0.008
3.501666666666666	-0.2966769341311733 0.0008 0.008
3.535	-0.2931223953640409 0.0008 0.008
3.568333333333334	-0.28487545061405534 0.0008 0.008
3.601666666666666	-0.2744378371261843 0.0008 0.008
3.635	-0.25910463284195634 0.0008 0.008
3.668333333333332	-0.24032387710396655 0.0008 0.008
3.701666666666666	-0.21823411421136044 0.0008 0.008
3.735	-0.19382894805819162 0.0008 0.008
3.768333333333332	-0.1670897381771709 0.0008 0.008
3.801666666666666	-0.1383752966675877 0.0008 0.008
3.835	-0.10739490090170241 0.0008 0.008
3.868333333333334	-0.07609473745912153 0.0008 0.008
3.9016666666666677	-0.04269442818408564 0.0008 0.008
3.935	-0.009787177637307933 0.0008 0.008
3.968333333333334	0.02323927628636632 0.0008 0.008
4.001666666666666	0.05478759954067879 0.0008 0.008
4.035	0.0851746860492568 0.0008 0.008
4.068333333333334	0.11505496383065908 0.0008 0.008
4.101666666666666	0.14112283629835423 0.0008 0.008
4.135	0.16664428549684449 0.0008 0.008
4.168333333333332	0.18908650966006485 0.0008 0.008
4.201666666666666	0.20775391965054793 0.0008 0.008
4.235	0.22418518246243171 0.0008 0.008
4.268333333333332	0.2365386759217623 0.0008 0.008
4.301666666666666	0.24586095829946014 0.0008 0.008
4.335	0.25055635831161177 0.0008 0.008
4.368333333333334	0.25190613160998593 0.0008 0.008
4.401666666666668	0.24950188613234553 0.0008 0.008
4.435	0.24328125812130602 0.0008 0.008
4.468333333333334	0.23375601973561996 0.0008 0.008
4.501666666666666	0.21985640778271315 0.0008 0.008
4.535	0.20319312093244224 0.0008 0.008
4.568333333333334	0.1834214176642403 0.0008 0.008
4.601666666666666	0.16100416785578947 0.0008 0.008
4.635	0.13503911174478317 0.0008 0.008
4.668333333333332	0.10800619019465202 0.0008 0.008
4.701666666666666	0.078070560828352 0.0008 0.008
4.735	0.04673925304995228 0.0008 0.008
4.768333333333332	0.01364340869367461 0.0008 0.008
4.801666666666668	-0.019131859499035075 0.0008 0.008
4.835	-0.050630106505786455 0.0008 0.008
4.868333333333334	-0.0832046151152656 0.0008 0.008
4.901666666666668	-0.11507563637941143 0.0008 0.008
4.935	-0.14612179107353188 0.0008 0.008
4.968333333333334	-0.17371722163089556 0.0008 0.008
5.001666666666666	-0.19878149819850732 0.0008 0.008
5.035	-0.22192929742233186 0.0008 0.008
5.068333333333334	-0.24239958588158297 0.0008 0.008
5.101666666666666	-0.2593522635775797 0.0008 0.008
5.135000000000002	-0.2729783638676062 0.0008 0.008
5.168333333333332	-0.28432859120199644 0.0008 0.008
5.201666666666668	-0.2901865528926338 0.0008 0.008
5.235	-0.292055383970118 0.0008 0.008
5.2683333333333335	-0.29063659830021993 0.0008 0.008
5.301666666666666	-0.28433783554015185 0.0008 0.008
5.335	-0.27437200279077245 0.0008 0.008
5.368333333333332	-0.26072834285222235 0.0008 0.008
5.401666666666668	-0.24425593465120995 0.0008 0.008
5.435	-0.22337847172840417 0.0008 0.008
5.468333333333332	-0.20070777191592168 0.0008 0.008
5.501666666666664	-0.17599683625925108 0.0008 0.008
5.535	-0.14746461999106047 0.0008 0.008
5.568333333333336	-0.11741875853362987 0.0008 0.008
5.6016666666666675	-0.0860164335426432 0.0008 0.008
5.635	-0.05493127316576596 0.0008 0.008
5.668333333333332	-0.022195977810609207 0.0008 0.008
5.701666666666668	0.010786384508455711 0.0008 0.008
5.735	0.04197397393400986 0.0008 0.008
5.768333333333336	0.07363810169201225 0.0008 0.008
5.801666666666664	0.10298474836671992 0.0008 0.008
5.835	0.13025067444417113 0.0008 0.008
5.868333333333332	0.15590776111561605 0.0008 0.008
5.901666666666668	0.17922597617785208 0.0008 0.008
5.935	0.1986584152932077 0.0008 0.008
5.968333333333332	0.21526592808622358 0.0008 0.008
6.001666666666664	0.22905077658128326 0.0008 0.008
6.035	0.2398437289598989 0.0008 0.008
6.068333333333336	0.2458413971820019 0.0008 0.008
6.1016666666666675	0.24888336598122562 0.0008 0.008
6.135	0.24755523171207777 0.0008 0.008
6.168333333333332	0.24313479627021115 0.0008 0.008
6.201666666666668	0.23511150064876934 0.0008 0.008
6.235	0.22316274237656517 0.0008 0.008
6.268333333333336	0.20772727586625378 0.0008 0.008
6.301666666666664	0.18954572942229675 0.0008 0.008
6.335	0.16849992206254716 0.0008 0.008
6.368333333333332	0.14427757302927768 0.0008 0.008
6.401666666666668	0.11699827478597168 0.0008 0.008
6.435	0.08871560422862831 0.0008 0.008
6.468333333333332	0.05873827440314312 0.0008 0.008
6.501666666666664	0.027148686425995168 0.0008 0.008
6.535	-0.005859699277918017 0.0008 0.008
6.568333333333336	-0.03682418473056422 0.0008 0.008
6.6016666666666675	-0.06973427445821032 0.0008 0.008
6.635	-0.10117973320185943 0.0008 0.008
6.668333333333332	-0.1315489996592786 0.0008 0.008
6.701666666666668	-0.16166716180418514 0.0008 0.008
6.735	-0.18717430255353712 0.0008 0.008
6.768333333333336	-0.2110282467303504 0.0008 0.008
6.801666666666664	-0.23253671826979855 0.0008 0.008
6.835	-0.2547492309254406 0.0008 0.008
6.868333333333332	-0.26662507242995637 0.0008 0.008
6.903333333333332	-0.27707926152352186 0.0008 0.008
6.936666666666668	-0.28544855442022543 0.0008 0.008
6.97	-0.28875071153495846 0.0008 0.008
7.003333333333332	-0.2879521308264775 0.0008 0.008
7.036666666666664	-0.28410353828346313 0.0008 0.008
7.07	-0.2760423867241305 0.0008 0.008
7.103333333333336	-0.2633312721115439 0.0008 0.008
7.136666666666668	-0.24777852668378267 0.0008 0.008
7.17	-0.22855754822155622 0.0008 0.008
7.203333333333332	-0.20765660931610963 0.0008 0.008
7.236666666666668	-0.18323213929685014 0.0008 0.008
7.27	-0.15578879989403882 0.0008 0.008
7.3033333333333355	-0.12749438905510171 0.0008 0.008
7.336666666666664	-0.09650288874800722 0.0008 0.008
7.37	-0.06558849975328354 0.0008 0.008
7.403333333333332	-0.03393715575969089 0.0008 0.008
7.436666666666668	-0.00197844587027469 0.0008 0.008
7.47	0.029879651632121616 0.0008 0.008
7.503333333333332	0.061460419918113685 0.0008 0.008
7.536666666666664	0.09128325011114316 0.0008 0.008
7.57	0.11871711271929201 0.0008 0.008
7.603333333333336	0.1444109030373634 0.0008 0.008
7.636666666666668	0.16804451036374612 0.0008 0.008
7.67	0.18948270917316723 0.0008 0.008
7.703333333333332	0.207427734795881 0.0008 0.008
7.736666666666668	0.22145038907593242 0.0008 0.008
7.77	0.2337821631842695 0.0008 0.008
7.8033333333333355	0.24113739195746473 0.0008 0.008
7.836666666666664	0.2457532634783339 0.0008 0.008
7.87	0.24595613523089915 0.0008 0.008
7.903333333333332	0.24284658174509224 0.0008 0.008
7.936666666666668	0.23558838186861286 0.0008 0.008
7.97	0.22582596702286484 0.0008 0.008
8.003333333333332	0.21107682917250825 0.0008 0.008
8.036666666666664	0.19403820887591794 0.0008 0.008
8.07	0.17446072607808413 0.0008 0.008
8.103333333333335	0.1503561029390929 0.0008 0.008
8.136666666666668	0.12610264011572245 0.0008 0.008
8.17	0.09750538392843044 0.0008 0.008
8.203333333333331	0.06792087970153649 0.0008 0.008
8.236666666666668	0.03775807395174816 0.0008 0.008
8.27	0.006369408691748798 0.0008 0.008
8.303333333333336	-0.026382011530779566 0.0008 0.008
8.336666666666664	-0.059519573867697836 0.0008 0.008
8.37	-0.09001911863658502 0.0008 0.008
8.403333333333332	-0.11963142549452842 0.0008 0.008
8.436666666666667	-0.1498967981454245 0.0008 0.008
8.47	-0.17773757146232813 0.0008 0.008
8.503333333333332	-0.19965883476956764 0.0008 0.008
8.536666666666664	-0.22212874505566038 0.0008 0.008
8.57	-0.2417094674035615 0.0008 0.008
8.603333333333335	-0.2585402348255909 0.0008 0.008
8.636666666666668	-0.2702253660682859 0.0008 0.008
8.67	-0.2783388759210359 0.0008 0.008
8.703333333333331	-0.2838928164317936 0.0008 0.008
8.736666666666668	-0.2850705652009497 0.0008 0.008
8.77	-0.2815223103708184 0.0008 0.008
8.803333333333336	-0.27580983988962454 0.0008 0.008
8.836666666666664	-0.2650747148626519 0.0008 0.008
8.87	-0.25121573087756294 0.0008 0.008
8.903333333333332	-0.23411780689689043 0.0008 0.008
8.936666666666667	-0.2137634791104918 0.0008 0.008
8.97	-0.1906502751540744 0.0008 0.008
9.003333333333332	-0.1650812399111659 0.0008 0.008
9.036666666666664	-0.1367401391199114 0.0008 0.008
9.07	-0.10739693147835476 0.0008 0.008
9.103333333333335	-0.07598345586560468 0.0008 0.008
9.136666666666668	-0.04607940215958465 0.0008 0.008
9.17	-0.013839235983961796 0.0008 0.008
9.203333333333331	0.01834583501983848 0.0008 0.008
9.236666666666668	0.048764673398751755 0.0008 0.008
9.27	0.07849358387758477 0.0008 0.008
9.303333333333336	0.10645526463219179 0.0008 0.008
9.336666666666664	0.13368360497230417 0.0008 0.008
9.37	0.15779986020041725 0.0008 0.008
9.403333333333332	0.17933493601356532 0.0008 0.008
9.436666666666667	0.19851470055191475 0.0008 0.008
9.47	0.2136777961995014 0.0008 0.008
9.503333333333332	0.22620158303346674 0.0008 0.008
9.536666666666667	0.23540451156083794 0.0008 0.008
9.57	0.24121212262097363 0.0008 0.008
9.603333333333335	0.24287601969067166 0.0008 0.008
9.636666666666668	0.2414074169795721 0.0008 0.008
9.67	0.23534018115893976 0.0008 0.008
9.703333333333331	0.2261427352079113 0.0008 0.008
9.736666666666668	0.2141233050072897 0.0008 0.008
9.77	0.1985392149645911 0.0008 0.008
9.803333333333336	0.1787810147549672 0.0008 0.008
9.836666666666664	0.15734453637847415 0.0008 0.008
9.87	0.13227876659455112 0.0008 0.008
9.903333333333332	0.10637815296073648 0.0008 0.008
9.936666666666667	0.07846014375479711 0.0008 0.008
9.97	0.04824767918138663 0.0008 0.008
10.003333333333332	0.017054547831593724 0.0008 0.008
10.036666666666667	-0.014215423353768877 0.0008 0.008
10.07	-0.045996792775737816 0.0008 0.008
10.103333333333335	-0.07795948234636872 0.0008 0.008
10.136666666666668	-0.10779911271814682 0.0008 0.008
10.17	-0.13712962598397427 0.0008 0.008
10.203333333333331	-0.16677660980493575 0.0008 0.008
10.236666666666668	-0.19158027189333113 0.0008 0.008
10.27	-0.21434999513720218 0.0008 0.008
10.303333333333336	-0.23279982841736552 0.0008 0.008
10.336666666666664	-0.25416791551226475 0.0008 0.008
10.37	-0.26480644645101725 0.0008 0.008
10.403333333333332	-0.27410090804203296 0.0008 0.008
10.436666666666667	-0.2807034682491876 0.0008 0.008
10.47	-0.28353524547174824 0.0008 0.008
10.503333333333332	-0.2816157464340329 0.0008 0.008
10.536666666666667	-0.2762850781292919 0.0008 0.008
10.57	-0.2673884995069721 0.0008 0.008
10.603333333333335	-0.2560339784857662 0.0008 0.008
10.636666666666668	-0.23856461786039912 0.0008 0.008
10.67	-0.21944498624677167 0.0008 0.008
10.703333333333331	-0.19715870125489698 0.0008 0.008
10.736666666666668	-0.1727654061572228 0.0008 0.008
10.77	-0.14707667627265955 0.0008 0.008
10.803333333333336	-0.11732751119315589 0.0008 0.008
10.836666666666664	-0.08847036372466006 0.0008 0.008
10.871666666666664	-0.05794617712347118 0.0008 0.008
10.905	-0.025953237513498418 0.0008 0.008
10.938333333333333	0.0049035115411825625 0.0008 0.008
10.971666666666668	0.03602640270426964 0.0008 0.008
11.005	0.06627654109997451 0.0008 0.008
11.038333333333332	0.0950491665917171 0.0008 0.008
11.071666666666664	0.12173546646483308 0.0008 0.008
11.105	0.1470683254228206 0.0008 0.008
11.138333333333335	0.16953123503118767 0.0008 0.008
11.171666666666669	0.18911774763187156 0.0008 0.008
11.205	0.20578242876476704 0.0008 0.008
11.238333333333332	0.21990389076014213 0.0008 0.008
11.271666666666668	0.22926512460191192 0.0008 0.008
11.305	0.2364235045465537 0.0008 0.008
11.338333333333336	0.23999375014866822 0.0008 0.008
11.371666666666664	0.23971831351242262 0.0008 0.008
11.405	0.23540052468442058 0.0008 0.008
11.438333333333333	0.22762178851138615 0.0008 0.008
11.471666666666668	0.21690557361715396 0.0008 0.008
11.505	0.20188042371882528 0.0008 0.008
11.538333333333332	0.18508340067585177 0.0008 0.008
11.571666666666667	0.16413017649229558 0.0008 0.008
11.605	0.14084483603733566 0.0008 0.008
11.638333333333335	0.11537219510730182 0.0008 0.008
11.671666666666669	0.0874638536761877 0.0008 0.008
11.705	0.058648519604711055 0.0008 0.008
11.738333333333332	0.02878684382800626 0.0008 0.008
11.771666666666668	-0.0026889730999678763 0.0008 0.008
11.805	-0.03362461891760457 0.0008 0.008
11.838333333333336	-0.06545606863956954 0.0008 0.008
11.871666666666664	-0.09585843309457807 0.0008 0.008
11.905	-0.12398525982947876 0.0008 0.008
11.938333333333333	-0.15347811996244712 0.0008 0.008
11.971666666666668	-0.17879160918013814 0.0008 0.008
12.005	-0.20088871945236295 0.0008 0.008
12.038333333333332	-0.22341836230677922 0.0008 0.008
12.071666666666667	-0.2403983779534112 0.0008 0.008
12.105	-0.25600031328269895 0.0008 0.008
12.138333333333335	-0.2664292284929597 0.0008 0.008
12.171666666666669	-0.27458402554280825 0.0008 0.008
12.205	-0.27802838229181137 0.0008 0.008
12.238333333333332	-0.2782561529912211 0.0008 0.008
12.271666666666668	-0.2747082174563188 0.0008 0.008
12.305	-0.26810526586980976 0.0008 0.008
12.338333333333336	-0.2567647818866604 0.0008 0.008
12.371666666666664	-0.24164184647875833 0.0008 0.008
12.405	-0.22353602078753856 0.0008 0.008
12.438333333333333	-0.20262179439236644 0.0008 0.008
12.471666666666668	-0.180944866189701 0.0008 0.008
12.505	-0.15472866893087509 0.0008 0.008
12.538333333333332	-0.12688725646808524 0.0008 0.008
12.571666666666667	-0.09832082445326659 0.0008 0.008
12.605	-0.06826481425298507 0.0008 0.008
12.638333333333335	-0.03700426152176651 0.0008 0.008
12.671666666666669	-0.005419722258257955 0.0008 0.008
12.705	0.024658606872439103 0.0008 0.008
12.738333333333332	0.05425952534531074 0.0008 0.008
12.771666666666668	0.08273394889359302 0.0008 0.008
12.805	0.11078460125245532 0.0008 0.008
12.838333333333336	0.13528159143275056 0.0008 0.008
12.871666666666664	0.15919561532904017 0.0008 0.008
12.905	0.17892359055394486 0.0008 0.008
12.938333333333333	0.19689295033503643 0.0008 0.008
12.971666666666668	0.21073190039462006 0.0008 0.008
13.005	0.22313097277733968 0.0008 0.008
13.038333333333332	0.23068932947096826 0.0008 0.008
13.071666666666667	0.23519275898776415 0.0008 0.008
13.105	0.2351999170526469 0.0008 0.008
13.138333333333335	0.23354036182936286 0.0008 0.008
13.171666666666669	0.22734434411626342 0.0008 0.008
13.205	0.21716720107379525 0.0008 0.008
13.238333333333332	0.20452343850820492 0.0008 0.008
13.271666666666668	0.188310346674074 0.0008 0.008
13.305	0.1685098372303313 0.0008 0.008
13.338333333333336	0.1468318253681413 0.0008 0.008
13.371666666666664	0.12318203107860508 0.0008 0.008
13.405	0.09637955423716527 0.0008 0.008
13.438333333333333	0.06736956977896477 0.0008 0.008
13.471666666666668	0.03796226369129372 0.0008 0.008
13.505	0.006530712818984391 0.0008 0.008
13.538333333333332	-0.02332847118306701 0.0008 0.008
13.571666666666667	-0.053458676529453325 0.0008 0.008
13.605	-0.08609477477648131 0.0008 0.008
13.638333333333335	-0.11559198122960886 0.0008 0.008
13.671666666666669	-0.14408101506252333 0.0008 0.008
13.705	-0.16958919485934376 0.0008 0.008
13.738333333333332	-0.19332530569395132 0.0008 0.008
13.771666666666668	-0.21398108480995542 0.0008 0.008
13.805	-0.2326682442128061 0.0008 0.008
13.838333333333336	-0.2535413238842167 0.0008 0.008
13.871666666666664	-0.26570918933188076 0.0008 0.008
13.905	-0.27036030079670703 0.0008 0.008
13.938333333333333	-0.2754022865754609 0.0008 0.008
13.971666666666668	-0.27715287860181276 0.0008 0.008
14.005	-0.27401341217290215 0.0008 0.008
14.038333333333332	-0.2675556541994439 0.0008 0.008
14.071666666666667	-0.2581384682071677 0.0008 0.008
14.105	-0.24557083090940426 0.0008 0.008
14.138333333333335	-0.22836189751549069 0.0008 0.008
14.171666666666669	-0.20862865316731286 0.0008 0.008
14.205	-0.18711356166588164 0.0008 0.008
14.238333333333332	-0.16297151146409725 0.0008 0.008
14.271666666666668	-0.13562043084401929 0.0008 0.008
14.305	-0.10697510465005212 0.0008 0.008
14.338333333333336	-0.07856214531388682 0.0008 0.008
14.371666666666664	-0.04797123042656876 0.0008 0.008
14.405	-0.017490334727212464 0.0008 0.008
14.438333333333333	0.012504525576248973 0.0008 0.008
14.471666666666668	0.04242253574210307 0.0008 0.008
14.505	0.07181172784840249 0.0008 0.008
14.538333333333332	0.09952591657397317 0.0008 0.008
14.571666666666667	0.12468614859468034 0.0008 0.008
14.605	0.14838620092659816 0.0008 0.008
14.638333333333335	0.16957738110769102 0.0008 0.008
14.671666666666669	0.1878010052737746 0.0008 0.008
14.705	0.2032254608040685 0.0008 0.008
14.738333333333332	0.216601435444683 0.0008 0.008
14.771666666666668	0.22549907146437329 0.0008 0.008
14.806666666666668	0.23059915379905235 0.0008 0.008
14.84	0.23257042981664633 0.0008 0.008
14.873333333333337	0.2307067193054083 0.0008 0.008
14.906666666666665	0.22601912307196823 0.0008 0.008
14.94	0.21816782415164732 0.0008 0.008
14.973333333333333	0.20632060491727122 0.0008 0.008
15.006666666666668	0.19079022115400943 0.0008 0.008
15.04	0.17289248926078948 0.0008 0.008
15.073333333333332	0.15179258067611168 0.0008 0.008
15.106666666666667	0.12923909720837398 0.0008 0.008
15.14	0.10386787718147796 0.0008 0.008
15.173333333333336	0.07651351082843058 0.0008 0.008
15.206666666666667	0.04713952594144682 0.0008 0.008
15.24	0.01716677373806222 0.0008 0.008
15.273333333333332	-0.014542698222735238 0.0008 0.008
15.306666666666668	-0.04404797089924726 0.0008 0.008
15.34	-0.07393246610002638 0.0008 0.008
15.373333333333337	-0.10411979478395547 0.0008 0.008
15.406666666666665	-0.1324757531296416 0.0008 0.008
15.44	-0.15999360384803754 0.0008 0.008
15.473333333333333	-0.1845297884302487 0.0008 0.008
15.506666666666668	-0.20591336417013378 0.0008 0.008
15.54	-0.22499443664821386 0.0008 0.008
15.573333333333332	-0.24152078675965216 0.0008 0.008
15.606666666666667	-0.25544435729672704 0.0008 0.008
15.64	-0.2644201510643049 0.0008 0.008
15.673333333333336	-0.2712160374368717 0.0008 0.008
15.706666666666667	-0.2731922498044983 0.0008 0.008
15.74	-0.2720043781041457 0.0008 0.008
15.773333333333332	-0.26736792778844987 0.0008 0.008
15.806666666666668	-0.2593461793768433 0.0008 0.008
15.84	-0.24717845079735704 0.0008 0.008
15.873333333333337	-0.23237142280606443 0.0008 0.008
15.906666666666665	-0.2150429625588894 0.0008 0.008
15.94	-0.19460700009690376 0.0008 0.008
15.973333333333333	-0.17039246731111732 0.0008 0.008
16.006666666666668	-0.14463881830455805 0.0008 0.008
16.04	-0.11776346392605211 0.0008 0.008
16.07333333333333	-0.08776687727489033 0.0008 0.008
16.10666666666667	-0.059350132177715745 0.0008 0.008
16.14	-0.02892669288290869 0.0008 0.008
16.173333333333336	0.001892865292226267 0.0008 0.008
16.206666666666667	0.03198289602638945 0.0008 0.008
16.24	0.06044706612810778 0.0008 0.008
16.273333333333333	0.08861091326880642 0.0008 0.008
16.30666666666667	0.11452876540435436 0.0008 0.008
16.34	0.1380129565401125 0.0008 0.008
16.373333333333335	0.16054500630230836 0.0008 0.008
16.406666666666663	0.17989192514343708 0.0008 0.008
16.44	0.1958009444596766 0.0008 0.008
16.473333333333333	0.20942762145988794 0.0008 0.008
16.506666666666668	0.2199476447744903 0.0008 0.008
16.54	0.22603828531801543 0.0008 0.008
16.57333333333333	0.229404513354179 0.0008 0.008
16.60666666666667	0.22925924499270695 0.0008 0.008
16.64	0.2258607507091938 0.0008 0.008
16.673333333333336	0.21872143453003146 0.0008 0.008
16.706666666666667	0.20791765211462035 0.0008 0.008
16.74	0.19409505009055547 0.0008 0.008
16.773333333333333	0.1774368769584067 0.0008 0.008
16.80666666666667	0.15762081734364317 0.0008 0.008
16.84	0.13525766246127408 0.0008 0.008
16.873333333333335	0.11086503794834088 0.0008 0.008
16.906666666666663	0.08404849438814807 0.0008 0.008
16.94	0.055887534502277125 0.0008 0.008
16.973333333333333	0.027286042452915566 0.0008 0.008
17.006666666666668	-0.0027928318298749847 0.0008 0.008
17.04	-0.03370535576381831 0.0008 0.008
17.07333333333333	-0.06293790867943329 0.0008 0.008
17.10666666666667	-0.09260254990928629 0.0008 0.008
17.14	-0.11988832603305499 0.0008 0.008
17.173333333333336	-0.1485814667920532 0.0008 0.008
17.206666666666667	-0.17393662905956347 0.0008 0.008
17.24	-0.19743027391774196 0.0008 0.008
17.273333333333333	-0.21542498416123507 0.0008 0.008
17.30666666666667	-0.2334544536770097 0.0008 0.008
17.34	-0.24692981297937627 0.0008 0.008
17.373333333333335	-0.2579723273807412 0.0008 0.008
17.406666666666663	-0.26604413062321774 0.0008 0.008
17.44	-0.2695941707746484 0.0008 0.008
17.473333333333333	-0.26971558764345305 0.0008 0.008
17.506666666666668	-0.26643249317826195 0.0008 0.008
17.540000000000003	-0.2588571022073284 0.0008 0.008
17.57333333333333	-0.248761721752165 0.0008 0.008
17.60666666666667	-0.23456460639898713 0.0008 0.008
17.64	-0.21797705920983815 0.0008 0.008
17.673333333333336	-0.19795358212234845 0.0008 0.008
17.706666666666667	-0.17551886300933447 0.0008 0.008
17.74	-0.15158598728858802 0.0008 0.008
17.773333333333333	-0.12417060491962367 0.0008 0.008
17.80666666666667	-0.0967817832586509 0.0008 0.008
17.84	-0.06791472396939424 0.0008 0.008
17.873333333333335	-0.03816693453324311 0.0008 0.008
17.906666666666663	-0.00880206030917647 0.0008 0.008
17.94	0.021579489279971522 0.0008 0.008
17.973333333333333	0.05027137942596473 0.0008 0.008
18.006666666666668	0.07768419210958315 0.0008 0.008
18.040000000000003	0.10496147841883408 0.0008 0.008
18.07333333333333	0.12900575388862096 0.0008 0.008
18.10666666666667	0.15139267569900186 0.0008 0.008
18.14	0.17168842971586837 0.0008 0.008
18.173333333333336	0.18930192599789544 0.0008 0.008
18.206666666666667	0.20298910719663 0.0008 0.008
18.24	0.21389295892053334 0.0008 0.008
18.273333333333333	0.2218441727264519 0.0008 0.008
18.30666666666667	0.22650546690012902 0.0008 0.008
18.34	0.22735993193408222 0.0008 0.008
18.373333333333335	0.22463681728706353 0.0008 0.008
