t	func 0.0008 0.008
32.38	0.10251645179085611 0.0008 0.008
32.413333333333334	0.07317892412373217 0.0008 0.008
32.446666666666665	0.04136663620849756 0.0008 0.008
32.48	0.009193091079645275 0.0008 0.008
32.513333333333335	-0.02408626846546761 0.0008 0.008
32.54666666666667	-0.05891629365330558 0.0008 0.008
32.580000000000005	-0.09253035141684686 0.0008 0.008
32.61333333333334	-0.12391526713858524 0.0008 0.008
32.64666666666666	-0.15263150391554442 0.0008 0.008
32.68	-0.17985496671690768 0.0008 0.008
32.71333333333334	-0.20200941355967147 0.0008 0.008
32.74666666666667	-0.22231063819863423 0.0008 0.008
32.78	-0.23684960901613977 0.0008 0.008
32.813333333333325	-0.24788609229262543 0.0008 0.008
32.84666666666667	-0.25393820105633397 0.0008 0.008
32.88	-0.2560696079357983 0.0008 0.008
32.913333333333334	-0.2529864639024817 0.0008 0.008
32.946666666666665	-0.2440870072300846 0.0008 0.008
32.98	-0.23137303102944157 0.0008 0.008
33.013333333333335	-0.21523851970582944 0.0008 0.008
33.04666666666667	-0.19349569089088023 0.0008 0.008
33.080000000000005	-0.16919398274807454 0.0008 0.008
33.11333333333334	-0.1418672698076587 0.0008 0.008
33.14666666666666	-0.11249334506548847 0.0008 0.008
33.18	-0.0810824812600041 0.0008 0.008
33.21333333333334	-0.049385549913822185 0.0008 0.008
33.24666666666667	-0.015819734141291016 0.0008 0.008
33.28	0.01795166136895543 0.0008 0.008
33.313333333333325	0.050088934405527745 0.0008 0.008
33.34666666666667	0.07875155161141412 0.0008 0.008
33.38	0.10639058248798891 0.0008 0.008
33.413333333333334	0.1312588978579636 0.0008 0.008
33.446666666666665	0.1517475382466346 0.0008 0.008
33.48	0.16971962675277472 0.0008 0.008
33.513333333333335	0.18349542545504394 0.0008 0.008
33.54666666666667	0.19284193699938457 0.0008 0.008
33.580000000000005	0.19562676670694873 0.0008 0.008
33.61333333333334	0.19509156006493658 0.0008 0.008
33.64666666666666	0.18885547664715144 0.0008 0.008
33.68	0.1774112704042319 0.0008 0.008
33.71333333333334	0.1610267861586935 0.0008 0.008
33.74666666666667	0.14194466345423593 0.0008 0.008
33.78	0.11968509864770106 0.0008 0.008
33.813333333333325	0.0926491780890985 0.0008 0.008
33.84666666666667	0.06367176022499041 0.0008 0.008
33.88	0.032267769982434226 0.0008 0.008
33.913333333333334	3.561356911033481E-4 0.0008 0.008
33.946666666666665	-0.03321812674799425 0.0008 0.008
33.98	-0.06736173120046979 0.0008 0.008
34.013333333333335	-0.0994433938441945 0.0008 0.008
34.04666666666667	-0.1298907410887572 0.0008 0.008
34.080000000000005	-0.16182186136412213 0.0008 0.008
34.11333333333334	-0.18626430410271602 0.0008 0.008
34.14666666666666	-0.20915739159526314 0.0008 0.008
34.18	-0.22860528402719538 0.0008 0.008
34.21333333333334	-0.2450896258998275 0.0008 0.008
34.24666666666667	-0.2562847042420462 0.0008 0.008
34.28	-0.2610319616924221 0.0008 0.008
34.313333333333325	-0.26164923577525895 0.0008 0.008
34.34666666666667	-0.25618418091974204 0.0008 0.008
34.38	-0.24823128734253536 0.0008 0.008
34.413333333333334	-0.23300688191188149 0.0008 0.008
34.446666666666665	-0.2149159921882168 0.0008 0.008
34.48	-0.19241358667357894 0.0008 0.008
34.513333333333335	-0.16937986085275458 0.0008 0.008
34.54833333333334	-0.1394280715127518 0.0008 0.008
34.58166666666667	-0.11026470026074311 0.0008 0.008
34.615	-0.07804315107538792 0.0008 0.008
34.648333333333326	-0.04478815064246203 0.0008 0.008
34.68166666666667	-0.01174535533660363 0.0008 0.008
34.715	0.020948443028003166 0.0008 0.008
34.748333333333335	0.052064112787861876 0.0008 0.008
34.781666666666666	0.08179079930968895 0.0008 0.008
34.815	0.1085307095850179 0.0008 0.008
34.848333333333336	0.13367643999235884 0.0008 0.008
34.88166666666667	0.1540791727982677 0.0008 0.008
34.915	0.17044929214322072 0.0008 0.008
34.94833333333334	0.18377734232376938 0.0008 0.008
34.98166666666666	0.19123966251475208 0.0008 0.008
35.015	0.19374028106765784 0.0008 0.008
35.04833333333334	0.19144860125111188 0.0008 0.008
35.08166666666667	0.1840531741347935 0.0008 0.008
35.115	0.17260309735821186 0.0008 0.008
35.148333333333326	0.15701438791525663 0.0008 0.008
35.18166666666667	0.13610838296933417 0.0008 0.008
35.215	0.11319915161482813 0.0008 0.008
35.248333333333335	0.08569068775657354 0.0008 0.008
35.281666666666666	0.05681042465894208 0.0008 0.008
35.315	0.024962425254866423 0.0008 0.008
35.348333333333336	-0.008427063030169896 0.0008 0.008
35.38166666666667	-0.040147464629932794 0.0008 0.008
35.415	-0.07425908745877913 0.0008 0.008
35.44833333333334	-0.10544737962415351 0.0008 0.008
35.48166666666666	-0.1362259032659876 0.0008 0.008
35.515	-0.16368883999325265 0.0008 0.008
35.54833333333334	-0.18887470940144008 0.0008 0.008
35.58166666666667	-0.21173598604017183 0.0008 0.008
35.615	-0.2302995606471423 0.0008 0.008
35.648333333333326	-0.24438547337500377 0.0008 0.008
35.68166666666667	-0.2542504568425232 0.0008 0.008
35.715	-0.2591421133196876 0.0008 0.008
35.748333333333335	-0.25913280864258614 0.0008 0.008
35.781666666666666	-0.25436914966493357 0.0008 0.008
35.815	-0.24444275771091406 0.0008 0.008
35.848333333333336	-0.2311751577512006 0.0008 0.008
35.88166666666667	-0.21214041314319654 0.0008 0.008
35.915	-0.1907237271466394 0.0008 0.008
35.94833333333334	-0.16285264863516258 0.0008 0.008
35.98166666666666	-0.13443310138919992 0.0008 0.008
36.015	-0.10528280945019101 0.0008 0.008
36.04833333333334	-0.07415505233349448 0.0008 0.008
36.08166666666667	-0.04027420269976705 0.0008 0.008
36.115	-0.007386927821997956 0.0008 0.008
36.148333333333326	0.02563275903383175 0.0008 0.008
36.18166666666667	0.056669624471383635 0.0008 0.008
36.215	0.08582564204889517 0.0008 0.008
36.248333333333335	0.11273800881468783 0.0008 0.008
36.281666666666666	0.13592733616135969 0.0008 0.008
36.315	0.1561500837945195 0.0008 0.008
36.348333333333336	0.1727526352738912 0.0008 0.008
36.38166666666667	0.1841603925148225 0.0008 0.008
36.415	0.19125797824640936 0.0008 0.008
36.44833333333334	0.19367683925194018 0.0008 0.008
36.48166666666666	0.1912621964278129 0.0008 0.008
36.515	0.1847208211789523 0.0008 0.008
36.54833333333334	0.17286044321080007 0.0008 0.008
36.58166666666667	0.15703552093107678 0.0008 0.008
36.615	0.1364799676966787 0.0008 0.008
36.648333333333326	0.1118418491522292 0.0008 0.008
36.68166666666667	0.08360810490087522 0.0008 0.008
36.715	0.05412571494986117 0.0008 0.008
36.748333333333335	0.023381136483972068 0.0008 0.008
36.781666666666666	-0.009001231662624653 0.0008 0.008
36.815	-0.04066813053409023 0.0008 0.008
36.848333333333336	-0.07390123512698804 0.0008 0.008
36.88166666666667	-0.10394602938132574 0.0008 0.008
36.915	-0.13262811854958914 0.0008 0.008
36.94833333333334	-0.16136699764990783 0.0008 0.008
36.98166666666666	-0.18423121999030065 0.0008 0.008
37.015	-0.20659757190662636 0.0008 0.008
37.04833333333334	-0.22277491712630246 0.0008 0.008
37.08166666666667	-0.23592746389276306 0.0008 0.008
37.115	-0.24434332657087274 0.0008 0.008
37.148333333333326	-0.24836945686160888 0.0008 0.008
37.18166666666667	-0.2476391570004845 0.0008 0.008
37.215	-0.24282838377246807 0.0008 0.008
37.248333333333335	-0.23328904319827856 0.0008 0.008
37.281666666666666	-0.2191000410957845 0.0008 0.008
37.315	-0.20034285970114696 0.0008 0.008
37.348333333333336	-0.1784550842000329 0.0008 0.008
37.38166666666667	-0.1539016508624765 0.0008 0.008
37.415	-0.12628111908194897 0.0008 0.008
37.44833333333334	-0.09716895549396108 0.0008 0.008
37.48166666666666	-0.0656646563861213 0.0008 0.008
37.515	-0.03339200109160215 0.0008 0.008
37.54833333333334	-0.0013107471450556814 0.0008 0.008
37.58166666666667	0.028940215306285245 0.0008 0.008
37.615	0.06127753578422267 0.0008 0.008
37.648333333333326	0.0906997693712389 0.0008 0.008
37.68166666666667	0.11597071510287812 0.0008 0.008
37.715	0.13812055742579477 0.0008 0.008
37.748333333333335	0.15687207754906232 0.0008 0.008
37.781666666666666	0.1725277523444896 0.0008 0.008
37.815	0.1847156797560559 0.0008 0.008
37.848333333333336	0.18924231845714196 0.0008 0.008
37.88166666666667	0.19119068679256374 0.0008 0.008
37.915	0.18892370032878827 0.0008 0.008
37.94833333333334	0.1804439657652614 0.0008 0.008
37.98166666666666	0.16630033135502853 0.0008 0.008
38.015	0.1497801585344598 0.0008 0.008
38.04833333333334	0.12954762793724767 0.0008 0.008
38.08166666666667	0.10427503533883997 0.0008 0.008
38.115	0.07747870457061433 0.0008 0.008
38.148333333333326	0.04816969758490673 0.0008 0.008
38.18166666666667	0.01641554454490121 0.0008 0.008
38.215	-0.017521789135213458 0.0008 0.008
38.248333333333335	-0.04897160090514051 0.0008 0.008
38.281666666666666	-0.0803020006993683 0.0008 0.008
38.315	-0.11320263694728948 0.0008 0.008
38.348333333333336	-0.1408045806864958 0.0008 0.008
38.38166666666667	-0.16702785057518552 0.0008 0.008
38.415	-0.18968607470514764 0.0008 0.008
38.44833333333334	-0.2093226793668079 0.0008 0.008
38.48166666666666	-0.22732245612970742 0.0008 0.008
38.516666666666666	-0.23904728296300837 0.0008 0.008
38.55	-0.24563095541917387 0.0008 0.008
38.583333333333336	-0.24878132356811242 0.0008 0.008
38.61666666666667	-0.2477500500884096 0.0008 0.008
38.650000000000006	-0.24133630164251785 0.0008 0.008
38.68333333333334	-0.2310990214086237 0.0008 0.008
38.71666666666666	-0.21782930504219875 0.0008 0.008
38.75	-0.19651079877387562 0.0008 0.008
38.78333333333334	-0.17342481021952913 0.0008 0.008
38.81666666666667	-0.14831396363713908 0.0008 0.008
38.85	-0.12171469592039497 0.0008 0.008
38.883333333333326	-0.09222937649959345 0.0008 0.008
38.91666666666667	-0.0610046295208571 0.0008 0.008
38.95	-0.02949585771653595 0.0008 0.008
38.983333333333334	0.0028175330234681763 0.0008 0.008
39.016666666666666	0.03426579846030231 0.0008 0.008
39.05	0.06549446816428606 0.0008 0.008
39.083333333333336	0.09328758376441926 0.0008 0.008
39.11666666666667	0.11761886960720273 0.0008 0.008
39.150000000000006	0.14037494719755136 0.0008 0.008
39.18333333333334	0.1587979098621183 0.0008 0.008
39.21666666666666	0.17259760023532883 0.0008 0.008
39.25	0.18172781165826954 0.0008 0.008
39.28333333333334	0.18830558736750688 0.0008 0.008
39.31666666666667	0.18911568893403938 0.0008 0.008
39.35	0.1843321891276218 0.0008 0.008
39.383333333333326	0.17512583824045602 0.0008 0.008
39.41666666666667	0.1615872431012333 0.0008 0.008
39.45	0.14264096629945336 0.0008 0.008
39.483333333333334	0.12210511617035844 0.0008 0.008
39.516666666666666	0.09727525867598495 0.0008 0.008
39.55	0.06974917597762258 0.0008 0.008
39.583333333333336	0.040384082116515674 0.0008 0.008
39.61666666666667	0.009413428643918784 0.0008 0.008
39.650000000000006	-0.022284841027609036 0.0008 0.008
39.68333333333334	-0.05347166566503204 0.0008 0.008
39.71666666666666	-0.0872458312154797 0.0008 0.008
39.75	-0.11776366789448647 0.0008 0.008
39.78333333333334	-0.14791271483894605 0.0008 0.008
39.81666666666667	-0.17414624101120407 0.0008 0.008
39.85	-0.19697161767521792 0.0008 0.008
39.883333333333326	-0.21693312825590352 0.0008 0.008
39.91666666666667	-0.23333185031965742 0.0008 0.008
39.95	-0.2444096976865221 0.0008 0.008
39.983333333333334	-0.2507849010991742 0.0008 0.008
40.01666666666667	-0.25360928744969147 0.0008 0.008
40.05	-0.2509457070840674 0.0008 0.008
40.083333333333336	-0.24434882111287906 0.0008 0.008
40.11666666666667	-0.23262033309523106 0.0008 0.008
40.150000000000006	-0.21673436356415585 0.0008 0.008
40.18333333333334	-0.19705289172025744 0.0008 0.008
40.21666666666666	-0.17418371562796495 0.0008 0.008
40.25	-0.14739980341058623 0.0008 0.008
40.28333333333334	-0.11889064160102344 0.0008 0.008
40.31666666666667	-0.08702278285902112 0.0008 0.008
40.35	-0.05626385250839363 0.0008 0.008
40.383333333333326	-0.022350647397289824 0.0008 0.008
40.41666666666667	0.008957459476586948 0.0008 0.008
40.45	0.04094779417401982 0.0008 0.008
40.483333333333334	0.06995019471151023 0.0008 0.008
40.51666666666667	0.09787056298503573 0.0008 0.008
40.55	0.1219344497401717 0.0008 0.008
40.583333333333336	0.1429842470815935 0.0008 0.008
40.61666666666667	0.16109662780258438 0.0008 0.008
40.650000000000006	0.17489259184098854 0.0008 0.008
40.68333333333334	0.18443764016224187 0.0008 0.008
40.71666666666666	0.18938624422088862 0.0008 0.008
40.75	0.1892381718818495 0.0008 0.008
40.78333333333334	0.1848129194202464 0.0008 0.008
40.81666666666667	0.1751591667869292 0.0008 0.008
40.85	0.1619088459536444 0.0008 0.008
40.883333333333326	0.1430365912909327 0.0008 0.008
40.91666666666667	0.12232129982450887 0.0008 0.008
40.95	0.09731515115704288 0.0008 0.008
40.983333333333334	0.0696993055862676 0.0008 0.008
41.01666666666667	0.038815874668975646 0.0008 0.008
41.05	0.0073711094068095164 0.0008 0.008
41.083333333333336	-0.024549245105379668 0.0008 0.008
41.11666666666667	-0.05572808393345748 0.0008 0.008
41.150000000000006	-0.08815281012643264 0.0008 0.008
41.18333333333334	-0.11614199553125262 0.0008 0.008
41.21666666666666	-0.14507763070114654 0.0008 0.008
41.25	-0.17107909892505374 0.0008 0.008
41.28333333333334	-0.19420256274128125 0.0008 0.008
41.31666666666667	-0.21297853077918844 0.0008 0.008
41.35	-0.22730717900562816 0.0008 0.008
41.383333333333326	-0.23829069976172212 0.0008 0.008
41.41666666666667	-0.24463480907244048 0.0008 0.008
41.45	-0.24580353470194682 0.0008 0.008
41.483333333333334	-0.24289066394259157 0.0008 0.008
41.51666666666667	-0.2349708525993609 0.0008 0.008
41.55	-0.2221401577047383 0.0008 0.008
41.583333333333336	-0.20676065916244413 0.0008 0.008
41.61666666666667	-0.18664637848619614 0.0008 0.008
41.650000000000006	-0.16477283031094053 0.0008 0.008
41.68333333333334	-0.13710360667963215 0.0008 0.008
41.71666666666666	-0.1086234558714824 0.0008 0.008
41.75	-0.07806610923371478 0.0008 0.008
41.78333333333334	-0.0494906451352492 0.0008 0.008
41.81666666666667	-0.015910481122731916 0.0008 0.008
41.85	0.015451061896562306 0.0008 0.008
41.883333333333326	0.04522515324938598 0.0008 0.008
41.91666666666667	0.07462929386825384 0.0008 0.008
41.95	0.10189577926577241 0.0008 0.008
41.983333333333334	0.12497428492859226 0.0008 0.008
42.01666666666667	0.1456733008476297 0.0008 0.008
42.05	0.16201368754229864 0.0008 0.008
42.083333333333336	0.17291170436336203 0.0008 0.008
42.11666666666667	0.18220316677979695 0.0008 0.008
42.150000000000006	0.18446972357179128 0.0008 0.008
42.18333333333334	0.18378052043389453 0.0008 0.008
42.21666666666666	0.1791682320229787 0.0008 0.008
42.25	0.1704743961513466 0.0008 0.008
42.28333333333334	0.15664801558974206 0.0008 0.008
42.31666666666667	0.13861550608998038 0.0008 0.008
42.35	0.1160243309119024 0.0008 0.008
42.383333333333326	0.09010547021188187 0.0008 0.008
42.41666666666667	0.06373698938482197 0.0008 0.008
42.45166666666666	0.03354830152086366 0.0008 0.008
42.485	0.002511503916045191 0.0008 0.008
42.51833333333334	-0.029300073260036134 0.0008 0.008
42.55166666666666	-0.06123276538665247 0.0008 0.008
42.585	-0.09001638843107802 0.0008 0.008
42.61833333333333	-0.11964176392079384 0.0008 0.008
42.65166666666667	-0.14706670512789627 0.0008 0.008
42.685	-0.1705513395346533 0.0008 0.008
42.71833333333333	-0.19266019732759437 0.0008 0.008
42.75166666666667	-0.21096703851494794 0.0008 0.008
42.785	-0.2250973091252155 0.0008 0.008
42.818333333333335	-0.23426915509173377 0.0008 0.008
42.85166666666667	-0.23972572181480217 0.0008 0.008
42.885	-0.24122169724508197 0.0008 0.008
42.91833333333334	-0.23621122011556006 0.0008 0.008
42.95166666666666	-0.22813659115858995 0.0008 0.008
42.985	-0.21725112132243038 0.0008 0.008
43.01833333333334	-0.20028577471622097 0.0008 0.008
43.05166666666666	-0.180020414720587 0.0008 0.008
43.085	-0.15734008490795892 0.0008 0.008
43.11833333333333	-0.1327711044935999 0.0008 0.008
43.15166666666667	-0.10323585652511826 0.0008 0.008
43.185	-0.07438977467835085 0.0008 0.008
43.21833333333333	-0.042696129480093534 0.0008 0.008
43.25166666666667	-0.010803368468562044 0.0008 0.008
43.285	0.019734114744801117 0.0008 0.008
43.318333333333335	0.050086137615001164 0.0008 0.008
43.35166666666667	0.0792896484109765 0.0008 0.008
43.385	0.10482777568373325 0.0008 0.008
43.41833333333334	0.12708424299601018 0.0008 0.008
43.45166666666666	0.1455795516872665 0.0008 0.008
43.485	0.16125906859275502 0.0008 0.008
43.51833333333334	0.17291797834389416 0.0008 0.008
43.55166666666666	0.17920440373237273 0.0008 0.008
43.585	0.18180367703788342 0.0008 0.008
43.61833333333333	0.18138455825580097 0.0008 0.008
43.65166666666667	0.17484377019733383 0.0008 0.008
43.685	0.16544675843397766 0.0008 0.008
43.71833333333333	0.14977099007453076 0.0008 0.008
43.75166666666667	0.13084141548569628 0.0008 0.008
43.785	0.10821539404418694 0.0008 0.008
43.818333333333335	0.08304575836350898 0.0008 0.008
43.85166666666667	0.056114020796957195 0.0008 0.008
43.885	0.02504095755549168 0.0008 0.008
43.91833333333334	-0.006626117098772938 0.0008 0.008
43.95166666666666	-0.03732451910736703 0.0008 0.008
43.985	-0.06925060689384337 0.0008 0.008
44.01833333333334	-0.09837603836681767 0.0008 0.008
44.05166666666666	-0.12748767368578556 0.0008 0.008
44.085	-0.15507153924693826 0.0008 0.008
44.11833333333333	-0.1796495415310921 0.0008 0.008
44.15166666666667	-0.19899863150323369 0.0008 0.008
44.185	-0.2177954901445873 0.0008 0.008
44.21833333333333	-0.23153365122791972 0.0008 0.008
44.25166666666667	-0.2396895938849646 0.0008 0.008
44.285	-0.24622633342147673 0.0008 0.008
44.318333333333335	-0.2452780528390528 0.0008 0.008
44.35166666666667	-0.23966894194408295 0.0008 0.008
44.385	-0.2319200070544237 0.0008 0.008
44.41833333333334	-0.21763825708722342 0.0008 0.008
44.45166666666666	-0.19997067833260135 0.0008 0.008
44.485	-0.17871606634815193 0.0008 0.008
44.51833333333334	-0.1559409653691243 0.0008 0.008
44.55166666666666	-0.12944252159255193 0.0008 0.008
44.585	-0.10069682241667871 0.0008 0.008
44.61833333333333	-0.07002995471515665 0.0008 0.008
44.65166666666667	-0.037737513602827975 0.0008 0.008
44.685	-0.0064238180160115805 0.0008 0.008
44.71833333333333	0.024933365977654182 0.0008 0.008
44.75166666666667	0.0544038174169573 0.0008 0.008
44.785	0.08130885579934147 0.0008 0.008
44.818333333333335	0.10669426110085825 0.0008 0.008
44.85166666666667	0.12960844194050047 0.0008 0.008
44.885	0.14781796143745113 0.0008 0.008
44.91833333333334	0.1639723796146994 0.0008 0.008
44.95166666666666	0.17573342211874762 0.0008 0.008
44.985	0.1829954552186028 0.0008 0.008
45.01833333333334	0.1856012549013919 0.0008 0.008
45.05166666666666	0.18314395272206688 0.0008 0.008
45.085	0.17594276696398367 0.0008 0.008
45.11833333333333	0.16474780148844226 0.0008 0.008
45.15166666666667	0.1486844370887852 0.0008 0.008
45.185	0.1302068069837752 0.0008 0.008
45.21833333333333	0.10714791686645714 0.0008 0.008
45.25166666666667	0.0816948974011665 0.0008 0.008
45.285	0.05435949615952544 0.0008 0.008
45.318333333333335	0.02313285190892555 0.0008 0.008
45.35166666666667	-0.006935128049316435 0.0008 0.008
45.385	-0.03798103537964594 0.0008 0.008
45.41833333333334	-0.06989011293517707 0.0008 0.008
45.45166666666666	-0.09880779221348031 0.0008 0.008
45.485	-0.12666542098484027 0.0008 0.008
45.51833333333334	-0.1527338140795181 0.0008 0.008
45.55166666666666	-0.17778429973994267 0.0008 0.008
45.585	-0.19562612789806744 0.0008 0.008
45.61833333333333	-0.21227395145300998 0.0008 0.008
45.65166666666667	-0.2237279432015597 0.0008 0.008
45.685	-0.2341130801955525 0.0008 0.008
45.71833333333333	-0.23596220888838199 0.0008 0.008
45.75166666666667	-0.2355855913515202 0.0008 0.008
45.785	-0.23108807670752096 0.0008 0.008
45.818333333333335	-0.22220228855401034 0.0008 0.008
45.85166666666667	-0.20918265256525786 0.0008 0.008
45.885	-0.1916237091065495 0.0008 0.008
45.91833333333334	-0.17202439779508352 0.0008 0.008
45.95166666666666	-0.14614699231916742 0.0008 0.008
45.98500000000001	-0.1199485454527526 0.0008 0.008
46.01833333333334	-0.09210699408397094 0.0008 0.008
46.05166666666666	-0.06204639846471147 0.0008 0.008
46.085	-0.031498283303927975 0.0008 0.008
46.11833333333333	-0.002237239242564267 0.0008 0.008
46.15166666666667	0.027349898377190568 0.0008 0.008
46.185	0.056824849850356414 0.0008 0.008
46.21833333333333	0.08366460691675773 0.0008 0.008
46.25166666666667	0.10838884218977357 0.0008 0.008
46.285	0.13079614327835504 0.0008 0.008
46.318333333333335	0.14970891933679872 0.0008 0.008
46.35166666666667	0.16406228539780743 0.0008 0.008
46.385	0.1734688641742572 0.0008 0.008
46.42	0.17963466631070077 0.0008 0.008
46.453333333333326	0.1805106966717929 0.0008 0.008
46.48666666666667	0.17731673490644498 0.0008 0.008
46.52	0.1707650911227752 0.0008 0.008
46.553333333333335	0.15971121960769644 0.0008 0.008
46.58666666666667	0.14312787418283157 0.0008 0.008
46.62	0.12277816132708248 0.0008 0.008
46.653333333333336	0.09987699630573638 0.0008 0.008
46.68666666666667	0.07292748562958383 0.0008 0.008
46.720000000000006	0.04281755266762851 0.0008 0.008
46.75333333333334	0.01331545060999067 0.0008 0.008
46.78666666666666	-0.018030868485722117 0.0008 0.008
46.82	-0.048828081545296546 0.0008 0.008
46.85333333333334	-0.0804247911378 0.0008 0.008
46.88666666666667	-0.10929516107335253 0.0008 0.008
46.92	-0.13903158865929133 0.0008 0.008
46.953333333333326	-0.16328294447128916 0.0008 0.008
46.98666666666667	-0.18644314683948462 0.0008 0.008
47.02	-0.20578256467903874 0.0008 0.008
47.053333333333335	-0.2219012690790146 0.0008 0.008
47.08666666666667	-0.23368279411334467 0.0008 0.008
47.12	-0.23990732979637663 0.0008 0.008
47.153333333333336	-0.24187223784465675 0.0008 0.008
47.18666666666667	-0.24073847997989334 0.0008 0.008
47.220000000000006	-0.23364180115706218 0.0008 0.008
47.25333333333334	-0.2234533969164219 0.0008 0.008
47.28666666666666	-0.20767406924515996 0.0008 0.008
47.32	-0.18999339093364073 0.0008 0.008
47.35333333333334	-0.16816385853068386 0.0008 0.008
47.38666666666667	-0.1428151374862984 0.0008 0.008
47.42	-0.11634865402361504 0.0008 0.008
47.453333333333326	-0.08833833391269934 0.0008 0.008
47.48666666666667	-0.05823989358959212 0.0008 0.008
47.52	-0.02741844508244287 0.0008 0.008
47.553333333333335	0.0023145812057847456 0.0008 0.008
47.58666666666667	0.03155851938498213 0.0008 0.008
47.62	0.06152019846621389 0.0008 0.008
47.653333333333336	0.08827255609361458 0.0008 0.008
47.68666666666667	0.11305348974417717 0.0008 0.008
47.720000000000006	0.1340590286910404 0.0008 0.008
47.75333333333334	0.15193390243313487 0.0008 0.008
47.78666666666666	0.16585539576824293 0.0008 0.008
47.82	0.17527880301153567 0.0008 0.008
47.85333333333334	0.17996624999291036 0.0008 0.008
47.88666666666667	0.17996322133002876 0.0008 0.008
47.92	0.17535236296749154 0.0008 0.008
47.953333333333326	0.1663236044377593 0.0008 0.008
47.98666666666667	0.15423536178331604 0.0008 0.008
48.02	0.13815093194101252 0.0008 0.008
48.053333333333335	0.11838486723894547 0.0008 0.008
48.08666666666667	0.09516547315076063 0.0008 0.008
48.12	0.06819453363902975 0.0008 0.008
48.153333333333336	0.039230000710139316 0.0008 0.008
48.18666666666667	0.00969565615808776 0.0008 0.008
48.220000000000006	-0.02167577886314972 0.0008 0.008
48.25333333333334	-0.053228912474763 0.0008 0.008
48.28666666666666	-0.08320393975023353 0.0008 0.008
48.32	-0.11003313479592616 0.0008 0.008
48.35333333333334	-0.13778846680362816 0.0008 0.008
48.38666666666667	-0.1630777831841744 0.0008 0.008
48.42	-0.1848239847659556 0.0008 0.008
48.453333333333326	-0.2041631370962001 0.0008 0.008
48.48666666666667	-0.2167670442234763 0.0008 0.008
48.52	-0.22759520337481629 0.0008 0.008
48.553333333333335	-0.23640669518792945 0.0008 0.008
48.58666666666667	-0.23717356031260417 0.0008 0.008
48.62	-0.23518399446910404 0.0008 0.008
48.653333333333336	-0.2292887243990673 0.0008 0.008
48.68666666666667	-0.21753277325387899 0.0008 0.008
48.720000000000006	-0.2017472873781415 0.0008 0.008
48.75333333333334	-0.1832404841602301 0.0008 0.008
48.78666666666666	-0.16028217560827762 0.0008 0.008
48.82	-0.13502673794278922 0.0008 0.008
48.85333333333334	-0.10790300182573027 0.0008 0.008
48.88666666666667	-0.08097799665148885 0.0008 0.008
48.92	-0.05123171294122007 0.0008 0.008
48.953333333333326	-0.021450978612217966 0.0008 0.008
48.98666666666667	0.009356021313714557 0.0008 0.008
49.02	0.038644059036125805 0.0008 0.008
49.053333333333335	0.06569804702995631 0.0008 0.008
49.08666666666667	0.09247385237798857 0.0008 0.008
49.12	0.11591627470584404 0.0008 0.008
49.153333333333336	0.13604506894536228 0.0008 0.008
49.18666666666667	0.15272057038294537 0.0008 0.008
49.220000000000006	0.1640179446087563 0.0008 0.008
49.25333333333334	0.1727413936732285 0.0008 0.008
49.28666666666666	0.17726621018746008 0.0008 0.008
49.32	0.17743001832807642 0.0008 0.008
49.35333333333334	0.17300092520560936 0.0008 0.008
49.38666666666667	0.16394322874856943 0.0008 0.008
49.42	0.15028462327567002 0.0008 0.008
49.453333333333326	0.13208230307604144 0.0008 0.008
49.48666666666667	0.11130879060498447 0.0008 0.008
49.52	0.08658224635499588 0.0008 0.008
49.553333333333335	0.05951085345389105 0.0008 0.008
49.58666666666667	0.030012682750106663 0.0008 0.008
49.62	6.444908323781377E-4 0.0008 0.008
49.653333333333336	-0.029359734436353927 0.0008 0.008
49.68666666666667	-0.06031755986573737 0.0008 0.008
49.720000000000006	-0.09040229449454266 0.0008 0.008
49.75333333333334	-0.11683200116081417 0.0008 0.008
49.78666666666666	-0.14385679319684677 0.0008 0.008
49.82	-0.16748309673591166 0.0008 0.008
49.85333333333334	-0.1883633233877841 0.0008 0.008
49.88666666666667	-0.2039550210898456 0.0008 0.008
49.92	-0.2180192486503317 0.0008 0.008
49.953333333333326	-0.22705670842808956 0.0008 0.008
49.98666666666667	-0.23227702906345254 0.0008 0.008
50.02	-0.2327789708544061 0.0008 0.008
50.053333333333335	-0.23040348927465226 0.0008 0.008
50.08666666666667	-0.22236678054542078 0.0008 0.008
50.12	-0.2106388415044898 0.0008 0.008
50.153333333333336	-0.19526272369598566 0.0008 0.008
50.18666666666667	-0.17667080402903898 0.0008 0.008
50.220000000000006	-0.15360742030639624 0.0008 0.008
50.25333333333334	-0.1308265913234022 0.0008 0.008
50.28666666666666	-0.1031712686268451 0.0008 0.008
50.32	-0.07655444802153266 0.0008 0.008
50.35333333333334	-0.047026466429541204 0.0008 0.008
50.388333333333335	-0.017101935208167898 0.0008 0.008
50.42166666666667	0.013213342782770752 0.0008 0.008
50.455000000000005	0.04274852454958628 0.0008 0.008
50.48833333333334	0.07050481462719929 0.0008 0.008
50.52166666666666	0.09525537206033301 0.0008 0.008
50.55500000000001	0.11800679860047768 0.0008 0.008
50.58833333333334	0.13805786136518858 0.0008 0.008
50.62166666666667	0.1542733519084098 0.0008 0.008
50.655	0.16621447766381683 0.0008 0.008
50.68833333333333	0.17296610492448655 0.0008 0.008
