t amplitude xerr yerr
1.1349999999999965 0.26441338926147034 0.0008 0.008
3.4349999999999965 0.25881748885975436 0.0008 0.008
5.736666666666665 0.25439780568317777 0.0008 0.008
8.003333333333332 0.24893587848731927 0.0008 0.008
10.271666666666665 0.24458631390039634 0.0008 0.008
12.573333333333332 0.2391692130237993 0.0008 0.008
14.84 0.2357740284680693 0.0008 0.008
17.10833333333333 0.23136985874357097 0.0008 0.008
19.40833333333333 0.2267638514373458 0.0008 0.008
21.67666666666667 0.22392973476112282 0.0008 0.008
23.976666666666667 0.2196086119976953 0.0008 0.008
26.244999999999997 0.21541749932223306 0.0008 0.008
28.513333333333332 0.21176830125818233 0.0008 0.008
30.813333333333333 0.20879556328788926 0.0008 0.008
33.08166666666667 0.2049250208639045 0.0008 0.008
35.381666666666675 0.202065009574765 0.0008 0.008
37.65 0.19819357102460344 0.0008 0.008
39.91666666666667 0.19491996039767437 0.0008 0.008
42.21833333333333 0.19231604777838113 0.0008 0.008
44.48666666666667 0.18839792514436945 0.0008 0.008
46.753333333333345 0.1858707186579314 0.0008 0.008
49.055 0.18371354667439543 0.0008 0.008
51.32166666666667 0.180438574040262 0.0008 0.008
53.59 0.1772971638785601 0.0008 0.008
55.890000000000015 0.1754382945545117 0.0008 0.008
58.158333333333346 0.1726732114598626 0.0008 0.008
60.42666666666667 0.17003062582095818 0.0008 0.008
62.726666666666674 0.16866654980586948 0.0008 0.008
64.995 0.16576407647740982 0.0008 0.008
67.26166666666667 0.16315262225203403 0.0008 0.008
69.53000000000002 0.16083759407859302 0.0008 0.008
71.83000000000001 0.15800156166785156 0.0008 0.008
74.09833333333334 0.15594219986407554 0.0008 0.008
76.36666666666667 0.15357563549609626 0.0008 0.008
78.66666666666667 0.1517668306864158 0.0008 0.008
80.93500000000002 0.14983025027087948 0.0008 0.008
83.20166666666667 0.1481618791926833 0.0008 0.008
85.47000000000001 0.14592551250163377 0.0008 0.008
87.77 0.1440068644465062 0.0008 0.008
90.03833333333334 0.14204681135767522 0.0008 0.008
92.30666666666667 0.13957454087487017 0.0008 0.008
94.57333333333334 0.13806278762341564 0.0008 0.008
96.87500000000001 0.13506730056348193 0.0008 0.008
99.175 0.13422481003623826 0.0008 0.008
101.41 0.13329479595071295 0.0008 0.008
103.67666666666668 0.13073278402813746 0.0008 0.008
105.97833333333334 0.1300934675507001 0.0008 0.008
108.24666666666668 0.12883608642982192 0.0008 0.008
110.51333333333335 0.12653095660232802 0.0008 0.008
112.78166666666667 0.12559079493551176 0.0008 0.008
115.08166666666669 0.1241152764447998 0.0008 0.008
117.35 0.12297286091584471 0.0008 0.008
119.61833333333334 0.12132326787919441 0.0008 0.008
121.91833333333334 0.1195506273693604 0.0008 0.008
124.18666666666668 0.11795537549847898 0.0008 0.008
126.45333333333335 0.11682607883684197 0.0008 0.008
128.7216666666667 0.11605800608576795 0.0008 0.008
130.98833333333334 0.11456505289281005 0.0008 0.008
133.29 0.11361088875771914 0.0008 0.008
