t amplitude xerr yerr
0.7 0.242535755650522 0.0008 0.008
2.133333333333332 0.24399731401275956 0.0008 0.008
3.568333333333334 0.2378978389073177 0.0008 0.008
5.001666666666668 0.23809602657061604 0.0008 0.008
6.434999999999998 0.2362313557528101 0.0008 0.008
7.870000000000002 0.2292363149716147 0.0008 0.008
9.269999999999998 0.22720477406342135 0.0008 0.008
10.703333333333333 0.22993834710284766 0.0008 0.008
12.138333333333334 0.22764485455725608 0.0008 0.008
13.571666666666669 0.22468846846345905 0.0008 0.008
15.006666666666666 0.22299940232062498 0.0008 0.008
16.44 0.2177232741992386 0.0008 0.008
17.873333333333335 0.2156325261428293 0.0008 0.008
19.308333333333337 0.21352858609168285 0.0008 0.008
20.708333333333336 0.21193391743132445 0.0008 0.008
22.141666666666666 0.21113939184633723 0.0008 0.008
23.576666666666664 0.21161538599590726 0.0008 0.008
25.01 0.20694687419561084 0.0008 0.008
26.443333333333335 0.20452587716288523 0.0008 0.008
27.878333333333337 0.20457711181717847 0.0008 0.008
29.311666666666664 0.20358482700726305 0.0008 0.008
30.746666666666673 0.20006363839845495 0.0008 0.008
32.14666666666666 0.19856287670476463 0.0008 0.008
33.580000000000005 0.19562676670694873 0.0008 0.008
35.015 0.19374028106765784 0.0008 0.008
36.44833333333334 0.19367683925194018 0.0008 0.008
37.88166666666667 0.19119068679256374 0.0008 0.008
39.31666666666667 0.18911568893403938 0.0008 0.008
40.71666666666666 0.18938624422088862 0.0008 0.008
42.150000000000006 0.18446972357179128 0.0008 0.008
43.585 0.18180367703788342 0.0008 0.008
45.01833333333334 0.1856012549013919 0.0008 0.008
46.453333333333326 0.1805106966717929 0.0008 0.008
47.85333333333334 0.17996624999291036 0.0008 0.008
49.32 0.17743001832807642 0.0008 0.008
50.72166666666667 0.1754173013537244 0.0008 0.008
52.155 0.17284873454137745 0.0008 0.008
53.58833333333333 0.1723733742278966 0.0008 0.008
54.99000000000001 0.16858435485624568 0.0008 0.008
56.45666666666666 0.16878831836703362 0.0008 0.008
57.89000000000001 0.16851315556824534 0.0008 0.008
59.291666666666664 0.1665455293715337 0.0008 0.008
60.724999999999994 0.16632780950938886 0.0008 0.008
62.15833333333334 0.16455693595240728 0.0008 0.008
63.593333333333334 0.16374661125784054 0.0008 0.008
64.99333333333334 0.1596543010234103 0.0008 0.008
66.42833333333334 0.15712816648621256 0.0008 0.008
67.86166666666666 0.15727695306902134 0.0008 0.008
69.29500000000002 0.15486147248932455 0.0008 0.008
70.69666666666667 0.15469363215369478 0.0008 0.008
72.13000000000001 0.1529222966098239 0.0008 0.008
73.56333333333335 0.15486706168663467 0.0008 0.008
74.99833333333335 0.15052262112516493 0.0008 0.008
76.43166666666667 0.15038961025620143 0.0008 0.008
77.86500000000001 0.14788965347966485 0.0008 0.008
79.26666666666667 0.14856960525346524 0.0008 0.008
80.70000000000002 0.14824425042534867 0.0008 0.008
82.13500000000002 0.14373391205672217 0.0008 0.008
83.56833333333334 0.14575881926335432 0.0008 0.008
84.96833333333335 0.14143489662078693 0.0008 0.008
86.40333333333334 0.14327513994160182 0.0008 0.008
87.83666666666667 0.1386609685118241 0.0008 0.008
89.23666666666666 0.13693766712829625 0.0008 0.008
90.70500000000001 0.1392507284634126 0.0008 0.008
92.10500000000002 0.1371315440298454 0.0008 0.008
93.53833333333334 0.1363067768572031 0.0008 0.008
94.97333333333334 0.13405597917083054 0.0008 0.008
96.40666666666668 0.13207885973759112 0.0008 0.008
97.80666666666669 0.13207623201936644 0.0008 0.008
99.24166666666667 0.13196228872039245 0.0008 0.008
100.64166666666667 0.12995976419734007 0.0008 0.008
102.11000000000001 0.13276942426865568 0.0008 0.008
103.54333333333334 0.12965541558757177 0.0008 0.008
104.94333333333334 0.1276444376747771 0.0008 0.008
106.37833333333334 0.12760875778503603 0.0008 0.008
107.81166666666668 0.12347029713026347 0.0008 0.008
109.21166666666669 0.12362895964084226 0.0008 0.008
110.68000000000002 0.12300194948177798 0.0008 0.008
112.08000000000001 0.12286701302951905 0.0008 0.008
113.51333333333335 0.12140305592177693 0.0008 0.008
114.94833333333335 0.12068631357014319 0.0008 0.008
116.34833333333334 0.12054512567091712 0.0008 0.008
117.78166666666668 0.12060673333096358 0.0008 0.008
119.21666666666667 0.11892440524263476 0.0008 0.008
120.61666666666667 0.11380929654263795 0.0008 0.008
122.05166666666668 0.11600556621865003 0.0008 0.008
123.48500000000001 0.11578307487962863 0.0008 0.008
124.91833333333335 0.11414646632963085 0.0008 0.008
126.32000000000002 0.11168180090327358 0.0008 0.008
127.75333333333336 0.11156125129656497 0.0008 0.008
129.1866666666667 0.1139679777733122 0.0008 0.008
130.58833333333334 0.10933455399856204 0.0008 0.008
132.02166666666665 0.1094201167425566 0.0008 0.008
133.455 0.10965966726277082 0.0008 0.008
134.89 0.10926724095057774 0.0008 0.008
136.32333333333335 0.10907927585075992 0.0008 0.008
137.725 0.1073517518523327 0.0008 0.008
139.15833333333333 0.10728159570207595 0.0008 0.008
140.5916666666667 0.10473635782799008 0.0008 0.008
