t_{1}	x_{1}	y_{1}	amp
114.88166666666666	-0.13551584648786347	-1.2809507836884526	0.10540111541699423
114.915	-0.1431315648019354	-1.2794034730507104	0.11141041959113457
114.94833333333334	-0.1490092096931097	-1.27938092725327	0.11594737547886048
114.98166666666665	-0.15392630354532344	-1.279197963631107	0.11975454669322828
115.015	-0.15674546519470423	-1.2784744264968504	0.12199469188990797
115.04833333333335	-0.15908923073616998	-1.2781304805232907	0.12383336851370005
115.08166666666669	-0.1594517619318226	-1.2781033951359293	0.1241152764447998
115.11500000000002	-0.15796123447714122	-1.2782492811583268	0.12295288955669112
115.14833333333334	-0.15594435186130867	-1.278994635004349	0.12132842326840551
115.18166666666669	-0.15220946335051577	-1.2787635999644245	0.11847122305356772
115.215	-0.14707558045566493	-1.2799566812435759	0.11440492975490704
115.24833333333335	-0.14115255687569295	-1.280185271683816	0.1098158931343885
115.28166666666668	-0.13355917468007916	-1.28091383306144	0.10389324233688656
115.315	-0.12457742246351788	-1.2820820724628337	0.09686396836999252
115.34833333333334	-0.11463470615111737	-1.283187674485532	0.0890993560467338
115.38166666666666	-0.10345018444413934	-1.2841732988212082	0.08038422057280199
115.415	-0.09122894334790532	-1.285252228987405	0.07086250330837404
115.44833333333334	-0.07777457552507305	-1.2871533434807776	0.06035033078086329
115.48166666666665	-0.06473503640986744	-1.2880389365151055	0.05021634960408667
115.515	-0.05006500416827797	-1.288496250173762	0.03883583821940855
115.54833333333335	-0.03550417196209832	-1.288778499622776	0.02754173376025242
115.58166666666669	-0.019803316190788123	-1.2895366498966265	0.015355716830689667
115.61666666666669	-0.004619223844642528	-1.2898279770651795	0.00358125593410316
115.65000000000003	0.011142481943421711	-1.289818477770353	-0.008638583618056089
115.68333333333334	0.027331092105553845	-1.2903751098734417	-0.021177567571535556
115.71666666666668	0.043163498483681395	-1.2889618740953404	-0.03347451616500028
115.75	0.05880659587707526	-1.2888037519185254	-0.04559719439619596
115.78333333333335	0.07429089313057602	-1.2886612774692774	-0.05758592783289214
115.81666666666669	0.0886685876095411	-1.2878211883164514	-0.0687431400112536
115.85	0.10271800050842428	-1.2860315287647162	-0.07970286813607365
115.88333333333334	0.11583241194181215	-1.2859995465943885	-0.08982948783046822
115.91666666666666	0.12673856442063447	-1.284536301920384	-0.098346534589881
115.95	0.13799385188216295	-1.282951322636886	-0.1071477606343021
115.98333333333335	0.14770258438127515	-1.2823185960282557	-0.11467862073162145
116.01666666666668	0.15649103195395153	-1.2810398081769407	-0.12155710799350326
116.05000000000003	0.16415775708677705	-1.280333413430249	-0.12751912319974057
116.08333333333334	0.17068516326286765	-1.2792408875325256	-0.13264347676043028
116.11666666666669	0.17573129030282908	-1.2777952637856549	-0.13666961612778566
116.15000000000003	0.1789188903689931	-1.276979375257562	-0.13920483148305915
116.18333333333334	0.1812117144856512	-1.2764574211077198	-0.14102221303060317
116.21666666666668	0.1818310604099549	-1.2769008877003687	-0.14144931303679611
116.25	0.1814332454958273	-1.2762553403989256	-0.14121439192212376
116.28333333333335	0.17898030892603556	-1.2768347599772965	-0.139267570562261
116.31666666666669	0.17554403290805076	-1.2774781091240792	-0.13655926129023413
116.35	0.17004065996341222	-1.2778014641493414	-0.13229557277945428
116.38333333333334	0.1633762992198281	-1.2780566603207715	-0.12714226191870798
116.41666666666666	0.155652918347444	-1.2786993078553701	-0.12113159081790499
116.45	0.1467576235779866	-1.279846352807922	-0.11416950360121927
116.48333333333335	0.1366735006262233	-1.2810260072442325	-0.10628857886291633
116.51666666666668	0.12575735333352023	-1.2821152070851483	-0.09777309243494196
116.55000000000003	0.11341657313801301	-1.2833152979688525	-0.08814876931623558
116.58333333333334	0.10046103512576154	-1.2837930988965942	-0.07809414541940918
116.61666666666669	0.08653120133459757	-1.2855826662706678	-0.06720756380979936
116.65000000000003	0.07218143503476016	-1.2863606247832922	-0.056054125273240996
116.68333333333334	0.057617798487104466	-1.2878768667977327	-0.044708779694788654
116.71666666666668	0.04204964088613106	-1.287836540199243	-0.032639784559186855
116.75	0.02637913117673052	-1.2881078864548063	-0.020476114369388256
116.78333333333335	0.011062539653023507	-1.2884269832679676	-0.008585870959138982
116.81666666666669	-0.004400636902426647	-1.2884826910476437	0.0034153503360239814
116.85	-0.019854936620575137	-1.28841715326757	0.015409112715011615
116.88333333333334	-0.03555241677987575	-1.2878452298373064	0.027599115644335977
116.91666666666666	-0.05038126878300642	-1.2878974290427059	0.039099070926127764
116.95	-0.06441212206096186	-1.2864965196899953	0.05002608194133378
116.98333333333335	-0.07810807651034934	-1.2856667275454552	0.06067839363488611
117.01666666666668	-0.09026458041327085	-1.2851916116119853	0.07011919190350271
117.05000000000003	-0.10225741643733427	-1.2841787521668386	0.07946098330123187
117.08333333333334	-0.11336002588208355	-1.283157721344933	0.08811581094540828
