t	x	y
3.668333333333332	-0.3865409847790605	-1.4063191564449347
3.701666666666666	-0.3824176868811324	-1.4080560517642473
3.735	-0.3756937646383126	-1.410428858569725
3.768333333333334	-0.3663113113198291	-1.4121433346955714
3.801666666666668	-0.3545769836792686	-1.4162508447168334
3.835	-0.3399406774373928	-1.4196967942462002
3.868333333333334	-0.3235067039775563	-1.423541205497323
3.901666666666666	-0.3039070040589436	-1.4298110672391904
3.935	-0.281926460342355	-1.435217938983634
3.968333333333334	-0.2573105059305464	-1.4401083222793163
4.001666666666666	-0.23082662433364232	-1.4461174637270993
4.035	-0.20273439501333174	-1.4508463387392756
4.0683333333333325	-0.17309376399331933	-1.4558040876043876
4.101666666666666	-0.14191121272535034	-1.459439245199728
4.135	-0.10977937359948026	-1.4630300148802924
4.168333333333332	-0.07697818303112397	-1.4653941667245154
4.201666666666666	-0.04256522536750629	-1.4679088206718698
4.235	-0.008171256105764302	-1.468366067815913
4.2683333333333335	0.026589110937055627	-1.4683659224134014
4.301666666666668	0.06082417161822662	-1.4679839634667606
4.335	0.09430386362746768	-1.4660337027911243
4.368333333333334	0.12765963056790175	-1.4640167287202845
4.401666666666666	0.1596951343592572	-1.461443641675859
4.435	0.19097642263509018	-1.45793995959834
4.468333333333334	0.22098205119321068	-1.4551657682221724
4.501666666666666	0.24877857525795966	-1.4510242093738237
4.535	0.2748501800528581	-1.4474405761569458
4.5683333333333325	0.2990490961638369	-1.442582592258145
4.601666666666666	0.3210343927704148	-1.4385101725282103
4.635	0.33962369563307393	-1.4338872511562233
4.668333333333332	0.356111807191722	-1.4296849033655843
4.701666666666666	0.3702569036608365	-1.4258514367960873
4.735	0.3808028358031208	-1.423012366291757
4.7683333333333335	0.3901590353567195	-1.421421877832252
4.801666666666668	0.3944212496241394	-1.4197723424161148
4.835	0.39648628216314774	-1.4188906138211836
4.868333333333334	0.39624342590659756	-1.418899551564626
4.901666666666666	0.3928978438513331	-1.419910698172674
4.935	0.38648490048325224	-1.4208995304904144
4.968333333333334	0.37676757706557074	-1.422752692905209
5.001666666666666	0.3642111871870859	-1.4252116942379927
5.035	0.34863054992300013	-1.4283399401434473
5.0683333333333325	0.33156217788822384	-1.4326760752756382
5.101666666666666	0.31172087784946745	-1.4367141947072943
5.135	0.28968238153546655	-1.4408277806137797
5.168333333333332	0.2649736331267948	-1.4451821768087585
5.201666666666668	0.23863323851309182	-1.4488830981137486
5.235	0.21063011170724955	-1.453267165740965
5.2683333333333335	0.18051361849386283	-1.4562579046136828
5.301666666666668	0.14996072073019184	-1.4587414969287398
5.335	0.11746227635252837	-1.461683712154621
5.368333333333334	0.0843193478859513	-1.4633583712982305
5.401666666666666	0.05078042267926042	-1.4645716110308589
5.435	0.016491146451041105	-1.464133644785543
5.468333333333334	-0.017496668449575536	-1.462999082833009
5.501666666666666	-0.05129068892853028	-1.4624767150500126
5.535000000000002	-0.08433738279268199	-1.4600927077148322
5.5683333333333325	-0.11647307668055751	-1.4574681452864313
5.6016666666666675	-0.14758088942044323	-1.4547724330957195
5.635	-0.17752041274290753	-1.4512444724268203
5.668333333333334	-0.2062238161423136	-1.4474716281038513
5.701666666666666	-0.23337814605325224	-1.443531317730455
5.735	-0.2580051798046583	-1.437146957262293
5.768333333333332	-0.28152975703370314	-1.4324831862859275
5.801666666666668	-0.3024219014996975	-1.4274938993665869
5.835	-0.3212339883292072	-1.4232617803288572
5.868333333333332	-0.33723505355230776	-1.4194798167562939
5.901666666666665	-0.3506841493544317	-1.4165233361893854
5.935	-0.36152297110965853	-1.413632100886976
5.9683333333333355	-0.36976986480406093	-1.4111247325230702
6.001666666666668	-0.3759984514277215	-1.4103309857705053
6.035	-0.3791184443637997	-1.4094542263427854
6.0683333333333325	-0.37947214580439537	-1.4096217207214696
6.1016666666666675	-0.37715324510433595	-1.409963192820225
6.135	-0.3722132058195149	-1.4115546348271668
6.168333333333336	-0.3651742885060443	-1.4132144011940009
6.201666666666664	-0.3556676620907351	-1.4164285034011705
6.235	-0.3426810284387015	-1.4201903430129486
6.268333333333332	-0.32799314075378455	-1.424300219228629
6.301666666666668	-0.31079828051608055	-1.4292219601742049
6.335	-0.2905854502925303	-1.433676670768583
6.368333333333332	-0.2685792696664568	-1.4385385297272828
6.401666666666665	-0.2441422715330553	-1.443875665959891
6.435	-0.2177639815700521	-1.4491159101326572
6.4683333333333355	-0.18943975109100075	-1.4531166972701626
6.501666666666668	-0.1600859299296093	-1.4583729720301797
6.535	-0.12897966753774992	-1.4620549154358122
6.5683333333333325	-0.0978574905743772	-1.4641181014665514
6.6016666666666675	-0.06444853676643325	-1.4668809435642682
6.635	-0.031134888901312996	-1.4685989970246478
6.668333333333336	0.0022755461632412155	-1.4690867885287102
6.701666666666664	0.03544877473838448	-1.4686737999036479
6.735	0.06940656332403194	-1.4691252841679634
6.768333333333332	0.10293238375154967	-1.4672489115100162
6.801666666666668	0.13549093062499207	-1.4650409461780591
6.835	0.1666662917688616	-1.4621207406613568
6.868333333333332	0.19655640225430404	-1.4590559608509757
6.901666666666665	0.22477371570684723	-1.455917062880442
6.935	0.2520954822120257	-1.451043268176409
6.9683333333333355	0.2776484363820645	-1.4478146050755936
7.001666666666668	0.3002562904079046	-1.4436017045750547
7.035	0.32065167515165116	-1.4400771885872647
7.0683333333333325	0.33901766207265516	-1.4352748659134373
7.1016666666666675	0.35407141797788066	-1.431669299963279
7.135	0.36706501703216554	-1.427717899745043
7.168333333333336	0.37635987106829416	-1.4254137116480798
7.201666666666664	0.3836805315195827	-1.4225021062558507
7.235	0.38788128244277187	-1.421652041409152
7.27	0.388908908013196	-1.42084291797856
7.301666666666668	0.3874582652488937	-1.4210383934647128
7.336666666666668	0.3831313644752634	-1.421778164561704
7.37	0.3765992264434731	-1.423837365895754
7.403333333333332	0.3664448946064547	-1.4259872483299763
7.436666666666664	0.353930462702027	-1.4294707121761934
7.47	0.3386241015127751	-1.432367729626289
7.503333333333336	0.32039659648717367	-1.435996547866293
7.536666666666668	0.30073961338153343	-1.4397715544179477
7.57	0.27822475237997013	-1.444294510041913
7.603333333333332	0.253269267354598	-1.446733404215555
7.636666666666668	0.2265788770262014	-1.4508236483029624
7.67	0.1987367898464013	-1.454620781669442
7.703333333333336	0.16896968875902196	-1.4578026183986184
7.736666666666665	0.1373164705200729	-1.4602990889209435
7.77	0.10533094083613681	-1.461935092234374
7.803333333333332	0.07313751621258802	-1.4634675553046366
7.836666666666668	0.03979772940231574	-1.46419379950147
7.87	0.006641820936459375	-1.4638562233408576
7.903333333333332	-0.026466274062589945	-1.4629094955722106
7.936666666666664	-0.05896594499925001	-1.462547357456516
7.97	-0.09182529967800784	-1.4598933107360004
8.003333333333336	-0.12329695880489788	-1.4576229768865574
8.036666666666667	-0.1533658085875711	-1.4549230418888888
8.07	-0.1829254924455498	-1.4505184729946234
8.103333333333332	-0.21080391401882276	-1.4460299445555276
8.136666666666668	-0.23631192264003537	-1.4417038905919695
8.17	-0.26049364910375694	-1.4371993577021203
8.203333333333335	-0.2826390838821085	-1.432779177535802
8.236666666666665	-0.30255050885544893	-1.4279395732213354
8.27	-0.3202924825953056	-1.4233517220224028
8.303333333333333	-0.3353813554478533	-1.4192759879961625
8.336666666666668	-0.3482304179993161	-1.4172722182787003
8.37	-0.35833703727265975	-1.4150372629972288
8.403333333333332	-0.3656862158723772	-1.412504982651347
8.436666666666664	-0.37089937159188435	-1.411131093884384
8.47	-0.37361216036403627	-1.411247206896184
8.503333333333336	-0.3733848973361372	-1.4114605448538982
8.536666666666667	-0.3707924187307772	-1.412194970730821
8.57	-0.36579011070767314	-1.4141973510191508
8.603333333333332	-0.35778923290312126	-1.4157755022728817
8.636666666666668	-0.3470697194825674	-1.4192493669981914
8.67	-0.33397619302376047	-1.4239701616808993
8.703333333333335	-0.31840127407799346	-1.4281624398800072
8.736666666666665	-0.3003641798557417	-1.4318858294628232
8.77	-0.2805005442362435	-1.4363370767969836
8.803333333333333	-0.258340714233222	-1.4400424869702475
8.836666666666668	-0.23400372567252176	-1.444806838037486
8.87	-0.2076145320251369	-1.4502372441715878
8.903333333333332	-0.17985423876840867	-1.4540475926498864
8.936666666666664	-0.1499797470070291	-1.4581570566487783
8.97	-0.11911394228683042	-1.4621967484535547
9.003333333333336	-0.08778794385386512	-1.4642513044285788
9.036666666666667	-0.05567694150894387	-1.4658137099306525
9.07	-0.022291416511634354	-1.4673609246796235
9.103333333333332	0.01084285948293262	-1.4682183558905717
9.136666666666668	0.04419127286020519	-1.468473782359911
9.17	0.07688331983867647	-1.4674719978132658
9.203333333333335	0.10893427326744642	-1.4659317300189871
9.236666666666665	0.14044152064928372	-1.4646748516950518
9.27	0.1710751453806869	-1.4609738811886777
9.303333333333333	0.2000730038169236	-1.4578923785939897
9.336666666666668	0.2277200149639258	-1.4548616159705559
9.37	0.2534537088250095	-1.4508110385375874
9.403333333333332	0.2775345167950022	-1.4480127107821106
9.436666666666664	0.2994600248542266	-1.4442609465344705
9.47	0.3193646949551373	-1.4402310805717013
9.503333333333336	0.3365491038600923	-1.4356767706109492
9.536666666666667	0.35111488350941344	-1.4321470533062068
9.57	0.36254540368399546	-1.429014668984226
9.603333333333332	0.37082486766685885	-1.4263488097143573
9.636666666666668	0.3778471952104079	-1.4246511265688113
9.67	0.38130621526929753	-1.4236006667594827
9.703333333333335	0.3819686136593633	-1.423961302590555
9.736666666666665	0.379713672480119	-1.4240747653530184
9.77	0.37498852995279774	-1.425400852374019
9.803333333333333	0.36660854615651617	-1.4261720402770837
9.836666666666668	0.3566126535384557	-1.4289518374058132
9.87	0.3428878902235025	-1.4315663236270624
9.903333333333332	0.32782047447787077	-1.4351930524227883
9.936666666666667	0.30900006343230313	-1.4382121996090993
9.97	0.2886743154689376	-1.442714062891197
10.003333333333336	0.2652377307313696	-1.4460914232074318
10.036666666666667	0.23981444320613976	-1.4490355994635145
10.07	0.21372913419742934	-1.4532896375714108
10.103333333333332	0.185296611019811	-1.4551950702777807
10.136666666666668	0.15619971105069186	-1.4583162181845433
10.17	0.12593544380858535	-1.4612668340867558
10.203333333333335	0.09402909364656442	-1.4620859810263853
10.236666666666665	0.06313280360202433	-1.4640866879316914
10.27	0.029918322342171844	-1.4642014351410342
10.303333333333333	-0.002499357262220281	-1.463750301927585
10.336666666666668	-0.034940242650511655	-1.463602974640258
10.37	-0.06692105549341865	-1.4620053919920497
10.403333333333332	-0.09856550697144456	-1.4589939621176222
10.436666666666667	-0.1292688891215285	-1.457139680018608
10.47	-0.15868197732211503	-1.4530363833998396
10.503333333333336	-0.1872510428077201	-1.448932576071689
10.536666666666667	-0.2137082151999748	-1.4451382741819074
10.57	-0.23884287138469334	-1.4423993577478986
10.603333333333332	-0.2618739865633048	-1.4374320015364366
10.636666666666668	-0.2827432253637195	-1.4334090458515119
10.67	-0.3017690995241173	-1.4292343773371718
10.703333333333335	-0.31828951188370114	-1.4252560644989505
10.736666666666665	-0.3322669393569534	-1.4214602852769769
10.77	-0.343988106966333	-1.419442535396669
10.803333333333333	-0.3535773475124362	-1.4166615154407354
10.836666666666668	-0.3602289905040473	-1.4148168382116677
10.87	-0.36465381741439973	-1.4139601254165994
10.903333333333332	-0.36614216894015716	-1.414090979080274
10.936666666666667	-0.36488075569473066	-1.413960742405036
10.97	-0.3613177164514931	-1.415189621663355
11.003333333333336	-0.3550988829543636	-1.417278836361189
11.036666666666667	-0.3465985215718549	-1.4187578300752421
11.07	-0.33563500321473994	-1.4217184549747475
11.103333333333332	-0.32245161469885153	-1.4253963153076923
11.136666666666668	-0.30642560551423154	-1.430232009545583
11.17	-0.28806646420284676	-1.4335904695913149
11.203333333333335	-0.2676933666683878	-1.4385738508433865
11.238333333333335	-0.24484418052295265	-1.4428280834957172
11.271666666666665	-0.2205325376357885	-1.4475490466132068
11.305	-0.1944877457080565	-1.4518017224894488
11.338333333333333	-0.16639486342993265	-1.45562241477384
11.371666666666668	-0.1371782644743217	-1.459285595934018
11.405	-0.10655119956524717	-1.4629883396620067
11.438333333333333	-0.07571103670638335	-1.4655700640622313
11.471666666666664	-0.043443162214368614	-1.4671603030158018
11.505	-0.011520328956798331	-1.4683553585086917
11.538333333333336	0.02109327859106236	-1.4682520982949152
11.571666666666667	0.05400761246590091	-1.4688465736104752
11.605	0.08528838410726858	-1.4670845863572937
11.638333333333332	0.11749182074953557	-1.4653224708652275
11.671666666666669	0.14778245298024895	-1.4628316087002646
11.705	0.17710180350535032	-1.4606552088580496
11.738333333333335	0.2052367462054322	-1.4572920725593037
11.771666666666665	0.23167351883731147	-1.45365520814516
11.805	0.25673997151713657	-1.449709153853717
11.838333333333333	0.27997313848452265	-1.446663588291266
11.871666666666668	0.30051752631023065	-1.4432292954265435
11.905	0.3190174126501889	-1.43845342344187
11.938333333333333	0.33407216563082487	-1.434888026810138
11.971666666666668	0.3473325529512358	-1.4317555888622233
12.005	0.35886836419231505	-1.4288868693194314
12.038333333333336	0.3667488825425824	-1.4269665945256254
12.071666666666667	0.3723220347794469	-1.4257713143637516
12.105	0.3747207938140137	-1.4245972446982083
12.138333333333332	0.3744118385978038	-1.4248035885012067
12.171666666666669	0.37126083573526025	-1.4257651936224431
12.205	0.36535394631641593	-1.4270288833427562
12.238333333333335	0.35627193276487323	-1.4285985514595465
12.271666666666665	0.3449644328475645	-1.430763668725262
12.305	0.3316179828575704	-1.4337813978244804
12.338333333333333	0.3156740013870015	-1.4361240216358653
12.371666666666668	0.29632539238682365	-1.4399371899644944
12.405	0.2757934569440136	-1.443277594138993
12.438333333333333	0.25224298366862474	-1.4466567437160023
12.471666666666668	0.22726798205221044	-1.450992779574901
12.505	0.20114616502464522	-1.4537812808625774
12.538333333333336	0.1728162461018352	-1.4572074986682657
12.571666666666667	0.14397104117273274	-1.4601533267153632
12.605	0.11306591909771091	-1.4611479326861625
12.638333333333332	0.08226342724331559	-1.462380099346867
12.671666666666669	0.05102117698751096	-1.4639497706059539
12.705	0.018975271105070135	-1.464684993911329
12.738333333333335	-0.013184507402799639	-1.464222603515183
12.771666666666665	-0.04553720408092132	-1.463050736244091
12.805	-0.07690812776199335	-1.4619474202145253
12.838333333333333	-0.10748486423070458	-1.4587885022893379
12.871666666666668	-0.13732589698134812	-1.4562343882808826
12.905	-0.16617156755437967	-1.4525893322137973
12.938333333333333	-0.19318227182034275	-1.4499318453537418
12.971666666666668	-0.21862777912807618	-1.4464781393992792
13.005	-0.24254655717183132	-1.4414624169399677
13.038333333333336	-0.26499250389658857	-1.437943072611381
13.071666666666667	-0.28472368612252164	-1.4333756083947846
13.105	-0.3030107697160834	-1.4305609938417818
13.138333333333332	-0.3181301333745734	-1.4262008490581708
13.171666666666669	-0.3314048867555388	-1.423312944865454
13.205	-0.34233157249712487	-1.4199605859672166
13.238333333333335	-0.3510501134942371	-1.4171193594151203
13.271666666666665	-0.3569860703301792	-1.4162863785067261
13.305	-0.3602944520528789	-1.415344845806848
13.338333333333333	-0.36094138968492917	-1.41505077021646
13.371666666666668	-0.35933024014007864	-1.415574479325097
13.405	-0.3548863489630394	-1.4174739965566965
13.438333333333333	-0.34794729026919136	-1.4188984651194283
13.471666666666668	-0.33844595292045687	-1.4220848587746087
13.505	-0.3263843263873573	-1.4257662838694385
13.538333333333336	-0.31187798495839486	-1.429400072058775
13.571666666666667	-0.2948384057759205	-1.4330199193598003
13.605	-0.2763444550543119	-1.4378316823201887
13.638333333333332	-0.25545477657669496	-1.4422718610176797
13.671666666666669	-0.2321585543220121	-1.4468807106432704
13.705	-0.2074245209051827	-1.4502282330548821
13.738333333333335	-0.18108821243963047	-1.454803327411231
13.771666666666665	-0.15320473040977783	-1.458576413476408
13.805	-0.12428291477968184	-1.4610075569292378
13.838333333333333	-0.09445135500208157	-1.4640283781898515
13.871666666666668	-0.06356806839376267	-1.4656212675545384
13.905	-0.032396821652764474	-1.4660959751190328
13.938333333333333	-3.98564592879902E-4	-1.4672083697299003
13.971666666666668	0.03193316621323805	-1.4674382000855217
14.005	0.06326347183756964	-1.466661034973497
14.038333333333336	0.09444684391777614	-1.4656183814332673
14.071666666666667	0.12496350606697004	-1.464355857880051
14.105	0.15458635243744734	-1.4608132827890534
14.138333333333332	0.18302195859051074	-1.4590388577620672
14.171666666666669	0.21014218375257587	-1.4558948318493972
14.205	0.23501135644681526	-1.4526878726160395
14.238333333333335	0.2583745775948222	-1.4483793061840986
14.271666666666665	0.28058015123066615	-1.445230589432988
14.305	0.2998455547302168	-1.4407302235732615
14.338333333333333	0.3175314488195984	-1.4375097041235065
14.371666666666668	0.33242003080305993	-1.4340211590666032
14.405	0.34421514596380887	-1.4314207184354892
14.438333333333333	0.35430491783378804	-1.4291280032627147
14.471666666666668	0.3609950207784218	-1.4271268683220846
14.505	0.36534276068762894	-1.426057061185607
14.538333333333336	0.3672865625623112	-1.4262795066840541
14.571666666666667	0.36637608080543715	-1.4260996436443065
14.605	0.36293619931115295	-1.4271736599242606
14.638333333333332	0.35668925651967454	-1.4288515969753597
14.671666666666669	0.3474142910340513	-1.4314270020548734
14.705	0.3355253000716939	-1.4331534105554313
14.738333333333335	0.3209691734403468	-1.4364022267282737
14.771666666666665	0.3041545523109703	-1.4396843956577934
14.805	0.28553326682366265	-1.4434340841930535
14.838333333333333	0.2637755524881774	-1.4473332625639093
14.871666666666668	0.2404771100479074	-1.4504793090139714
14.905	0.2164261767269633	-1.4538477220067256
14.938333333333333	0.18982994888231897	-1.4569702067268824
14.971666666666668	0.16121692760013862	-1.458782292435934
15.005	0.13216684081419294	-1.4615845510649894
15.038333333333336	0.10165714818009564	-1.4640945992725307
15.071666666666667	0.07105011426961683	-1.4644698275472152
15.105	0.03972661132754518	-1.4654597392621211
15.138333333333332	0.008073805096155295	-1.4646086274350703
15.171666666666669	-0.023476995431463976	-1.464484345034151
15.206666666666667	-0.054588270484425605	-1.4632642497500032
15.24	-0.08537286689940637	-1.4605414207895668
15.273333333333335	-0.11525369562439036	-1.4575967733205382
15.306666666666665	-0.14444441630308452	-1.4554367559940333
15.34	-0.17200046291812743	-1.4519819077520946
15.373333333333331	-0.19823891793986204	-1.447707860236677
15.406666666666668	-0.22309074704415105	-1.4446234357699799
15.44	-0.2460567723431495	-1.4398985094687635
15.473333333333333	-0.26683738174935284	-1.4358161393846733
15.506666666666668	-0.28599143446744335	-1.4323665852211915
15.54	-0.3026498996575055	-1.4289934129080024
15.573333333333336	-0.3174305225780499	-1.425906194003217
15.606666666666667	-0.3293027558363251	-1.4229544979393363
15.64	-0.3389059111840673	-1.4202526437961585
15.673333333333332	-0.3466019404224125	-1.4185917694688461
15.706666666666667	-0.3519027792549356	-1.4178018693803471
15.74	-0.3538550145957525	-1.4170305696695398
15.773333333333335	-0.3537196348171453	-1.4175706610270862
15.806666666666665	-0.3509662330051008	-1.4180438928327126
15.84	-0.34601044945681014	-1.4198887127807736
15.873333333333331	-0.33850335127596526	-1.4222702529368
15.906666666666668	-0.3280727480874216	-1.424971369813506
15.94	-0.3159912078900019	-1.4279784354286174
15.973333333333333	-0.30127967188504307	-1.431213225514068
16.006666666666668	-0.284639456475355	-1.4345978957915206
16.04	-0.2661473826083176	-1.4386300192013586
16.073333333333334	-0.24481333936646876	-1.4428038585512162
16.10666666666667	-0.22171563505032388	-1.4471859622209764
16.14	-0.19711091398065084	-1.4511400916843766
16.173333333333332	-0.17083033001597264	-1.4548363232263681
16.206666666666667	-0.14315851793427886	-1.4587958596127644
16.24	-0.1144442224876529	-1.4612125198395285
16.273333333333337	-0.08446430483531026	-1.4639340567725638
16.306666666666665	-0.053351078815771724	-1.4659334627572338
16.34	-0.022261338035868272	-1.4676083431784361
16.37333333333333	0.00868282306199819	-1.4675407579543982
16.406666666666666	0.03977584042544213	-1.4669795375634218
16.44	0.07048915544855694	-1.4662531632501672
16.473333333333333	0.10097403155529927	-1.4640603221593675
16.506666666666668	0.13068499742305817	-1.4622618618051104
16.54	0.1599005245031473	-1.459724087803548
16.573333333333334	0.18675463816300075	-1.4567808194272571
16.60666666666667	0.21301664137908605	-1.454137792864892
16.64	0.23741431470523344	-1.4509620384653887
16.673333333333332	0.2605867217845149	-1.4481450668092626
16.706666666666667	0.2817404599983908	-1.4450058942807482
16.74	0.29950458700419835	-1.4410798057120717
16.773333333333337	0.31618826358973173	-1.4378274511662505
16.806666666666665	0.330102371110625	-1.4342781578989177
16.84	0.3405967913892576	-1.4317179158945623
16.87333333333333	0.3492840713198754	-1.4287556898172071
16.906666666666666	0.35530916640109944	-1.427995749278913
16.94	0.35898016053507065	-1.4267909772819896
16.973333333333333	0.359608519550801	-1.4272048007983067
17.006666666666668	0.3575990203973902	-1.4271029958529482
17.04	0.3527758139922602	-1.4284184035462244
17.073333333333334	0.34551446943717024	-1.4292091487770044
17.10666666666667	0.33513861873591066	-1.4315827806840078
17.14	0.3231756483994458	-1.4341359706409844
17.173333333333332	0.3084328555266066	-1.437687023930592
17.206666666666667	0.29119639437328004	-1.440445420384193
17.24	0.27161386735112736	-1.4440602429194276
17.273333333333337	0.2510057341817351	-1.4474294997263588
17.306666666666665	0.22754752361451758	-1.4508688643666559
17.34	0.20293585743115006	-1.4549726814135944
17.37333333333333	0.17636338188955836	-1.4574068726108491
17.406666666666666	0.14879010263034698	-1.4598168459755
17.44	0.11931724465729099	-1.4623267745200232
17.473333333333333	0.09002728987203312	-1.4632714237104025
17.506666666666668	0.05947858369458214	-1.4647916625564832
17.54	0.02845833508711526	-1.4646298567185823
17.573333333333334	-0.0015122321756496637	-1.4649274689407623
17.60666666666667	-0.03210229728889691	-1.4640678750297929
17.64	-0.06266861678380525	-1.4632898821069054
17.673333333333332	-0.09221987120581243	-1.4613282406110208
17.706666666666667	-0.12125437091799807	-1.4588841821116987
17.74	-0.14962668766682208	-1.455460022267332
17.773333333333337	-0.176530556992321	-1.451771622565515
17.806666666666665	-0.2018587084830626	-1.4479289636296837
17.84	-0.2255405166284567	-1.4448165855939084
