mass_D
t	x	y	func
0.0	0.24835480730132775	-0.8322618965900378	-0.2899969279621713
0.03333333333333576	0.2474376372666759	-0.8323338207810709	-0.2889611058169255
0.0666666666666697	0.24365783250119488	-0.833591830234412	-0.28437651885930715
0.10000000000000182	0.2378132318712456	-0.8358600194318536	-0.2771888947536178
0.13333333333333575	0.22907477086833827	-0.8382580462022275	-0.26676156757036457
0.16666666666666788	0.21738935795828296	-0.8412622839028261	-0.2528767916290318
0.20000000000000182	0.20359627921827617	-0.8455851145705822	-0.23627822786471242
0.23333333333333575	0.18709297698665328	-0.8492827291450078	-0.216831936159981
0.2666666666666679	0.1683232449724673	-0.8532285737858845	-0.19477690811548853
0.3000000000000018	0.1479174517900388	-0.8579765850510321	-0.17072440688781115
0.3333333333333339	0.12636672983496822	-0.8617848511857562	-0.14559614034434815
0.36666666666666786	0.10199897096587296	-0.8652685841663966	-0.11733976500270034
0.4000000000000018	0.07727775544287008	-0.8685663189663515	-0.0887379672150767
0.43333333333333396	0.05142580684268294	-0.8712719388106634	-0.058955430314549036
0.4666666666666679	0.024920369194294523	-0.8724452578893674	-0.028556055343524664
0.5	-0.0017621097114324247	-0.8724430069492572	0.002019739170708954
0.5333333333333358	-0.027778159849157102	-0.8725242698788103	0.03182579730351398
0.5666666666666696	-0.05291113457042895	-0.871257951908934	0.060655092027949525
0.6000000000000019	-0.07729205363771946	-0.8697045350750657	0.08863875139057024
0.6333333333333357	-0.10090757235479736	-0.8679453173159716	0.11574068623804089
0.6666666666666679	-0.12284641566965204	-0.8645849295409539	0.14114238844180715
0.7000000000000018	-0.14290465180972994	-0.861912415299887	0.16430483408770297
0.7333333333333357	-0.160817927842818	-0.8595668411504396	0.18495360708466596
0.7666666666666678	-0.17744114291203084	-0.8558176857061742	0.2044385984642068
0.8000000000000018	-0.1909321213882506	-0.8533334867206935	0.2201229654941872
0.8333333333333339	-0.20188476601272537	-0.8506786872378094	0.23301129656275868
0.8666666666666679	-0.21086483916384063	-0.848328802642654	0.2436276088073556
0.9000000000000018	-0.21669453880115097	-0.8470806784698133	0.25044251512527227
0.9333333333333339	-0.2197824780547893	-0.8458335221643922	0.2542193972784493
0.9666666666666679	-0.21981088736343662	-0.8462134088204767	0.25414157302568485
1.0000000000000018	-0.21755632592530488	-0.8474960300618766	0.25127907007462824
1.0333333333333357	-0.21284931461951734	-0.8477802065346836	0.2459822926209123
1.0666666666666698	-0.2055225230923456	-0.8501865751836787	0.23718780899942482
1.1000000000000019	-0.19516247784124613	-0.85215240308956	0.2251402523020798
1.1333333333333357	-0.18227717800131849	-0.8557543786343759	0.20986541322724844
1.1666666666666679	-0.16638364141746492	-0.8597008983774672	0.19117315698253615
1.2000000000000017	-0.14855688833490344	-0.8628688002183762	0.17049480768140532
1.2333333333333358	-0.12932632348283013	-0.8651743787181726	0.14838141623932496
