mass_A
t_{1}	x_{1}	y_{1}	func
2.166666666666666	-0.08311984976889503	-0.6116335588004794	0.13507066583365646
2.1999999999999984	-0.09870024181027509	-0.6095136213686709	0.16053923841234163
2.233333333333334	-0.11231542117588955	-0.6076100396721925	0.18278466586844158
2.266666666666666	-0.12322513514399513	-0.605734434768652	0.2006923688145563
2.3000000000000016	-0.13218616442303577	-0.6039648030486892	0.21546650973846138
2.3333333333333304	-0.1388424900937772	-0.6023093547988039	0.2265592698837079
2.3666666666666663	-0.14224220049622033	-0.6016466183684497	0.23215864643953354
2.399999999999998	-0.14349886078625362	-0.6011198323088061	0.23433360944889814
2.433333333333334	-0.14211232900444393	-0.6009188465167696	0.23222513702894967
2.466666666666666	-0.13795193292607105	-0.602235751777496	0.22518144612070842
2.4999999999999982	-0.13129235142563828	-0.6033547163671621	0.21426369567408157
2.53333333333333	-0.12196718898243653	-0.6038952099280542	0.19928664221271025
2.566666666666666	-0.1100404514797888	-0.6070150348600497	0.17933371218874897
2.600000000000002	-0.09653016785673835	-0.6074833720366575	0.15758423760409984
2.6333333333333337	-0.08020987558159276	-0.6106776170599485	0.13059810564191435
2.666666666666666	-0.06212926122720114	-0.6124193761487624	0.1011029827072999
2.6999999999999984	-0.04358414083468787	-0.6132007146236035	0.07095713971166479
2.733333333333334	-0.023351917970815816	-0.612785505681545	0.038089386357763454
2.766666666666666	-0.0014237934015944864	-0.6140171501263678	0.002318812836805894
2.8000000000000016	0.019736274268276843	-0.6117033236487704	-0.03225326612638438
2.8333333333333304	0.04192104540215236	-0.6104420211185962	-0.06856561258645615
2.8683333333333305	0.06273441375854305	-0.6076293714781692	-0.1028800237248904
2.901666666666666	0.08387061010618446	-0.6051057447938067	-0.1377273804362654
2.9349999999999983	0.10304153224032686	-0.6014909049677075	-0.16966328772745196
2.968333333333334	0.12031095049131868	-0.5975880584587453	-0.19867174106387323
3.001666666666666	0.13741834367766914	-0.5948051310963162	-0.22704723891914766
3.0349999999999984	0.15157613719362772	-0.5916339248971465	-0.25080463863728575
3.0683333333333302	0.16254178508531691	-0.58849018360066	-0.2694827560551536
3.101666666666666	0.17193702446945602	-0.5857429228938722	-0.2855166326600027
3.135000000000002	0.17776389027058814	-0.5843815403476018	-0.2952977463269791
3.168333333333334	0.1813231912487825	-0.5830413418636662	-0.30151356792499806
3.201666666666666	0.18201204067460586	-0.5833370972294519	-0.3024462628839771
3.234999999999998	0.1798425119237812	-0.5845351297733372	-0.29847634722634925
3.268333333333334	0.17492511160883573	-0.5859487503911041	-0.29011049497405533
3.301666666666666	0.16662957819590174	-0.5888101195967066	-0.2757826344596722
3.3350000000000017	0.15552432808631467	-0.5912247934291278	-0.25722699164422635
3.3683333333333305	0.14289456551449342	-0.5948375732162998	-0.23575725395364575
3.401666666666666	0.12752486965223542	-0.5980041880405458	-0.21010364171627052
3.4349999999999983	0.11057203558433482	-0.6027269365190836	-0.18143550056281302
3.468333333333334	0.09049307573502174	-0.6053619923130814	-0.14838711192211615
3.501666666666666	0.07169524843052011	-0.6095114690620568	-0.11708935254898778
3.5349999999999984	0.0504665185020754	-0.6120710137241084	-0.08226597683539777
3.5683333333333302	0.028483094786917684	-0.6131432654359562	-0.04642085151673681
3.601666666666666	0.00757215776955511	-0.6149770193219428	-0.012312289565972877
3.635000000000002	-0.013397080886730084	-0.6159281042960885	0.021747617355550523
3.668333333333334	-0.03469190378476528	-0.6155687454217137	0.056297927406155794
3.701666666666666	-0.0541803938274954	-0.6135436896641832	0.0880788342724838
3.734999999999998	-0.07214337813306626	-0.6128727877802919	0.11717424154397305
3.768333333333334	-0.0889663269888441	-0.6110530327524488	0.14457921738589516
3.801666666666666	-0.1032717959636314	-0.6091236075549681	0.16794460696942745
3.8350000000000017	-0.11564994412934954	-0.6073645733578631	0.1881602621295379
3.8683333333333305	-0.1262589695589883	-0.6041005823811265	0.20603732858783205
3.901666666666666	-0.13395019618055182	-0.6025934504000074	0.21873305575715743
3.9349999999999983	-0.13881484372453445	-0.602473094792493	0.22645620595193183
3.968333333333334	-0.14182434410270245	-0.6009238387833407	0.23176937365049757
4.001666666666666	-0.142044704238744	-0.601120131728596	0.23204359492205426
4.034999999999998	-0.13910822501571868	-0.6020271988142332	0.22708092222353873
4.068333333333331	-0.13413201896113153	-0.6019711823630034	0.21923978704533556
4.101666666666666	-0.12655810335897888	-0.6031791805921001	0.20681827845280915
4.135000000000002	-0.1165023367343127	-0.6045401207567104	0.19037846794968694
4.168333333333334	-0.10411581743224085	-0.6060799972904388	0.17012509150158198
4.201666666666666	-0.08901741502723687	-0.6093562147033263	0.14505829243114743
4.2349999999999985	-0.0726611358309307	-0.6111730825046183	0.11833255223364268
4.2683333333333335	-0.05449034973285749	-0.6116619585457919	0.08885117266657047
4.301666666666666	-0.03455405714008919	-0.6126412224173756	0.056342088942645106
4.335000000000002	-0.01469135310838865	-0.6120542768203949	0.02399874179843315
4.3683333333333305	0.007490963441878162	-0.612711107817313	-0.01222532143872784
4.401666666666666	0.028436258440398876	-0.610707099164342	-0.0465292352158666
4.434999999999998	0.049565318679131054	-0.6083860739255229	-0.08129063767761162
4.468333333333334	0.07100013366566738	-0.6057456528477086	-0.11667874722354318
4.501666666666666	0.09050801226912719	-0.6029927440245335	-0.1489858017157777
4.534999999999998	0.10898563130887873	-0.6000398806551444	-0.1796719593881709
4.568333333333331	0.12617090926644026	-0.5961290069391113	-0.20857230608779329
4.601666666666666	0.14134749875487462	-0.5930692071268774	-0.23396743399338038
4.635000000000002	0.15507934385725974	-0.590345616510592	-0.25688837767504025
4.668333333333334	0.16477360027123145	-0.5873711731668474	-0.2734975238542184
4.701666666666666	0.17260960362740008	-0.5851444053162861	-0.2868507785582673
4.7349999999999985	0.17829440154248455	-0.5837523672196421	-0.2964292724158469
4.7683333333333335	0.18061104162323882	-0.5835227524372454	-0.3001662544611812
4.801666666666666	0.17955857206759795	-0.5836651467464591	-0.2984508752635161
4.835000000000002	0.17574099920417674	-0.5853195274823514	-0.2916842732273322
4.8683333333333305	0.16945977127137557	-0.5871699642409429	-0.2809695062518168
4.901666666666666	0.160709739039409	-0.5903113006906753	-0.2658038019375635
4.934999999999998	0.14844036180745923	-0.5927147746003998	-0.2453941248795249
4.968333333333334	0.13408072744972444	-0.5960649283565879	-0.22126033880247273
5.001666666666666	0.11787517394847047	-0.6000360225441669	-0.1939767265424966
5.034999999999998	0.1009217258129057	-0.6035504320265381	-0.16568059663685225
5.068333333333331	0.08175748329659938	-0.6071750773143791	-0.1338471751884228
5.101666666666666	0.06179699395828053	-0.6105743518626926	-0.1008677664913667
5.135000000000002	0.04111550352054438	-0.6124612153518527	-0.06703102913528086
5.168333333333334	0.01976106105898845	-0.6147771894799101	-0.032132388601242345
5.201666666666666	-0.0014442580716321762	-0.6160384162458216	0.0023444242883345293
5.2349999999999985	-0.022112939129338982	-0.6156850164480046	0.035900562191010885
5.2683333333333335	-0.0426664246323728	-0.6154750640391871	0.06921202331394861
5.301666666666666	-0.0614592050520083	-0.6143923027712624	0.09970084192627802
5.335000000000002	-0.07900044047693766	-0.6122266790794247	0.1283287699665761
5.3683333333333305	-0.09433476184006834	-0.6102353321840888	0.15337346467697102
5.401666666666666	-0.10770929577494676	-0.608236255481191	0.175267638856271
5.434999999999998	-0.11966821430039959	-0.6055077047240938	0.1951184228736006
5.468333333333334	-0.12874787146238043	-0.6040672167045923	0.2099928873879788
5.501666666666666	-0.1351691155716912	-0.6024398522701622	0.22071422207304076
5.534999999999998	-0.13969626130621976	-0.6011169638868503	0.22834136662165164
5.568333333333334	-0.14088502473740383	-0.6013570089708097	0.23012812077386072
5.601666666666666	-0.13982719029663981	-0.6013733636128699	0.22845391854407213
5.635000000000002	-0.13637344760830078	-0.601766330975931	0.2228576818346015
5.668333333333334	-0.12985262195052266	-0.6035484589834865	0.2119182154255248
5.701666666666666	-0.1210463235388754	-0.6047143629078909	0.19756004875095196
5.7349999999999985	-0.10994656207787407	-0.6069669405275033	0.17919785153197745
5.7683333333333335	-0.09684959817264166	-0.6087064946896369	0.15778464583835244
5.801666666666666	-0.08118498404095859	-0.6107103881870767	0.13216045587409636
5.835000000000002	-0.06429780138770658	-0.6114543895429536	0.10477047454378548
5.8683333333333305	-0.04545234686546362	-0.6127193450059665	0.07404572519317414
5.901666666666666	-0.025925884183559567	-0.6132645410086129	0.04225004731082952
5.934999999999998	-0.005791779867370339	-0.6118863904042087	0.00946516705795865
5.968333333333334	0.016070970239139393	-0.6121741620854122	-0.026246256076568365
6.001666666666666	0.03626682344760013	-0.6086930050022082	-0.05951111508192957
6.034999999999998	0.05716281204120943	-0.6065269997368018	-0.09396854888175177
6.068333333333334	0.07762498362227366	-0.6035098803659381	-0.12792021462804853
6.101666666666666	0.09530728022250534	-0.5993136555932289	-0.15770677575306055
6.135000000000002	0.1129362501445279	-0.5960118800506781	-0.1872663642905978
6.168333333333334	0.1278017398943222	-0.5922378163371226	-0.21253555610816777
6.201666666666666	0.14153163343585184	-0.5884930784930713	-0.23601616643540085
6.2349999999999985	0.15287393051989306	-0.5848673694436194	-0.25566231908498516
6.2683333333333335	0.16188248111011838	-0.5824774507028467	-0.2710794345065552
6.301666666666666	0.16764977350042531	-0.5810594945538956	-0.2808956474125476
6.335000000000002	0.1715677664159616	-0.5794425477057144	-0.28786677714670966
6.3683333333333305	0.17244892176532056	-0.5796507752493192	-0.2891661045741382
6.401666666666666	0.1709044623519893	-0.5810210980504223	-0.2860766348528168
6.434999999999998	0.16592790697202742	-0.5820059341493921	-0.2777284883628301
6.468333333333334	0.1597186060032061	-0.5847352052067624	-0.2666425795154871
6.501666666666666	0.14924879598403729	-0.5875786093026438	-0.2487459333285998
6.534999999999998	0.13781483851010512	-0.5920351222197963	-0.22870855261687523
6.568333333333334	0.12443960683932764	-0.5964899575811915	-0.20566990973701896
6.601666666666666	0.10789165894020636	-0.5998966633851592	-0.1779480359517173
6.635000000000002	0.09072009725767993	-0.6037430648884492	-0.14914691244878328
6.668333333333334	0.07175996629211634	-0.6073089712220443	-0.11761520227764272
6.701666666666666	0.05162978002632668	-0.6108283628702411	-0.08432377072744057
6.7349999999999985	0.030966298469198406	-0.6127898054742044	-0.05049036362985777
6.7683333333333335	0.009941971759582113	-0.6137527992305956	-0.01619724151044363
6.801666666666666	-0.01071616439753631	-0.6155735415776339	0.01740666443249613
6.836666666666666	-0.031190213855826432	-0.6141931029157038	0.05073883676572083
6.870000000000002	-0.05038763876107555	-0.6142883510514163	0.08184281123956794
6.903333333333331	-0.06812068648275404	-0.6131730000325413	0.11064168032965589
6.936666666666666	-0.08443230228995985	-0.611289478817053	0.13725321155850553
6.969999999999998	-0.09907842562901142	-0.6096366726154856	0.16111182717384992
7.003333333333334	-0.11222927199153537	-0.6066914827223152	0.18291797667657836
7.036666666666666	-0.12212735483885928	-0.6049498077279649	0.19920273609840472
7.0699999999999985	-0.1299868040540358	-0.6036570349382268	0.21209367142393845
7.10333333333333	-0.13543513587949818	-0.6025455553601363	0.2210970488863719
7.136666666666666	-0.13880440377608505	-0.6011549251622003	0.22691941931922624
7.170000000000002	-0.13877352211408422	-0.6013064456203182	0.22681542106226396
7.203333333333334	-0.13682337261419775	-0.6021434046335354	0.22343332973906116
7.236666666666666	-0.13200098875614463	-0.60256199189277	0.2156594763769505
7.269999999999998	-0.12462705508047817	-0.604422059209807	0.20334235283271143
7.303333333333334	-0.11462828942833825	-0.606341701074526	0.1868439171148
7.336666666666666	-0.10330635773777108	-0.6066251507819973	0.16867866368966827
7.370000000000002	-0.08867338697124355	-0.6090794336372187	0.1445702242190979
7.403333333333331	-0.07250287117259935	-0.6118074562634319	0.11795590196167854
7.436666666666666	-0.05487754897192454	-0.6133902276488818	0.0892284054484909
7.469999999999998	-0.0354388407473335	-0.6134320762603385	0.05770727475345112
7.503333333333334	-0.014713450166243702	-0.6149165973889534	0.023922989295751807
7.536666666666666	0.004955038951267254	-0.6133774972483559	-0.008078110447866972
7.5699999999999985	0.026245780518148742	-0.6119088802982967	-0.04286537485299949
7.6033333333333335	0.04615665371521649	-0.6087348500169455	-0.07567909409750305
7.636666666666666	0.06701426127700638	-0.6065678631575778	-0.1100348119446636
7.670000000000002	0.08604275384791316	-0.6031348312649845	-0.14170309988656815
7.703333333333334	0.10591972435940245	-0.6020357404207798	-0.17415365119935672
7.736666666666666	0.12398690290671088	-0.5991687493310168	-0.20405151681703582
7.769999999999998	0.1379286192646979	-0.5954858678962688	-0.22760992867408067
7.803333333333334	0.1516157058829557	-0.5927330445154029	-0.25042143134062206
7.836666666666666	0.1614284978319629	-0.58961071445789	-0.2672393270895558
7.870000000000002	0.1695312865227636	-0.5871689443803666	-0.28108239729646445
7.903333333333331	0.17508001219363378	-0.5859536552475264	-0.2903509075561686
7.936666666666666	0.17700101639701205	-0.585222903468385	-0.2937035292425601
7.969999999999998	0.17662977761877952	-0.5855611424328766	-0.292962446421161
8.003333333333334	0.17348857112125582	-0.5865365141989363	-0.28758514356664877
8.036666666666665	0.1677225509923843	-0.5888971087798115	-0.27746148261414716
8.069999999999999	0.15926755438634088	-0.5907364563591045	-0.26334687517890143
8.103333333333333	0.14829344890849028	-0.5938711682634441	-0.24470234223888057
8.136666666666667	0.13508146168417712	-0.597155632874944	-0.22246406415175515
8.170000000000002	0.11963172191119542	-0.6003946411226607	-0.1966792516570875
8.203333333333333	0.10196105358258056	-0.6037362644939858	-0.16730475372519776
8.236666666666666	0.08377354824876615	-0.6075547125266988	-0.13702239894118767
8.269999999999998	0.06363242181502848	-0.6100157372302581	-0.10393685793613161
8.303333333333335	0.04388873156837636	-0.6129851670255544	-0.07147638766871754
8.336666666666666	0.02327400500960275	-0.6146404358039694	-0.03784796687511755
8.370000000000001	0.00182882122171657	-0.6152494193406373	-0.002972478767084049
8.40333333333333	-0.01802042390192571	-0.6159001506833297	0.029250332659012616
8.436666666666666	-0.03836289241798396	-0.6155188816875848	0.06224558646883143
8.469999999999999	-0.05682519902627703	-0.6140814562827437	0.09227412288412716
8.503333333333334	-0.07461747563496501	-0.6121946897709619	0.12128695352927625
8.536666666666665	-0.08991648926749835	-0.6105239671903462	0.14622637163591176
8.569999999999999	-0.10373433118229491	-0.6089805644940199	0.16872151703821991
8.603333333333333	-0.11517744896154308	-0.6060230065507299	0.187814625861851
8.636666666666667	-0.1241704268979642	-0.6045960324637886	0.20256085365854998
8.670000000000002	-0.13161859228372624	-0.6023969775896127	0.21511094845017453
8.703333333333333	-0.13633963628402762	-0.6010917002514102	0.2230460945190088
8.736666666666666	-0.13766728850597076	-0.6014147002214354	0.22502887607850702
8.769999999999998	-0.1372367635450627	-0.6003533408227718	0.22473197312129814
8.803333333333335	-0.1342600916363435	-0.6010538483538383	0.21976671273305448
8.836666666666666	-0.1284806968500986	-0.6018568890848939	0.21031696623686125
8.870000000000001	-0.11997690545514761	-0.6037078457916616	0.19617736741086728
8.90333333333333	-0.10968642771361431	-0.6048752734659858	0.17938793287134033
8.936666666666666	-0.09677426395987893	-0.6077577874101062	0.15790598311683252
8.969999999999999	-0.08213596160795728	-0.6086614612325636	0.13413493905641224
9.003333333333334	-0.0646854556538547	-0.611732170029087	0.10534998021130908
9.036666666666665	-0.04662717726660892	-0.6125367161869245	0.07597492178404161
9.069999999999999	-0.026891789380876108	-0.6138537938831705	0.0437801415931156
9.103333333333333	-0.006979399606135139	-0.6130881420627372	0.01138351511128805
9.136666666666667	0.012758928843122241	-0.6111864258843049	-0.020872642726835665
9.170000000000002	0.033039485771654054	-0.6085469855130213	-0.05423916431101085
9.203333333333333	0.05413848319780323	-0.6071935097160674	-0.08892667467579154
9.236666666666666	0.07253754504395638	-0.6033687148008505	-0.11964670922032526
9.269999999999998	0.09170404119217157	-0.6006072831812963	-0.15151534220453844
9.303333333333335	0.10832619112352093	-0.5962794917927465	-0.17971021166266918
9.336666666666666	0.12369173813562351	-0.5930005237591585	-0.2056377448918509
9.370000000000001	0.13739562851843878	-0.5892683932432964	-0.22907045656045652
9.40333333333333	0.14837511679379056	-0.586139115696503	-0.24793154404151227
9.436666666666666	0.15747230857027372	-0.5836279611013306	-0.26354056288288696
9.469999999999999	0.1636474630457394	-0.5819862681844199	-0.27410984891724915
9.503333333333334	0.16762442888091866	-0.5810449034498901	-0.28086206869917946
9.536666666666665	0.1690180223914438	-0.5808454543046133	-0.28316689371489173
9.569999999999999	0.16818938307747022	-0.5815639333978141	-0.2815210600696461
9.603333333333333	0.16385084888648105	-0.5828886246262752	-0.2740298029672336
9.636666666666667	0.15684156723541642	-0.5853292520065407	-0.2618042763468052
9.670000000000002	0.14839772242638716	-0.5882175088502716	-0.2471269227733467
9.703333333333333	0.1366544672987552	-0.5923132326102205	-0.22674562720788788
9.736666666666666	0.12393754935707035	-0.5960318267076173	-0.2050162832196707
9.769999999999998	0.10802186241309852	-0.5998008087216651	-0.17818614345190392
9.803333333333335	0.09044228991072656	-0.6031948900868088	-0.148830048250978
9.836666666666666	0.07238770637717862	-0.6067359364756076	-0.1187454834063175
9.870000000000001	0.053087615060965154	-0.609490208541902	-0.08688239591718669
9.90333333333333	0.03303751812109201	-0.6119337329248692	-0.05393635505639086
9.936666666666666	0.012849425177165807	-0.6139847443913635	-0.02092486802927866
9.969999999999999	-0.008015931738138748	-0.6140891269358413	0.013052627303980404
10.003333333333334	-0.02784384603102108	-0.6139687903234515	0.045319536434941333
10.036666666666665	-0.04677011333408865	-0.6140098607684912	0.07602479171978878
10.069999999999999	-0.06474787990166381	-0.6129784080499546	0.10523808606074532
10.103333333333333	-0.08113482785079984	-0.6106889692250258	0.13208433232974637
10.136666666666667	-0.09552036968021255	-0.6093217241561765	0.15549950823921282
10.170000000000002	-0.10860765456436289	-0.6066721268807476	0.17714546502535639
10.203333333333333	-0.11869545090081435	-0.6048735177523102	0.19376972951701513
10.236666666666666	-0.12661333340794628	-0.6036239171700071	0.20675784605288608
10.269999999999998	-0.1324537863217718	-0.6029202559987153	0.21625180488784043
10.303333333333335	-0.1356456413771992	-0.6019255332354025	0.22165027569571433
10.336666666666666	-0.1362438424210337	-0.6012403543282246	0.22284121754521963
10.370000000000001	-0.1346209681359522	-0.6020280226224368	0.21999337160328486
10.40333333333333	-0.13002341785602228	-0.6028873337338062	0.21241441938341532
10.436666666666666	-0.12321154157384334	-0.603757928017872	0.20131017232520512
10.469999999999999	-0.11413256912548703	-0.6047605753157815	0.1865296933181314
10.503333333333334	-0.1024951077273411	-0.6076580861517589	0.16709950065436388
10.536666666666665	-0.08910177792344243	-0.6089726706243582	0.14528400812062936
10.569999999999999	-0.07324425157429221	-0.610293412101003	0.11944353169516587
10.603333333333333	-0.055531505742240084	-0.6125211145865416	0.09041338545348236
10.636666666666667	-0.03692758871412383	-0.6139224811099646	0.06007786156101842
10.670000000000002	-0.01710682336317737	-0.6143621425618787	0.027837659673837507
10.703333333333333	0.0031405745177724986	-0.613905696566126	-0.005115683302479809
10.736666666666666	0.023134122996534834	-0.611722591776052	-0.03779998310908267
10.769999999999998	0.043051865681648205	-0.6094660403010452	-0.07052152119009276
10.804999999999998	0.06374672489479993	-0.607641348287958	-0.1045261260861841
10.838333333333335	0.08312240970670282	-0.6046790517740764	-0.13660914264523003
10.871666666666666	0.10049499749068025	-0.6018359205049799	-0.16545423074595605
10.905000000000001	0.11850558838350622	-0.5992421156660918	-0.19523993378652613
10.93833333333333	0.13411718635070502	-0.5968709152740729	-0.22102934489789913
10.971666666666666	0.14570716831025543	-0.5932634792076652	-0.2408358540565354
11.004999999999999	0.1566027418261441	-0.5912093768679302	-0.2589386622594763
11.038333333333334	0.16460494881998566	-0.588810350547929	-0.2725961193295782
11.071666666666665	0.1705946630742442	-0.587154103285195	-0.2827600291878533
11.104999999999999	0.1729207457445584	-0.5860507975848086	-0.2869194828873464
11.138333333333334	0.17278143587056172	-0.5861476060768139	-0.2866559972059646
11.171666666666667	0.17004982884487374	-0.5876784391025983	-0.2816657066623374
11.205000000000002	0.16423037977054045	-0.5881194826912466	-0.27230996073755853
11.238333333333333	0.15719232139864936	-0.5916143442139657	-0.259700301083408
11.271666666666667	0.14581197614154728	-0.5942080322759405	-0.24063399210286027
11.304999999999998	0.13316225693107886	-0.5969203700320738	-0.21948822102299917
11.338333333333335	0.11820749264282604	-0.600749367740242	-0.19428472856694343
11.371666666666666	0.1018475664624412	-0.603695380558283	-0.16713309447307054
11.405000000000001	0.08398790059178496	-0.6071667966693399	-0.13745527441867275
11.43833333333333	0.06529801773120136	-0.6104081819239986	-0.10656907373458935
11.471666666666666	0.04540891197027841	-0.612530153955375	-0.07399798933904836
11.504999999999999	0.02503242863465338	-0.6151083692485795	-0.04067352088287392
11.538333333333334	0.003978763155339626	-0.6151531838963349	-0.006467832368152516
11.571666666666665	-0.01591020246577146	-0.6161968068188514	0.02581426594876728
11.604999999999999	-0.03547349794641408	-0.61485468263472	0.05763023069935204
11.638333333333334	-0.05425185212144157	-0.6137584223439713	0.08816370354926086
11.671666666666667	-0.07132403285270555	-0.6130284337829341	0.11582626320823071
11.705000000000002	-0.08697660199387725	-0.6111254162071632	0.14137259221211104
11.738333333333333	-0.10085010576710396	-0.607708183136137	0.16445279295300996
11.771666666666667	-0.11236839982270308	-0.6065628206923652	0.18317768597952205
11.804999999999998	-0.12119513550596733	-0.6048291443780167	0.19776007776797627
11.838333333333335	-0.12852365268661525	-0.6027077655302515	0.21009688325158357
11.871666666666666	-0.1333972936698285	-0.6022179759742103	0.21799012158904194
11.905000000000001	-0.1351682123327293	-0.6013384835085731	0.22110400123250779
11.93833333333333	-0.13517323805546544	-0.6006887559398544	0.22134338845750431
11.971666666666666	-0.13187749196611231	-0.6014052871352609	0.21586556737890633
12.004999999999999	-0.12661612174748044	-0.6029808799221634	0.2069765279205789
12.038333333333334	-0.11861705476709472	-0.6035240799297391	0.1940671232448009
12.071666666666665	-0.10884445675829652	-0.6054985956945743	0.17786050718104898
12.104999999999999	-0.09666079090042184	-0.6065579086314494	0.15803072895625597
12.138333333333334	-0.08210875082477115	-0.6084056922417984	0.1341467295147289
12.171666666666667	-0.06579288757581109	-0.6109715840128372	0.10727229922862247
12.205000000000002	-0.04784282768699921	-0.6118262504592207	0.07803795358357439
12.238333333333333	-0.029373146329519484	-0.6123046401247896	0.047934710451948796
12.271666666666667	-0.008818721992696399	-0.6124460941941304	0.014398185687513467
12.304999999999998	0.010977786586730875	-0.6115416485112541	-0.017949076217548904
12.338333333333335	0.030871762773960865	-0.6094663547167564	-0.050610504556345574
12.371666666666666	0.050833825143285494	-0.6071253549926416	-0.08353387281438547
12.405000000000001	0.07051317902690224	-0.6051885701619335	-0.11599139556549481
12.43833333333333	0.0883181153163286	-0.6019103558083257	-0.14569006871243445
12.471666666666666	0.1054034761939262	-0.5980055384001951	-0.17446637405279963
12.504999999999999	0.12069564248839271	-0.5948877393332386	-0.2001710293802039
12.538333333333334	0.13403780141388066	-0.5915298909314489	-0.22283220467929932
