t	func 0.0008 0.008
5.503333333333337	-0.22960381945971636 0.0008 0.008
5.536666666666666	-0.24618825069275696 0.0008 0.008
5.570000000000002	-0.2596062489930355 0.0008 0.008
5.6033333333333335	-0.2703654769316312 0.0008 0.008
5.636666666666669	-0.2777010991436616 0.0008 0.008
5.670000000000002	-0.2812325136004618 0.0008 0.008
5.703333333333334	-0.282171455236738 0.0008 0.008
5.736666666666666	-0.2795550367975053 0.0008 0.008
5.770000000000002	-0.27467983942035246 0.0008 0.008
5.803333333333334	-0.26517069051517606 0.0008 0.008
5.83666666666667	-0.252847927963628 0.0008 0.008
5.870000000000002	-0.23827443785873104 0.0008 0.008
5.903333333333334	-0.22109289142149782 0.0008 0.008
5.93666666666667	-0.20061661735769168 0.0008 0.008
5.9700000000000015	-0.1788644416109471 0.0008 0.008
6.003333333333337	-0.15415091193512112 0.0008 0.008
6.036666666666666	-0.12808035675614893 0.0008 0.008
6.070000000000002	-0.10169748785155829 0.0008 0.008
6.1033333333333335	-0.07317992891064762 0.0008 0.008
6.136666666666669	-0.04466751504881399 0.0008 0.008
6.170000000000002	-0.01590195718096509 0.0008 0.008
6.203333333333334	0.013642995878337833 0.0008 0.008
6.236666666666666	0.04170992566662873 0.0008 0.008
6.270000000000002	0.06939883325890672 0.0008 0.008
6.303333333333337	0.09678246918875669 0.0008 0.008
6.33666666666667	0.12185093520598705 0.0008 0.008
6.370000000000002	0.14496222120724503 0.0008 0.008
6.403333333333334	0.16670647080567547 0.0008 0.008
6.43666666666667	0.18648774142346217 0.0008 0.008
6.4700000000000015	0.20286071084464158 0.0008 0.008
6.503333333333337	0.2173993069813196 0.0008 0.008
6.536666666666666	0.2291591492576543 0.0008 0.008
6.570000000000002	0.23707787880698322 0.0008 0.008
6.6033333333333335	0.24230005688198955 0.0008 0.008
6.636666666666669	0.24474319100942357 0.0008 0.008
6.670000000000002	0.24367923948896558 0.0008 0.008
6.703333333333334	0.23942869573942507 0.0008 0.008
6.736666666666666	0.2317448039686684 0.0008 0.008
6.770000000000002	0.22222529420828258 0.0008 0.008
6.803333333333337	0.20948145308819574 0.0008 0.008
6.83666666666667	0.19423985777912522 0.0008 0.008
6.870000000000002	0.17593885678281013 0.0008 0.008
6.903333333333334	0.15550299208229248 0.0008 0.008
6.93666666666667	0.13244318370998012 0.0008 0.008
6.9700000000000015	0.10772573230420182 0.0008 0.008
7.003333333333337	0.08098437563056896 0.0008 0.008
7.036666666666666	0.05431259271671106 0.0008 0.008
7.070000000000002	0.02491526412091729 0.0008 0.008
7.1033333333333335	-0.0034908732033576925 0.0008 0.008
7.136666666666669	-0.03186419222995468 0.0008 0.008
7.170000000000002	-0.061340569334344314 0.0008 0.008
7.203333333333334	-0.08938149380044619 0.0008 0.008
7.236666666666666	-0.11703522431721686 0.0008 0.008
7.270000000000002	-0.14319178734629404 0.0008 0.008
7.303333333333337	-0.1669863899718478 0.0008 0.008
7.33666666666667	-0.19005504340348972 0.0008 0.008
7.370000000000002	-0.210620695713342 0.0008 0.008
7.403333333333334	-0.22903851343394538 0.0008 0.008
7.43666666666667	-0.24504517853037067 0.0008 0.008
7.4700000000000015	-0.2577795496161986 0.0008 0.008
7.503333333333337	-0.2673672921883482 0.0008 0.008
7.536666666666666	-0.27308224609631254 0.0008 0.008
7.570000000000002	-0.2767049785376061 0.0008 0.008
7.6033333333333335	-0.2767842251413599 0.0008 0.008
7.636666666666669	-0.27363383685005344 0.0008 0.008
7.670000000000002	-0.26702287179340056 0.0008 0.008
7.703333333333334	-0.25779450850768415 0.0008 0.008
7.736666666666666	-0.24596487000505685 0.0008 0.008
7.770000000000002	-0.23039060528042027 0.0008 0.008
7.803333333333337	-0.2134142338764599 0.0008 0.008
7.83666666666667	-0.19403122379550344 0.0008 0.008
7.870000000000002	-0.17139212320221012 0.0008 0.008
7.903333333333334	-0.14666945110547047 0.0008 0.008
7.93666666666667	-0.12046875578446191 0.0008 0.008
7.9700000000000015	-0.09380485859373407 0.0008 0.008
8.003333333333337	-0.06597241917149514 0.0008 0.008
8.036666666666665	-0.037169069915543224 0.0008 0.008
8.070000000000002	-0.008583565778745895 0.0008 0.008
8.103333333333333	0.019960807905505668 0.0008 0.008
8.13666666666667	0.04774787034805464 0.0008 0.008
8.170000000000002	0.07500396067700935 0.0008 0.008
8.203333333333333	0.10043680224383565 0.0008 0.008
8.236666666666666	0.1246603039286335 0.0008 0.008
8.270000000000001	0.14767632219818186 0.0008 0.008
8.303333333333338	0.16819304020488535 0.0008 0.008
8.33666666666667	0.1864497553305214 0.0008 0.008
8.370000000000001	0.20293639889545653 0.0008 0.008
8.403333333333334	0.2162793683452741 0.0008 0.008
8.43666666666667	0.2266105925583863 0.0008 0.008
8.470000000000002	0.23461375740760698 0.0008 0.008
8.503333333333337	0.23948869095835837 0.0008 0.008
8.536666666666665	0.24101603107457603 0.0008 0.008
8.570000000000002	0.23979817235318593 0.0008 0.008
8.603333333333333	0.23580211669085183 0.0008 0.008
8.63666666666667	0.22829862016403535 0.0008 0.008
8.670000000000002	0.21749899935262337 0.0008 0.008
8.703333333333333	0.20439433945767105 0.0008 0.008
8.736666666666666	0.18893598743321652 0.0008 0.008
8.770000000000001	0.16996005943075615 0.0008 0.008
8.803333333333338	0.1492195242339135 0.0008 0.008
8.83666666666667	0.12711613203572952 0.0008 0.008
8.870000000000001	0.10288851350751879 0.0008 0.008
8.903333333333334	0.07649325582321004 0.0008 0.008
8.93666666666667	0.04935868597058384 0.0008 0.008
8.970000000000002	0.020744502134199927 0.0008 0.008
9.003333333333337	-0.007148208872327484 0.0008 0.008
9.036666666666665	-0.036208764591324424 0.0008 0.008
9.070000000000002	-0.06396864670433633 0.0008 0.008
9.103333333333333	-0.09114770161029558 0.0008 0.008
9.13666666666667	-0.11786126289817685 0.0008 0.008
9.170000000000002	-0.14352453677464536 0.0008 0.008
9.203333333333333	-0.1674474247327037 0.0008 0.008
9.236666666666666	-0.18967938955524977 0.0008 0.008
9.271666666666667	-0.21027588316598197 0.0008 0.008
9.305000000000001	-0.22791501081934762 0.0008 0.008
9.338333333333338	-0.24256098496346737 0.0008 0.008
9.37166666666667	-0.25441089390502364 0.0008 0.008
9.405000000000001	-0.2634881097893472 0.0008 0.008
9.438333333333334	-0.26955544347521304 0.0008 0.008
9.47166666666667	-0.2723725608805805 0.0008 0.008
9.505000000000003	-0.27228699384192184 0.0008 0.008
9.538333333333338	-0.26919779649565495 0.0008 0.008
9.571666666666665	-0.26163076403590574 0.0008 0.008
9.605000000000002	-0.25209838671445234 0.0008 0.008
9.638333333333334	-0.2405046542750575 0.0008 0.008
9.67166666666667	-0.22524120444630366 0.0008 0.008
9.705000000000002	-0.20675338430369014 0.0008 0.008
9.738333333333333	-0.1865957345843379 0.0008 0.008
9.771666666666667	-0.16438981633536476 0.0008 0.008
9.805000000000001	-0.14048486285041326 0.0008 0.008
9.838333333333338	-0.11433846892232863 0.0008 0.008
9.87166666666667	-0.08874384830568997 0.0008 0.008
9.905000000000001	-0.0607123193312887 0.0008 0.008
9.938333333333334	-0.03210715914396461 0.0008 0.008
9.97166666666667	-0.003861349699664054 0.0008 0.008
10.005000000000003	0.023946094803020575 0.0008 0.008
10.038333333333338	0.05171056055434984 0.0008 0.008
10.071666666666665	0.07859478657427818 0.0008 0.008
10.105000000000002	0.10441645706796729 0.0008 0.008
10.138333333333334	0.12868245569275685 0.0008 0.008
10.17166666666667	0.150697623190555 0.0008 0.008
10.205000000000002	0.17101434656066278 0.0008 0.008
10.238333333333333	0.18895022972379355 0.0008 0.008
10.271666666666667	0.204470361760566 0.0008 0.008
10.305000000000001	0.2175978478172169 0.0008 0.008
10.338333333333338	0.22705794234224572 0.0008 0.008
10.37166666666667	0.23458882386347552 0.0008 0.008
10.405000000000001	0.2383202192773666 0.0008 0.008
10.438333333333334	0.2388989092475955 0.0008 0.008
10.47166666666667	0.23708346181401654 0.0008 0.008
10.505000000000003	0.2321756939398734 0.0008 0.008
10.538333333333338	0.22427161273870275 0.0008 0.008
10.571666666666665	0.21357365023233812 0.0008 0.008
10.605000000000002	0.1995354238748694 0.0008 0.008
10.638333333333334	0.18246064689744168 0.0008 0.008
10.67166666666667	0.16417187964381624 0.0008 0.008
10.705000000000002	0.14387567969178214 0.0008 0.008
10.738333333333333	0.1211292327065978 0.0008 0.008
10.771666666666667	0.09638112982717256 0.0008 0.008
10.805000000000001	0.07113559607129005 0.0008 0.008
10.838333333333338	0.04409901749402912 0.0008 0.008
10.87166666666667	0.01574532350849738 0.0008 0.008
10.905000000000001	-0.011939515965351255 0.0008 0.008
10.938333333333334	-0.040099496697651525 0.0008 0.008
10.97166666666667	-0.06820098540203293 0.0008 0.008
11.005000000000003	-0.09542233370798851 0.0008 0.008
11.038333333333338	-0.1208730989778943 0.0008 0.008
11.071666666666665	-0.14567994671096265 0.0008 0.008
11.105000000000002	-0.16853070927295993 0.0008 0.008
11.138333333333334	-0.19089177000995686 0.0008 0.008
11.17166666666667	-0.20959376239834934 0.0008 0.008
11.205000000000002	-0.22624279831572205 0.0008 0.008
11.238333333333333	-0.24044839617105623 0.0008 0.008
11.271666666666667	-0.25237353755575387 0.0008 0.008
11.305000000000001	-0.261174780910489 0.0008 0.008
11.338333333333338	-0.2666302092998917 0.0008 0.008
11.37166666666667	-0.2685614433076743 0.0008 0.008
11.405000000000001	-0.2678629906629189 0.0008 0.008
11.438333333333334	-0.26367286595179046 0.0008 0.008
11.47166666666667	-0.2566736603633253 0.0008 0.008
11.505000000000003	-0.2465026891290871 0.0008 0.008
11.538333333333338	-0.23363046908963256 0.0008 0.008
11.571666666666665	-0.218386136748916 0.0008 0.008
11.605000000000002	-0.20013328330119337 0.0008 0.008
11.638333333333334	-0.17939252662010363 0.0008 0.008
11.67166666666667	-0.15657969238440847 0.0008 0.008
11.705000000000002	-0.13267282044758297 0.0008 0.008
11.738333333333333	-0.1073266646957094 0.0008 0.008
11.771666666666667	-0.08217054803970128 0.0008 0.008
11.805000000000001	-0.05399849803296001 0.0008 0.008
11.838333333333338	-0.02587791446903533 0.0008 0.008
11.87166666666667	0.0017878058807291718 0.0008 0.008
11.905000000000001	0.03012126213173805 0.0008 0.008
11.938333333333334	0.056641136026895536 0.0008 0.008
11.97166666666667	0.08279466576017665 0.0008 0.008
12.005000000000003	0.10697792449305929 0.0008 0.008
12.038333333333338	0.12995527997169748 0.0008 0.008
12.071666666666665	0.15149995117457257 0.0008 0.008
12.105000000000002	0.17091081891076454 0.0008 0.008
12.138333333333334	0.1888507697976114 0.0008 0.008
12.17166666666667	0.20362627847682388 0.0008 0.008
12.205000000000002	0.2152189776396701 0.0008 0.008
12.238333333333333	0.22417550944138265 0.0008 0.008
12.27166666666667	0.2305388296748985 0.0008 0.008
12.305000000000001	0.23422462262216043 0.0008 0.008
12.338333333333338	0.23458923404326618 0.0008 0.008
12.37166666666667	0.23202039389832635 0.0008 0.008
12.405000000000001	0.226743519764041 0.0008 0.008
12.438333333333334	0.2188694464072666 0.0008 0.008
12.47166666666667	0.20755778785589823 0.0008 0.008
12.505000000000003	0.19301333633432613 0.0008 0.008
12.538333333333338	0.17596404138051286 0.0008 0.008
12.571666666666665	0.1566666120256132 0.0008 0.008
12.605000000000002	0.13588678602512153 0.0008 0.008
12.638333333333334	0.11331331668846205 0.0008 0.008
12.67166666666667	0.0884873184700798 0.0008 0.008
12.705000000000002	0.06297166240941403 0.0008 0.008
12.738333333333333	0.03641722296639238 0.0008 0.008
12.77166666666667	0.00837289295289385 0.0008 0.008
12.805000000000001	-0.019296883148696313 0.0008 0.008
12.838333333333338	-0.04763826752053525 0.0008 0.008
12.87166666666667	-0.07531373490187049 0.0008 0.008
12.905000000000001	-0.10114804113774487 0.0008 0.008
12.938333333333334	-0.12659889592317447 0.0008 0.008
12.97166666666667	-0.15108766672960244 0.0008 0.008
13.005000000000003	-0.1740150608484037 0.0008 0.008
13.038333333333338	-0.19445340948248294 0.0008 0.008
13.071666666666665	-0.213195511009904 0.0008 0.008
13.105000000000002	-0.22899777163271065 0.0008 0.008
13.138333333333334	-0.24125400795059163 0.0008 0.008
13.17166666666667	-0.25250921644445484 0.0008 0.008
13.205000000000002	-0.25967456599091276 0.0008 0.008
13.240000000000002	-0.2647635656993666 0.0008 0.008
13.273333333333337	-0.2672021638107639 0.0008 0.008
13.306666666666667	-0.26524157253044495 0.0008 0.008
13.340000000000002	-0.2606425948187916 0.0008 0.008
13.373333333333338	-0.2521203411255022 0.0008 0.008
13.40666666666667	-0.2420892902475028 0.0008 0.008
13.440000000000005	-0.22866304981796803 0.0008 0.008
13.473333333333334	-0.21340002853939616 0.0008 0.008
13.50666666666667	-0.19411593252123963 0.0008 0.008
13.540000000000003	-0.17367955787359748 0.0008 0.008
13.573333333333338	-0.151062695219394 0.0008 0.008
13.60666666666667	-0.12778023386198764 0.0008 0.008
13.640000000000002	-0.10283215334119776 0.0008 0.008
13.673333333333334	-0.07682057581759942 0.0008 0.008
13.70666666666667	-0.05008240097296164 0.0008 0.008
13.740000000000002	-0.02209157357042177 0.0008 0.008
13.773333333333337	0.0061533380074404054 0.0008 0.008
13.806666666666667	0.03298362622697072 0.0008 0.008
13.840000000000002	0.0594103243540173 0.0008 0.008
13.873333333333338	0.08498548414900649 0.0008 0.008
13.90666666666667	0.1096193392813541 0.0008 0.008
13.940000000000005	0.13243570122661258 0.0008 0.008
13.973333333333334	0.1529416721810415 0.0008 0.008
14.00666666666667	0.17212552787026733 0.0008 0.008
14.040000000000003	0.1890293057442036 0.0008 0.008
14.073333333333338	0.20318995958875957 0.0008 0.008
14.10666666666667	0.21490724474641482 0.0008 0.008
14.140000000000002	0.22397836814554847 0.0008 0.008
14.173333333333334	0.22948164965152057 0.0008 0.008
14.20666666666667	0.2317651807462613 0.0008 0.008
14.240000000000002	0.23182416725419122 0.0008 0.008
14.273333333333337	0.22900906217649306 0.0008 0.008
14.30666666666667	0.22316546992379502 0.0008 0.008
14.340000000000002	0.21376985343667723 0.0008 0.008
14.373333333333338	0.2018673216815963 0.0008 0.008
14.40666666666667	0.1876081338586513 0.0008 0.008
14.440000000000005	0.1708676095605669 0.0008 0.008
14.473333333333334	0.15171092938519404 0.0008 0.008
14.50666666666667	0.13063196046808667 0.0008 0.008
14.540000000000003	0.10797884322399265 0.0008 0.008
14.573333333333338	0.08391379820798657 0.0008 0.008
14.60666666666667	0.05827652996424386 0.0008 0.008
14.640000000000002	0.03148995509092485 0.0008 0.008
14.673333333333334	0.004348162834828318 0.0008 0.008
14.70666666666667	-0.02313813664964121 0.0008 0.008
14.740000000000002	-0.05059323813862544 0.0008 0.008
14.773333333333337	-0.07708879932623976 0.0008 0.008
14.80666666666667	-0.10320826510668477 0.0008 0.008
14.840000000000002	-0.12844177163826445 0.0008 0.008
14.873333333333338	-0.15211085128231477 0.0008 0.008
14.90666666666667	-0.1740698676192607 0.0008 0.008
14.940000000000005	-0.19389386191306962 0.0008 0.008
14.973333333333334	-0.212556522480377 0.0008 0.008
15.00666666666667	-0.22863215554856223 0.0008 0.008
15.040000000000003	-0.24095646922636188 0.0008 0.008
15.073333333333338	-0.25068114696449845 0.0008 0.008
15.10666666666667	-0.2575898003247725 0.0008 0.008
15.140000000000002	-0.26171759192931815 0.0008 0.008
15.173333333333334	-0.26288888279152867 0.0008 0.008
15.20666666666667	-0.260808549698099 0.0008 0.008
15.240000000000002	-0.25532575155998033 0.0008 0.008
15.273333333333337	-0.2476979849495803 0.0008 0.008
15.30666666666667	-0.2360762025363757 0.0008 0.008
15.340000000000002	-0.2229519845518784 0.0008 0.008
15.373333333333338	-0.2074365784881593 0.0008 0.008
15.40666666666667	-0.188637963924048 0.0008 0.008
15.440000000000005	-0.16867496117750946 0.0008 0.008
15.473333333333334	-0.14570492057931825 0.0008 0.008
15.50666666666667	-0.121588721655441 0.0008 0.008
15.540000000000003	-0.09713152902617249 0.0008 0.008
15.573333333333338	-0.07050720193489048 0.0008 0.008
15.60666666666667	-0.04407563390621293 0.0008 0.008
15.640000000000002	-0.01678999540182578 0.0008 0.008
15.673333333333334	0.009622384106771976 0.0008 0.008
15.70666666666667	0.03683406150142126 0.0008 0.008
15.740000000000002	0.06279979483227349 0.0008 0.008
15.773333333333337	0.08876665342953366 0.0008 0.008
15.80666666666667	0.11275884158671279 0.0008 0.008
15.840000000000002	0.13507770308721406 0.0008 0.008
15.873333333333338	0.1552611652069358 0.0008 0.008
15.90666666666667	0.1732150399794494 0.0008 0.008
15.940000000000005	0.190134242257834 0.0008 0.008
15.973333333333334	0.20336666820918575 0.0008 0.008
16.00666666666667	0.21386096879259966 0.0008 0.008
16.040000000000003	0.2212868589395266 0.0008 0.008
16.073333333333338	0.22651664787851764 0.0008 0.008
16.10666666666667	0.22917506156959153 0.0008 0.008
16.14	0.22802641022574263 0.0008 0.008
16.173333333333336	0.22391235289865272 0.0008 0.008
16.20666666666667	0.2173199872375665 0.0008 0.008
16.240000000000002	0.20825593600373285 0.0008 0.008
16.273333333333337	0.196358970839434 0.0008 0.008
16.30666666666667	0.18259020855865984 0.0008 0.008
16.340000000000003	0.1656462261780574 0.0008 0.008
16.37333333333334	0.1467436622817116 0.0008 0.008
16.40666666666667	0.12570243465755937 0.0008 0.008
16.44000000000001	0.10291057863854458 0.0008 0.008
16.473333333333336	0.0782830468513628 0.0008 0.008
16.50666666666667	0.0530084769329892 0.0008 0.008
16.54	0.025929919401834322 0.0008 0.008
16.573333333333334	-6.444081048721615E-4 0.0008 0.008
16.606666666666673	-0.02724422266239411 0.0008 0.008
16.64	-0.05529482376348342 0.0008 0.008
16.673333333333336	-0.0817852372543193 0.0008 0.008
16.70666666666667	-0.10731236860115573 0.0008 0.008
16.74	-0.1321387590878491 0.0008 0.008
16.773333333333337	-0.15531485547320587 0.0008 0.008
16.806666666666672	-0.17694832845296077 0.0008 0.008
16.84	-0.19694161086033496 0.0008 0.008
16.873333333333335	-0.21465336408011668 0.0008 0.008
16.90666666666667	-0.22841098914623498 0.0008 0.008
16.94000000000001	-0.24128173737389413 0.0008 0.008
16.973333333333336	-0.25011464055334093 0.0008 0.008
17.00666666666667	-0.25635573572363773 0.0008 0.008
17.04	-0.26028677986964205 0.0008 0.008
17.073333333333334	-0.2606513537926039 0.0008 0.008
17.106666666666673	-0.25719150008458097 0.0008 0.008
17.14	-0.25179643130881474 0.0008 0.008
17.173333333333336	-0.24383110830348836 0.0008 0.008
17.208333333333336	-0.23281061950893522 0.0008 0.008
17.24166666666667	-0.218957202490021 0.0008 0.008
17.275	-0.20211014642855557 0.0008 0.008
17.308333333333337	-0.1840356388701614 0.0008 0.008
17.341666666666672	-0.16339230284507167 0.0008 0.008
17.375	-0.14039933419401573 0.0008 0.008
17.408333333333335	-0.11584406801240131 0.0008 0.008
17.44166666666667	-0.09110617118089874 0.0008 0.008
17.47500000000001	-0.06511794446991968 0.0008 0.008
17.508333333333336	-0.03852915699852512 0.0008 0.008
